,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,Player,Venue,Team,Opposition,TOI,Goals Against,Expected Goals Against,Season
33,33,33,33,33,2015-10-09,Mike Smith,away,Arizona Coyotes,Los Angeles Kings,60.0,1,3.17,20152016
34,34,34,34,34,2015-10-10,Chad Johnson,home,Buffalo Sabres,Tampa Bay Lightning,59.7833,4,2.47,20152016
35,35,35,35,35,2015-10-10,Ben Bishop,away,Tampa Bay Lightning,Buffalo Sabres,60.0,1,1.66,20152016
36,36,36,36,36,2015-10-10,Tuukka Rask,home,Boston Bruins,Montreal Canadiens,59.0833,3,2.99,20152016
37,37,37,37,37,2015-10-10,Carey Price,away,Montreal Canadiens,Boston Bruins,59.65,2,1.63,20152016
38,38,38,38,38,2015-10-10,James Reimer,home,Toronto Maple Leafs,Ottawa Senators,65.0,4,2.72,20152016
39,39,39,39,39,2015-10-10,Craig Anderson,away,Ottawa Senators,Toronto Maple Leafs,65.0,4,2.92,20152016
40,40,40,40,40,2015-10-10,Roberto Luongo,home,Florida Panthers,Philadelphia Flyers,60.0,1,3.04,20152016
41,41,41,41,41,2015-10-10,Michal Neuvirth,away,Philadelphia Flyers,Florida Panthers,53.2333,3,1.41,20152016
42,42,42,42,42,2015-10-10,Steve Mason,away,Philadelphia Flyers,Florida Panthers,6.7667,4,0.7,20152016
43,43,43,43,43,2015-10-10,Henrik Lundqvist,home,New York Rangers,Columbus Blue Jackets,60.0,2,4.91,20152016
44,44,44,44,44,2015-10-10,Curtis McElhinney,away,Columbus Blue Jackets,New York Rangers,20.0,1,0.53,20152016
45,45,45,45,45,2015-10-10,Sergei Bobrovsky,away,Columbus Blue Jackets,New York Rangers,39.2667,4,2.86,20152016
46,46,46,46,46,2015-10-10,Braden Holtby,home,Washington Capitals,New Jersey Devils,59.1333,3,2.41,20152016
47,47,47,47,47,2015-10-10,Keith Kinkaid,away,New Jersey Devils,Washington Capitals,57.5,4,2.84,20152016
48,48,48,48,48,2015-10-10,Cam Ward,home,Carolina Hurricanes,Detroit Red Wings,58.4167,4,1.89,20152016
49,49,49,49,49,2015-10-10,Petr Mrazek,away,Detroit Red Wings,Carolina Hurricanes,60.0,3,5.04,20152016
50,50,50,50,50,2015-10-10,Pekka Rinne,home,Nashville Predators,Edmonton Oilers,60.0,0,1.97,20152016
51,51,51,51,51,2015-10-10,Cam Talbot,away,Edmonton Oilers,Nashville Predators,57.9167,2,1.51,20152016
52,52,52,52,52,2015-10-10,Devan Dubnyk,home,Minnesota Wild,St Louis Blues,59.9167,2,2.4,20152016
53,53,53,53,53,2015-10-10,Jake Allen,away,St Louis Blues,Minnesota Wild,58.7,3,1.65,20152016
54,54,54,54,54,2015-10-10,Scott Darling,home,Chicago Blackhawks,New York Islanders,59.6333,1,2.64,20152016
55,55,55,55,55,2015-10-10,Jean-Francois Berube,away,New York Islanders,Chicago Blackhawks,59.8333,4,2.88,20152016
56,56,56,56,56,2015-10-10,Semyon Varlamov,home,Colorado Avalanche,Dallas Stars,60.0,3,2.12,20152016
57,57,57,57,57,2015-10-10,Antti Niemi,away,Dallas Stars,Colorado Avalanche,60.0,6,1.95,20152016
58,58,58,58,58,2015-10-10,Ryan Miller,home,Vancouver Canucks,Calgary Flames,63.05,3,2.94,20152016
59,59,59,59,59,2015-10-10,Jonas Hiller,away,Calgary Flames,Vancouver Canucks,63.05,2,2.4,20152016
60,60,60,60,60,2015-10-10,Mike Smith,home,Arizona Coyotes,Pittsburgh Penguins,60.0,1,2.66,20152016
61,61,61,61,61,2015-10-10,Marc-Andre Fleury,away,Pittsburgh Penguins,Arizona Coyotes,60.2333,2,3.38,20152016
62,62,62,62,62,2015-10-10,Martin Jones,home,San Jose Sharks,Anaheim Ducks,60.0,0,3.02,20152016
63,63,63,63,63,2015-10-10,Frederik Andersen,away,Anaheim Ducks,San Jose Sharks,59.1167,2,3.35,20152016
64,64,64,64,64,2015-10-11,Matthew O'Connor,home,Ottawa Senators,Montreal Canadiens,58.0333,3,2.61,20152016
65,65,65,65,65,2015-10-11,Mike Condon,away,Montreal Canadiens,Ottawa Senators,60.0,1,2.77,20152016
66,66,66,66,66,2015-10-12,Tuukka Rask,home,Boston Bruins,Tampa Bay Lightning,59.15,6,2.2,20152016
67,67,67,67,67,2015-10-12,Ben Bishop,away,Tampa Bay Lightning,Boston Bruins,60.0,3,1.9,20152016
68,68,68,68,68,2015-10-12,Thomas Greiss,home,New York Islanders,Winnipeg Jets,59.8667,2,2.33,20152016
69,69,69,69,69,2015-10-12,Ondrej Pavelec,away,Winnipeg Jets,New York Islanders,58.7833,3,5.85,20152016
70,70,70,70,70,2015-10-12,Chad Johnson,home,Buffalo Sabres,Columbus Blue Jackets,59.95,2,2.0,20152016
71,71,71,71,71,2015-10-12,Sergei Bobrovsky,away,Columbus Blue Jackets,Buffalo Sabres,56.4167,4,2.59,20152016
72,72,72,72,72,2015-10-12,Michal Neuvirth,home,Philadelphia Flyers,Florida Panthers,60.0,0,3.01,20152016
73,73,73,73,73,2015-10-12,Roberto Luongo,away,Florida Panthers,Philadelphia Flyers,58.85,1,3.88,20152016
74,74,74,74,74,2015-10-12,Frederik Andersen,home,Anaheim Ducks,Vancouver Canucks,65.0,1,1.84,20152016
75,75,75,75,75,2015-10-12,Ryan Miller,away,Vancouver Canucks,Anaheim Ducks,65.0,1,2.59,20152016
76,76,76,76,76,2015-10-13,Keith Kinkaid,home,New Jersey Devils,Nashville Predators,57.9833,1,1.87,20152016
77,77,77,77,77,2015-10-13,Pekka Rinne,away,Nashville Predators,New Jersey Devils,60.0,1,1.7,20152016
78,78,78,78,78,2015-10-13,Henrik Lundqvist,home,New York Rangers,Winnipeg Jets,59.45,3,2.29,20152016
79,79,79,79,79,2015-10-13,Michael Hutchinson,away,Winnipeg Jets,New York Rangers,59.9667,1,3.74,20152016
80,80,80,80,80,2015-10-13,Marc-Andre Fleury,home,Pittsburgh Penguins,Montreal Canadiens,59.1667,3,1.89,20152016
81,81,81,81,81,2015-10-13,Carey Price,away,Montreal Canadiens,Pittsburgh Penguins,60.0,2,2.18,20152016
82,82,82,82,82,2015-10-13,Braden Holtby,home,Washington Capitals,San Jose Sharks,55.7833,3,3.4,20152016
83,83,83,83,83,2015-10-13,Martin Jones,away,San Jose Sharks,Washington Capitals,59.9,0,2.79,20152016
84,84,84,84,84,2015-10-13,Eddie Lack,home,Carolina Hurricanes,Florida Panthers,58.4167,3,2.5,20152016
85,85,85,85,85,2015-10-13,Al Montoya,away,Florida Panthers,Carolina Hurricanes,60.0,1,2.05,20152016
86,86,86,86,86,2015-10-13,Jimmy Howard,home,Detroit Red Wings,Tampa Bay Lightning,59.9167,1,1.23,20152016
87,87,87,87,87,2015-10-13,Ben Bishop,away,Tampa Bay Lightning,Detroit Red Wings,58.2,2,2.0,20152016
88,88,88,88,88,2015-10-13,Kari Lehtonen,home,Dallas Stars,Edmonton Oilers,59.2667,2,2.37,20152016
89,89,89,89,89,2015-10-13,Anders Nilsson,away,Edmonton Oilers,Dallas Stars,59.4667,3,4.24,20152016
90,90,90,90,90,2015-10-13,Jonas Hiller,home,Calgary Flames,St Louis Blues,58.0833,4,2.7,20152016
91,91,91,91,91,2015-10-13,Brian Elliott,away,St Louis Blues,Calgary Flames,60.0,3,1.36,20152016
92,92,92,92,92,2015-10-13,Jonathan Quick,home,Los Angeles Kings,Vancouver Canucks,58.4167,2,2.33,20152016
93,93,93,93,93,2015-10-13,Ryan Miller,away,Vancouver Canucks,Los Angeles Kings,60.0,0,2.27,20152016
94,94,94,94,94,2015-10-14,Sergei Bobrovsky,home,Columbus Blue Jackets,Ottawa Senators,59.0833,6,2.42,20152016
95,95,95,95,95,2015-10-14,Craig Anderson,away,Ottawa Senators,Columbus Blue Jackets,59.8167,3,5.15,20152016
96,96,96,96,96,2015-10-14,Michal Neuvirth,home,Philadelphia Flyers,Chicago Blackhawks,60.0,0,4.14,20152016
97,97,97,97,97,2015-10-14,Corey Crawford,away,Chicago Blackhawks,Philadelphia Flyers,60.0,3,4.27,20152016
98,98,98,98,98,2015-10-14,Semyon Varlamov,home,Colorado Avalanche,Boston Bruins,35.5333,5,1.92,20152016
99,99,99,99,99,2015-10-14,Reto Berra,home,Colorado Avalanche,Boston Bruins,22.3667,0,0.28,20152016
100,100,100,100,100,2015-10-14,Jonas Gustavsson,away,Boston Bruins,Colorado Avalanche,60.0,2,1.67,20152016
101,101,101,101,101,2015-10-14,Anton Khudobin,home,Anaheim Ducks,Arizona Coyotes,12.8833,3,0.93,20152016
102,102,102,102,102,2015-10-14,Frederik Andersen,home,Anaheim Ducks,Arizona Coyotes,47.1167,1,1.89,20152016
103,103,103,103,103,2015-10-14,Mike Smith,away,Arizona Coyotes,Anaheim Ducks,60.0,0,1.93,20152016
104,104,104,104,104,2015-10-15,Thomas Greiss,home,New York Islanders,Nashville Predators,60.0,3,4.56,20152016
105,105,105,105,105,2015-10-15,Pekka Rinne,away,Nashville Predators,New York Islanders,58.0833,4,2.21,20152016
106,106,106,106,106,2015-10-15,Marc-Andre Fleury,home,Pittsburgh Penguins,Ottawa Senators,60.0,0,2.16,20152016
107,107,107,107,107,2015-10-15,Craig Anderson,away,Ottawa Senators,Pittsburgh Penguins,58.45,2,2.76,20152016
108,108,108,108,108,2015-10-15,Braden Holtby,home,Washington Capitals,Chicago Blackhawks,59.8,1,2.69,20152016
109,109,109,109,109,2015-10-15,Scott Darling,away,Chicago Blackhawks,Washington Capitals,60.0,4,2.02,20152016
110,110,110,110,110,2015-10-15,Carey Price,home,Montreal Canadiens,New York Rangers,59.85,0,2.54,20152016
111,111,111,111,111,2015-10-15,Henrik Lundqvist,away,New York Rangers,Montreal Canadiens,59.05,2,2.47,20152016
112,112,112,112,112,2015-10-15,Ben Bishop,home,Tampa Bay Lightning,Dallas Stars,57.5,5,1.17,20152016
113,113,113,113,113,2015-10-15,Kari Lehtonen,away,Dallas Stars,Tampa Bay Lightning,60.0,3,2.47,20152016
114,114,114,114,114,2015-10-15,Roberto Luongo,home,Florida Panthers,Buffalo Sabres,60.0,2,2.46,20152016
115,115,115,115,115,2015-10-15,Chad Johnson,away,Buffalo Sabres,Florida Panthers,58.6,3,3.61,20152016
116,116,116,116,116,2015-10-15,Cam Talbot,home,Edmonton Oilers,St Louis Blues,58.8333,4,2.71,20152016
117,117,117,117,117,2015-10-15,Brian Elliott,away,St Louis Blues,Edmonton Oilers,59.9833,2,1.66,20152016
118,118,118,118,118,2015-10-15,Anders Lindback,home,Arizona Coyotes,Minnesota Wild,31.3833,1,0.56,20152016
119,119,119,119,119,2015-10-15,Mike Smith,home,Arizona Coyotes,Minnesota Wild,27.1167,3,1.17,20152016
120,120,120,120,120,2015-10-15,Devan Dubnyk,away,Minnesota Wild,Arizona Coyotes,60.0,3,2.37,20152016
121,121,121,121,121,2015-10-16,Cory Schneider,home,New Jersey Devils,San Jose Sharks,64.8833,1,2.72,20152016
122,122,122,122,122,2015-10-16,Martin Jones,away,San Jose Sharks,New Jersey Devils,65.0,1,2.39,20152016
123,123,123,123,123,2015-10-16,Sergei Bobrovsky,home,Columbus Blue Jackets,Toronto Maple Leafs,58.5333,5,2.94,20152016
124,124,124,124,124,2015-10-16,James Reimer,away,Toronto Maple Leafs,Columbus Blue Jackets,60.0,3,2.05,20152016
125,125,125,125,125,2015-10-16,Jimmy Howard,home,Detroit Red Wings,Carolina Hurricanes,57.7333,5,3.52,20152016
126,126,126,126,126,2015-10-16,Cam Ward,away,Carolina Hurricanes,Detroit Red Wings,59.8667,3,1.73,20152016
127,127,127,127,127,2015-10-16,Ondrej Pavelec,home,Winnipeg Jets,Calgary Flames,60.0,1,1.53,20152016
128,128,128,128,128,2015-10-16,Karri Ramo,away,Calgary Flames,Winnipeg Jets,59.2167,2,1.93,20152016
129,129,129,129,129,2015-10-16,Ryan Miller,home,Vancouver Canucks,St Louis Blues,57.6833,4,2.71,20152016
130,130,130,130,130,2015-10-16,Jake Allen,away,St Louis Blues,Vancouver Canucks,60.0,3,3.2,20152016
131,131,131,131,131,2015-10-16,Frederik Andersen,home,Anaheim Ducks,Colorado Avalanche,58.9167,2,1.75,20152016
132,132,132,132,132,2015-10-16,Reto Berra,away,Colorado Avalanche,Anaheim Ducks,60.0,0,2.95,20152016
133,133,133,133,133,2015-10-16,Jonathan Quick,home,Los Angeles Kings,Minnesota Wild,62.3167,1,2.16,20152016
134,134,134,134,134,2015-10-16,Darcy Kuemper,away,Minnesota Wild,Los Angeles Kings,62.3167,2,4.38,20152016
135,135,135,135,135,2015-10-17,Carey Price,home,Montreal Canadiens,Detroit Red Wings,60.0,1,1.39,20152016
136,136,136,136,136,2015-10-17,Petr Mrazek,away,Detroit Red Wings,Montreal Canadiens,59.35,3,3.42,20152016
137,137,137,137,137,2015-10-17,Craig Anderson,home,Ottawa Senators,Nashville Predators,65.0,3,1.73,20152016
138,138,138,138,138,2015-10-17,Carter Hutton,away,Nashville Predators,Ottawa Senators,64.7333,3,3.26,20152016
139,139,139,139,139,2015-10-17,Ben Bishop,home,Tampa Bay Lightning,Buffalo Sabres,59.7333,1,2.26,20152016
140,140,140,140,140,2015-10-17,Chad Johnson,away,Buffalo Sabres,Tampa Bay Lightning,60.7167,2,2.33,20152016
141,141,141,141,141,2015-10-17,Roberto Luongo,home,Florida Panthers,Dallas Stars,58.9667,3,2.82,20152016
142,142,142,142,142,2015-10-17,Kari Lehtonen,away,Dallas Stars,Florida Panthers,60.0,2,2.3,20152016
143,143,143,143,143,2015-10-17,Marc-Andre Fleury,home,Pittsburgh Penguins,Toronto Maple Leafs,60.0,1,2.77,20152016
144,144,144,144,144,2015-10-17,Jonathan Bernier,away,Toronto Maple Leafs,Pittsburgh Penguins,58.1167,2,3.06,20152016
145,145,145,145,145,2015-10-17,Braden Holtby,home,Washington Capitals,Carolina Hurricanes,60.0,1,1.21,20152016
146,146,146,146,146,2015-10-17,Cam Ward,away,Carolina Hurricanes,Washington Capitals,60.0,4,2.44,20152016
147,147,147,147,147,2015-10-17,Jaroslav Halak,home,New York Islanders,San Jose Sharks,60.0,3,1.84,20152016
148,148,148,148,148,2015-10-17,Alex Stalock,away,San Jose Sharks,New York Islanders,59.7,5,3.92,20152016
149,149,149,149,149,2015-10-17,Corey Crawford,home,Chicago Blackhawks,Columbus Blue Jackets,59.9333,1,1.93,20152016
150,150,150,150,150,2015-10-17,Curtis McElhinney,away,Columbus Blue Jackets,Chicago Blackhawks,59.1,3,2.25,20152016
151,151,151,151,151,2015-10-17,Jonas Hiller,home,Calgary Flames,Edmonton Oilers,60.0,5,2.71,20152016
152,152,152,152,152,2015-10-17,Cam Talbot,away,Edmonton Oilers,Calgary Flames,60.0,2,1.61,20152016
153,153,153,153,153,2015-10-17,Mike Smith,home,Arizona Coyotes,Boston Bruins,59.1833,5,2.85,20152016
154,154,154,154,154,2015-10-17,Tuukka Rask,away,Boston Bruins,Arizona Coyotes,60.0,3,2.37,20152016
155,155,155,155,155,2015-10-18,Henrik Lundqvist,home,New York Rangers,New Jersey Devils,63.1167,2,1.91,20152016
156,156,156,156,156,2015-10-18,Cory Schneider,away,New Jersey Devils,New York Rangers,63.1167,1,2.7,20152016
157,157,157,157,157,2015-10-18,Ondrej Pavelec,home,Winnipeg Jets,St Louis Blues,59.05,4,3.75,20152016
158,158,158,158,158,2015-10-18,Brian Elliott,away,St Louis Blues,Winnipeg Jets,59.6,2,3.03,20152016
159,159,159,159,159,2015-10-18,Anton Khudobin,home,Anaheim Ducks,Minnesota Wild,60.0,1,3.8,20152016
160,160,160,160,160,2015-10-18,Devan Dubnyk,away,Minnesota Wild,Anaheim Ducks,58.65,3,1.79,20152016
161,161,161,161,161,2015-10-18,Ryan Miller,home,Vancouver Canucks,Edmonton Oilers,61.7667,2,2.11,20152016
162,162,162,162,162,2015-10-18,Anders Nilsson,away,Edmonton Oilers,Vancouver Canucks,61.7667,1,2.15,20152016
163,163,163,163,163,2015-10-18,Jonathan Quick,home,Los Angeles Kings,Colorado Avalanche,59.8167,1,2.04,20152016
164,164,164,164,164,2015-10-18,Reto Berra,away,Colorado Avalanche,Los Angeles Kings,59.25,2,3.78,20152016
165,165,165,165,165,2015-10-19,Antti Raanta,home,New York Rangers,San Jose Sharks,60.0,0,2.06,20152016
166,166,166,166,166,2015-10-19,Martin Jones,away,San Jose Sharks,New York Rangers,60.0,4,2.12,20152016
167,167,167,167,167,2015-10-20,Cory Schneider,home,New Jersey Devils,Arizona Coyotes,60.3167,2,1.81,20152016
168,168,168,168,168,2015-10-20,Mike Smith,away,Arizona Coyotes,New Jersey Devils,59.9667,3,2.09,20152016
169,169,169,169,169,2015-10-20,Steve Mason,home,Philadelphia Flyers,Dallas Stars,59.1667,2,3.04,20152016
170,170,170,170,170,2015-10-20,Antti Niemi,away,Dallas Stars,Philadelphia Flyers,60.0,1,3.55,20152016
171,171,171,171,171,2015-10-20,Marc-Andre Fleury,home,Pittsburgh Penguins,Florida Panthers,61.3167,2,2.46,20152016
172,172,172,172,172,2015-10-20,Roberto Luongo,away,Florida Panthers,Pittsburgh Penguins,61.35,3,3.6,20152016
173,173,173,173,173,2015-10-20,Curtis McElhinney,home,Columbus Blue Jackets,New York Islanders,58.1167,3,2.55,20152016
174,174,174,174,174,2015-10-20,Jaroslav Halak,away,New York Islanders,Columbus Blue Jackets,59.95,0,3.25,20152016
175,175,175,175,175,2015-10-20,Carey Price,home,Montreal Canadiens,St Louis Blues,60.0,0,2.42,20152016
176,176,176,176,176,2015-10-20,Jake Allen,away,St Louis Blues,Montreal Canadiens,60.0,3,2.76,20152016
177,177,177,177,177,2015-10-20,Pekka Rinne,home,Nashville Predators,Tampa Bay Lightning,64.95,4,2.28,20152016
178,178,178,178,178,2015-10-20,Ben Bishop,away,Tampa Bay Lightning,Nashville Predators,65.0,4,2.6,20152016
179,179,179,179,179,2015-10-20,Jonas Hiller,home,Calgary Flames,Washington Capitals,28.3833,2,1.18,20152016
180,180,180,180,180,2015-10-20,Karri Ramo,home,Calgary Flames,Washington Capitals,31.6167,4,2.08,20152016
181,181,181,181,181,2015-10-20,Braden Holtby,away,Washington Capitals,Calgary Flames,59.9,2,1.69,20152016
182,182,182,182,182,2015-10-21,Chad Johnson,home,Buffalo Sabres,Toronto Maple Leafs,65.0,1,2.17,20152016
183,183,183,183,183,2015-10-21,Jonathan Bernier,away,Toronto Maple Leafs,Buffalo Sabres,65.0,1,2.15,20152016
184,184,184,184,184,2015-10-21,Tuukka Rask,home,Boston Bruins,Philadelphia Flyers,62.15,5,2.27,20152016
185,185,185,185,185,2015-10-21,Michal Neuvirth,away,Philadelphia Flyers,Boston Bruins,20.0,2,0.72,20152016
186,186,186,186,186,2015-10-21,Steve Mason,away,Philadelphia Flyers,Boston Bruins,42.15,2,1.16,20152016
187,187,187,187,187,2015-10-21,Cam Talbot,home,Edmonton Oilers,Detroit Red Wings,59.9667,1,2.54,20152016
188,188,188,188,188,2015-10-21,Petr Mrazek,away,Detroit Red Wings,Edmonton Oilers,56.7,3,2.38,20152016
189,189,189,189,189,2015-10-21,Semyon Varlamov,home,Colorado Avalanche,Carolina Hurricanes,61.8167,1,1.67,20152016
190,190,190,190,190,2015-10-21,Cam Ward,away,Carolina Hurricanes,Colorado Avalanche,61.7833,0,1.62,20152016
191,191,191,191,191,2015-10-22,Henrik Lundqvist,home,New York Rangers,Arizona Coyotes,59.95,1,2.8,20152016
192,192,192,192,192,2015-10-22,Mike Smith,away,Arizona Coyotes,New York Rangers,59.1333,3,2.07,20152016
193,193,193,193,193,2015-10-22,Marc-Andre Fleury,home,Pittsburgh Penguins,Dallas Stars,57.95,4,2.13,20152016
194,194,194,194,194,2015-10-22,Antti Niemi,away,Dallas Stars,Pittsburgh Penguins,60.0,1,2.87,20152016
195,195,195,195,195,2015-10-22,Andrew Hammond,home,Ottawa Senators,New Jersey Devils,65.0,4,3.49,20152016
196,196,196,196,196,2015-10-22,Cory Schneider,away,New Jersey Devils,Ottawa Senators,63.8667,4,3.9,20152016
197,197,197,197,197,2015-10-22,Pekka Rinne,home,Nashville Predators,Anaheim Ducks,60.0,1,1.62,20152016
198,198,198,198,198,2015-10-22,Anton Khudobin,away,Anaheim Ducks,Nashville Predators,60.0,5,1.9,20152016
199,199,199,199,199,2015-10-22,Devan Dubnyk,home,Minnesota Wild,Columbus Blue Jackets,59.85,2,2.09,20152016
200,200,200,200,200,2015-10-22,Sergei Bobrovsky,away,Columbus Blue Jackets,Minnesota Wild,58.5667,3,1.71,20152016
201,201,201,201,201,2015-10-22,Corey Crawford,home,Chicago Blackhawks,Florida Panthers,59.35,2,2.23,20152016
202,202,202,202,202,2015-10-22,Roberto Luongo,away,Florida Panthers,Chicago Blackhawks,59.6833,3,2.26,20152016
203,203,203,203,203,2015-10-22,Ryan Miller,home,Vancouver Canucks,Washington Capitals,58.1833,3,2.37,20152016
204,204,204,204,204,2015-10-22,Braden Holtby,away,Washington Capitals,Vancouver Canucks,60.0,2,1.85,20152016
205,205,205,205,205,2015-10-22,Martin Jones,home,San Jose Sharks,Los Angeles Kings,60.0,4,2.26,20152016
206,206,206,206,206,2015-10-22,Jhonas Enroth,away,Los Angeles Kings,San Jose Sharks,59.6,1,3.99,20152016
207,207,207,207,207,2015-10-23,Chad Johnson,home,Buffalo Sabres,Montreal Canadiens,59.9667,7,2.2,20152016
208,208,208,208,208,2015-10-23,Mike Condon,away,Montreal Canadiens,Buffalo Sabres,59.8,2,2.6,20152016
209,209,209,209,209,2015-10-23,Jaroslav Halak,home,New York Islanders,Boston Bruins,57.7,4,2.59,20152016
210,210,210,210,210,2015-10-23,Jonas Gustavsson,away,Boston Bruins,New York Islanders,60.0,3,2.24,20152016
211,211,211,211,211,2015-10-23,Ondrej Pavelec,home,Winnipeg Jets,Tampa Bay Lightning,60.5333,4,2.96,20152016
212,212,212,212,212,2015-10-23,Ben Bishop,away,Tampa Bay Lightning,Winnipeg Jets,60.6,3,3.32,20152016
213,213,213,213,213,2015-10-23,Jonas Hiller,home,Calgary Flames,Detroit Red Wings,62.4,2,1.84,20152016
214,214,214,214,214,2015-10-23,Jimmy Howard,away,Detroit Red Wings,Calgary Flames,63.2,3,2.99,20152016
215,215,215,215,215,2015-10-23,Cam Talbot,home,Edmonton Oilers,Washington Capitals,28.1833,1,0.8,20152016
216,216,216,216,216,2015-10-23,Anders Nilsson,home,Edmonton Oilers,Washington Capitals,31.8,6,1.66,20152016
217,217,217,217,217,2015-10-23,Philipp Grubauer,away,Washington Capitals,Edmonton Oilers,59.6667,4,2.56,20152016
218,218,218,218,218,2015-10-23,Jonathan Quick,home,Los Angeles Kings,Carolina Hurricanes,60.0,0,2.61,20152016
219,219,219,219,219,2015-10-23,Cam Ward,away,Carolina Hurricanes,Los Angeles Kings,59.9833,3,1.73,20152016
220,220,220,220,220,2015-10-24,Devan Dubnyk,home,Minnesota Wild,Anaheim Ducks,60.0,0,1.19,20152016
221,221,221,221,221,2015-10-24,Frederik Andersen,away,Anaheim Ducks,Minnesota Wild,60.0,3,1.96,20152016
222,222,222,222,222,2015-10-24,Linus Ullmark,home,Buffalo Sabres,New Jersey Devils,57.85,4,2.69,20152016
223,223,223,223,223,2015-10-24,Cory Schneider,away,New Jersey Devils,Buffalo Sabres,60.0,3,2.58,20152016
224,224,224,224,224,2015-10-24,Carey Price,home,Montreal Canadiens,Toronto Maple Leafs,60.0,3,5.88,20152016
