,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,Player,Venue,Team,Opposition,TOI,Goals Against,Expected Goals Against,Season
26,26,26,26,26,2021-01-14,Darcy Kuemper,home,Arizona Coyotes,San Jose Sharks,63.0,3,3.5,20202021
27,27,27,27,27,2021-01-14,Martin Jones,away,San Jose Sharks,Arizona Coyotes,63.9,3,4.62,20202021
28,28,28,28,28,2021-01-14,Robin Lehner,home,Vegas Golden Knights,Anaheim Ducks,60.0,2,1.67,20202021
29,29,29,29,29,2021-01-14,John Gibson,away,Anaheim Ducks,Vegas Golden Knights,57.4833,4,2.04,20202021
30,30,30,30,30,2021-01-14,Jonathan Quick,home,Los Angeles Kings,Minnesota Wild,63.7833,4,2.45,20202021
31,31,31,31,31,2021-01-14,Cam Talbot,away,Minnesota Wild,Los Angeles Kings,63.7833,3,2.9,20202021
32,32,32,32,32,2021-01-15,Linus Ullmark,home,Buffalo Sabres,Washington Capitals,58.6167,2,0.99,20202021
33,33,33,33,33,2021-01-15,Vitek Vanecek,away,Washington Capitals,Buffalo Sabres,60.0,1,2.95,20202021
34,34,34,34,34,2021-01-15,Carter Hart,home,Philadelphia Flyers,Pittsburgh Penguins,59.8333,2,2.94,20202021
35,35,35,35,35,2021-01-15,Casey DeSmith,away,Pittsburgh Penguins,Philadelphia Flyers,47.75,1,1.19,20202021
36,36,36,36,36,2021-01-15,Tristan Jarry,away,Pittsburgh Penguins,Philadelphia Flyers,11.5,3,0.83,20202021
37,37,37,37,37,2021-01-15,Andrei Vasilevskiy,home,Tampa Bay Lightning,Chicago Blackhawks,60.0,2,3.12,20202021
38,38,38,38,38,2021-01-15,Collin Delia,away,Chicago Blackhawks,Tampa Bay Lightning,60.0,5,2.95,20202021
39,39,39,39,39,2021-05-03,Spencer Knight,home,Florida Panthers,Dallas Stars,62.8333,4,1.95,20202021
40,40,40,40,40,2021-05-03,Jake Oettinger,away,Dallas Stars,Florida Panthers,42.0833,1,2.01,20202021
41,41,41,41,41,2021-05-03,Anton Khudobin,away,Dallas Stars,Florida Panthers,20.75,4,1.4,20202021
42,42,42,42,42,2021-01-15,Matt Murray,home,Ottawa Senators,Toronto Maple Leafs,59.7,3,2.37,20202021
43,43,43,43,43,2021-01-15,Frederik Andersen,away,Toronto Maple Leafs,Ottawa Senators,57.3333,5,2.79,20202021
44,44,44,44,44,2021-01-15,Philipp Grubauer,home,Colorado Avalanche,St Louis Blues,58.9833,0,1.15,20202021
45,45,45,45,45,2021-01-15,Ville Husso,away,St Louis Blues,Colorado Avalanche,19.75,4,1.01,20202021
46,46,46,46,46,2021-01-15,Jordan Binnington,away,St Louis Blues,Colorado Avalanche,40.0,4,1.92,20202021
47,47,47,47,47,2021-01-16,Mackenzie Blackwood,home,New Jersey Devils,Boston Bruins,64.9667,1,1.94,20202021
48,48,48,48,48,2021-01-16,Jaroslav Halak,away,Boston Bruins,New Jersey Devils,64.9667,2,2.99,20202021
49,49,49,49,49,2021-01-16,Alexandar Georgiev,home,New York Rangers,New York Islanders,60.0,0,1.52,20202021
50,50,50,50,50,2021-01-16,Ilya Sorokin,away,New York Islanders,New York Rangers,59.8833,5,2.86,20202021
51,51,51,51,51,2021-01-16,Jonathan Bernier,home,Detroit Red Wings,Carolina Hurricanes,59.9167,2,3.31,20202021
52,52,52,52,52,2021-01-16,Petr Mrazek,away,Carolina Hurricanes,Detroit Red Wings,57.9,3,1.93,20202021
53,53,53,53,53,2021-01-16,Juuse Saros,home,Nashville Predators,Columbus Blue Jackets,60.0,2,3.28,20202021
54,54,54,54,54,2021-01-16,Elvis Merzlikins,away,Columbus Blue Jackets,Nashville Predators,60.0,5,1.94,20202021
55,55,55,55,55,2021-01-16,Matt Murray,home,Ottawa Senators,Toronto Maple Leafs,59.6667,3,2.9,20202021
56,56,56,56,56,2021-01-16,Jack Campbell,away,Toronto Maple Leafs,Ottawa Senators,59.8,2,2.35,20202021
57,57,57,57,57,2021-01-16,Jacob Markstrom,home,Calgary Flames,Vancouver Canucks,59.9833,0,1.95,20202021
58,58,58,58,58,2021-01-16,Braden Holtby,away,Vancouver Canucks,Calgary Flames,59.7667,3,3.26,20202021
59,59,59,59,59,2021-01-16,Mikko Koskinen,home,Edmonton Oilers,Montreal Canadiens,60.0,5,2.49,20202021
60,60,60,60,60,2021-01-16,Carey Price,away,Montreal Canadiens,Edmonton Oilers,60.0,1,3.23,20202021
61,61,61,61,61,2021-01-16,Antti Raanta,home,Arizona Coyotes,San Jose Sharks,59.8833,3,3.21,20202021
62,62,62,62,62,2021-01-16,Martin Jones,away,San Jose Sharks,Arizona Coyotes,46.6333,5,2.62,20202021
63,63,63,63,63,2021-01-16,Devan Dubnyk,away,San Jose Sharks,Arizona Coyotes,12.0833,0,0.08,20202021
64,64,64,64,64,2021-01-16,Marc-Andre Fleury,home,Vegas Golden Knights,Anaheim Ducks,59.5667,1,1.51,20202021
65,65,65,65,65,2021-01-16,John Gibson,away,Anaheim Ducks,Vegas Golden Knights,60.1167,2,2.69,20202021
66,66,66,66,66,2021-01-16,Jonathan Quick,home,Los Angeles Kings,Minnesota Wild,64.7667,4,3.67,20202021
67,67,67,67,67,2021-01-16,Cam Talbot,away,Minnesota Wild,Los Angeles Kings,62.6,3,2.07,20202021
68,68,68,68,68,2021-05-05,Andrei Vasilevskiy,home,Tampa Bay Lightning,Dallas Stars,60.0,2,1.51,20202021
69,69,69,69,69,2021-05-05,Jake Oettinger,away,Dallas Stars,Tampa Bay Lightning,58.35,4,1.7,20202021
70,70,70,70,70,2021-01-17,Chris Driedger,home,Florida Panthers,Chicago Blackhawks,60.0,2,2.19,20202021
71,71,71,71,71,2021-01-17,Collin Delia,away,Chicago Blackhawks,Florida Panthers,60.0,5,2.16,20202021
72,72,72,72,72,2021-01-17,Casey DeSmith,home,Pittsburgh Penguins,Washington Capitals,65.0,3,2.1,20202021
73,73,73,73,73,2021-01-17,Ilya Samsonov,away,Washington Capitals,Pittsburgh Penguins,65.0,3,2.07,20202021
74,74,74,74,74,2021-01-18,Semyon Varlamov,home,New York Islanders,Boston Bruins,60.0,0,2.63,20202021
75,75,75,75,75,2021-01-18,Tuukka Rask,away,Boston Bruins,New York Islanders,58.4167,1,1.75,20202021
76,76,76,76,76,2021-01-18,Brian Elliott,home,Philadelphia Flyers,Buffalo Sabres,31.85,2,1.01,20202021
77,77,77,77,77,2021-01-18,Carter Hart,home,Philadelphia Flyers,Buffalo Sabres,28.15,4,1.55,20202021
78,78,78,78,78,2021-01-18,Carter Hutton,away,Buffalo Sabres,Philadelphia Flyers,60.0,1,1.76,20202021
79,79,79,79,79,2021-01-18,Thomas Greiss,home,Detroit Red Wings,Columbus Blue Jackets,56.8333,3,1.71,20202021
80,80,80,80,80,2021-01-18,Joonas Korpisalo,away,Columbus Blue Jackets,Detroit Red Wings,59.1333,2,3.04,20202021
81,81,81,81,81,2021-01-18,Jordan Binnington,home,St Louis Blues,San Jose Sharks,60.0,4,1.34,20202021
82,82,82,82,82,2021-01-18,Devan Dubnyk,away,San Jose Sharks,St Louis Blues,58.8667,5,2.27,20202021
83,83,83,83,83,2021-01-18,Pekka Rinne,home,Nashville Predators,Carolina Hurricanes,59.3,3,1.84,20202021
84,84,84,84,84,2021-01-18,James Reimer,away,Carolina Hurricanes,Nashville Predators,59.8,2,1.96,20202021
85,85,85,85,85,2021-01-18,Frederik Andersen,home,Toronto Maple Leafs,Winnipeg Jets,59.9667,1,2.0,20202021
86,86,86,86,86,2021-01-18,Connor Hellebuyck,away,Winnipeg Jets,Toronto Maple Leafs,58.3333,2,4.32,20202021
87,87,87,87,87,2021-01-18,Jacob Markstrom,home,Calgary Flames,Vancouver Canucks,59.7333,2,2.38,20202021
88,88,88,88,88,2021-01-18,Thatcher Demko,away,Vancouver Canucks,Calgary Flames,56.2833,4,3.45,20202021
89,89,89,89,89,2021-01-18,Mikko Koskinen,home,Edmonton Oilers,Montreal Canadiens,59.5333,3,2.75,20202021
90,90,90,90,90,2021-01-18,Jake Allen,away,Montreal Canadiens,Edmonton Oilers,59.65,1,2.32,20202021
91,91,91,91,91,2021-01-18,Robin Lehner,home,Vegas Golden Knights,Arizona Coyotes,59.5333,2,2.15,20202021
92,92,92,92,92,2021-01-18,Darcy Kuemper,away,Arizona Coyotes,Vegas Golden Knights,58.85,3,3.47,20202021
93,93,93,93,93,2021-01-18,John Gibson,home,Anaheim Ducks,Minnesota Wild,60.0,0,3.77,20202021
94,94,94,94,94,2021-01-18,Cam Talbot,away,Minnesota Wild,Anaheim Ducks,58.8667,1,1.77,20202021
95,95,95,95,95,2021-01-19,Igor Shesterkin,home,New York Rangers,New Jersey Devils,17.7333,0,0.46,20202021
96,96,96,96,96,2021-01-19,Alexandar Georgiev,home,New York Rangers,New Jersey Devils,40.0,4,1.72,20202021
97,97,97,97,97,2021-01-19,Mackenzie Blackwood,away,New Jersey Devils,New York Rangers,60.0,3,4.17,20202021
98,98,98,98,98,2021-01-19,Brian Elliott,home,Philadelphia Flyers,Buffalo Sabres,59.9667,0,3.18,20202021
99,99,99,99,99,2021-01-19,Jonas Johansson,away,Buffalo Sabres,Philadelphia Flyers,19.0333,1,0.68,20202021
100,100,100,100,100,2021-01-19,Carter Hutton,away,Buffalo Sabres,Philadelphia Flyers,39.8833,1,1.25,20202021
101,101,101,101,101,2021-05-07,Curtis McElhinney,home,Tampa Bay Lightning,Dallas Stars,59.6667,5,1.99,20202021
102,102,102,102,102,2021-05-07,Anton Khudobin,away,Dallas Stars,Tampa Bay Lightning,60.0,2,1.59,20202021
103,103,103,103,103,2021-01-19,Sergei Bobrovsky,home,Florida Panthers,Chicago Blackhawks,62.8333,4,2.43,20202021
104,104,104,104,104,2021-01-19,Kevin Lankinen,away,Chicago Blackhawks,Florida Panthers,62.6667,5,3.18,20202021
105,105,105,105,105,2021-01-19,Casey DeSmith,home,Pittsburgh Penguins,Washington Capitals,61.1833,4,1.9,20202021
106,106,106,106,106,2021-01-19,Vitek Vanecek,away,Washington Capitals,Pittsburgh Penguins,61.1833,5,3.14,20202021
107,107,107,107,107,2021-01-19,Jonathan Bernier,home,Detroit Red Wings,Columbus Blue Jackets,60.25,2,1.66,20202021
108,108,108,108,108,2021-01-19,Elvis Merzlikins,away,Columbus Blue Jackets,Detroit Red Wings,59.7667,3,1.44,20202021
109,109,109,109,109,2021-03-02,Pekka Rinne,home,Nashville Predators,Carolina Hurricanes,39.5167,1,1.44,20202021
110,110,110,110,110,2021-03-02,Juuse Saros,home,Nashville Predators,Carolina Hurricanes,19.7333,2,0.87,20202021
111,111,111,111,111,2021-03-02,James Reimer,away,Carolina Hurricanes,Nashville Predators,60.0,2,2.29,20202021
112,112,112,112,112,2021-01-19,Matt Murray,home,Ottawa Senators,Winnipeg Jets,62.3333,4,2.33,20202021
113,113,113,113,113,2021-01-19,Laurent Brossoit,away,Winnipeg Jets,Ottawa Senators,61.25,3,3.56,20202021
114,114,114,114,114,2021-01-19,Cal Petersen,home,Los Angeles Kings,Colorado Avalanche,58.0833,3,2.8,20202021
115,115,115,115,115,2021-01-19,Philipp Grubauer,away,Colorado Avalanche,Los Angeles Kings,59.9833,2,2.09,20202021
116,116,116,116,116,2021-01-20,Jordan Binnington,home,St Louis Blues,San Jose Sharks,65.0,1,2.92,20202021
117,117,117,117,117,2021-01-20,Martin Jones,away,San Jose Sharks,St Louis Blues,64.7833,1,1.55,20202021
118,118,118,118,118,2021-01-20,Frederik Andersen,home,Toronto Maple Leafs,Edmonton Oilers,58.7333,2,1.92,20202021
119,119,119,119,119,2021-01-20,Mikko Koskinen,away,Edmonton Oilers,Toronto Maple Leafs,60.0,1,1.94,20202021
120,120,120,120,120,2021-01-20,Braden Holtby,home,Vancouver Canucks,Montreal Canadiens,65.0,5,2.65,20202021
121,121,121,121,121,2021-01-20,Carey Price,away,Montreal Canadiens,Vancouver Canucks,65.0,5,3.13,20202021
122,122,122,122,122,2021-01-20,Marc-Andre Fleury,home,Vegas Golden Knights,Arizona Coyotes,59.9167,2,3.0,20202021
123,123,123,123,123,2021-01-20,Darcy Kuemper,away,Arizona Coyotes,Vegas Golden Knights,60.0,5,2.64,20202021
124,124,124,124,124,2021-01-20,Ryan Miller,home,Anaheim Ducks,Minnesota Wild,57.9,3,2.9,20202021
125,125,125,125,125,2021-01-20,Kaapo Kahkonen,away,Minnesota Wild,Anaheim Ducks,60.0,2,2.24,20202021
126,126,126,126,126,2021-01-21,Tuukka Rask,home,Boston Bruins,Philadelphia Flyers,65.0,4,2.2,20202021
127,127,127,127,127,2021-01-21,Carter Hart,away,Philadelphia Flyers,Boston Bruins,65.0,4,4.09,20202021
128,128,128,128,128,2021-01-21,Semyon Varlamov,home,New York Islanders,New Jersey Devils,59.7833,1,1.47,20202021
129,129,129,129,129,2021-01-21,Scott Wedgewood,away,New Jersey Devils,New York Islanders,60.0,4,3.55,20202021
130,130,130,130,130,2021-02-17,Alex Nedeljkovic,home,Carolina Hurricanes,Florida Panthers,62.45,4,2.27,20202021
131,131,131,131,131,2021-02-17,Chris Driedger,away,Florida Panthers,Carolina Hurricanes,62.4833,3,3.71,20202021
132,132,132,132,132,2021-01-21,Joonas Korpisalo,home,Columbus Blue Jackets,Tampa Bay Lightning,61.9333,3,3.23,20202021
133,133,133,133,133,2021-01-21,Andrei Vasilevskiy,away,Tampa Bay Lightning,Columbus Blue Jackets,61.9,2,1.74,20202021
134,134,134,134,134,2021-01-21,Marcus Hogberg,home,Ottawa Senators,Winnipeg Jets,20.0,0,0.24,20202021
135,135,135,135,135,2021-01-21,Matt Murray,home,Ottawa Senators,Winnipeg Jets,40.0,4,2.98,20202021
136,136,136,136,136,2021-01-21,Connor Hellebuyck,away,Winnipeg Jets,Ottawa Senators,59.9333,1,2.05,20202021
137,137,137,137,137,2021-01-21,Thatcher Demko,home,Vancouver Canucks,Montreal Canadiens,59.4,7,3.61,20202021
138,138,138,138,138,2021-01-21,Jake Allen,away,Montreal Canadiens,Vancouver Canucks,59.7667,3,1.66,20202021
139,139,139,139,139,2021-01-21,Jonathan Quick,home,Los Angeles Kings,Colorado Avalanche,60.0,2,3.31,20202021
140,140,140,140,140,2021-01-21,Hunter Miska,away,Colorado Avalanche,Los Angeles Kings,58.0833,3,2.6,20202021
141,141,141,141,141,2021-01-22,Vitek Vanecek,home,Washington Capitals,Buffalo Sabres,64.95,3,2.13,20202021
142,142,142,142,142,2021-01-22,Linus Ullmark,away,Buffalo Sabres,Washington Capitals,65.0,3,1.99,20202021
143,143,143,143,143,2021-01-22,Tristan Jarry,home,Pittsburgh Penguins,New York Rangers,65.0,3,2.99,20202021
144,144,144,144,144,2021-01-22,Igor Shesterkin,away,New York Rangers,Pittsburgh Penguins,64.8833,3,2.74,20202021
145,145,145,145,145,2021-01-22,Kevin Lankinen,home,Chicago Blackhawks,Detroit Red Wings,59.8,1,2.99,20202021
146,146,146,146,146,2021-01-22,Thomas Greiss,away,Detroit Red Wings,Chicago Blackhawks,59.5667,3,2.38,20202021
147,147,147,147,147,2021-01-22,Frederik Andersen,home,Toronto Maple Leafs,Edmonton Oilers,59.85,2,2.49,20202021
148,148,148,148,148,2021-01-22,Mikko Koskinen,away,Edmonton Oilers,Toronto Maple Leafs,58.2333,3,2.17,20202021
149,149,149,149,149,2021-01-22,Cam Talbot,home,Minnesota Wild,San Jose Sharks,20.0,1,1.09,20202021
150,150,150,150,150,2021-01-22,Kaapo Kahkonen,home,Minnesota Wild,San Jose Sharks,40.0,0,0.84,20202021
151,151,151,151,151,2021-01-22,Devan Dubnyk,away,San Jose Sharks,Minnesota Wild,59.0333,2,1.39,20202021
152,152,152,152,152,2021-01-22,Anton Khudobin,home,Dallas Stars,Nashville Predators,59.8333,0,3.26,20202021
153,153,153,153,153,2021-01-22,Pekka Rinne,away,Nashville Predators,Dallas Stars,20.0,2,0.72,20202021
154,154,154,154,154,2021-01-22,Juuse Saros,away,Nashville Predators,Dallas Stars,39.95,5,2.05,20202021
155,155,155,155,155,2021-01-22,Darcy Kuemper,home,Arizona Coyotes,Vegas Golden Knights,60.0,2,2.67,20202021
156,156,156,156,156,2021-01-22,Robin Lehner,away,Vegas Golden Knights,Arizona Coyotes,59.7833,4,2.09,20202021
157,157,157,157,157,2021-01-22,John Gibson,home,Anaheim Ducks,Colorado Avalanche,61.2,3,3.38,20202021
158,158,158,158,158,2021-01-22,Philipp Grubauer,away,Colorado Avalanche,Anaheim Ducks,61.4333,2,3.58,20202021
159,159,159,159,159,2021-01-23,Jaroslav Halak,home,Boston Bruins,Philadelphia Flyers,60.0,1,1.05,20202021
160,160,160,160,160,2021-01-23,Carter Hart,away,Philadelphia Flyers,Boston Bruins,60.0,6,2.08,20202021
161,161,161,161,161,2021-03-07,James Reimer,home,Carolina Hurricanes,Florida Panthers,60.0,2,2.22,20202021
162,162,162,162,162,2021-03-07,Chris Driedger,away,Florida Panthers,Carolina Hurricanes,57.4,4,2.48,20202021
163,163,163,163,163,2021-01-23,Elvis Merzlikins,home,Columbus Blue Jackets,Tampa Bay Lightning,60.0,2,1.78,20202021
164,164,164,164,164,2021-01-23,Andrei Vasilevskiy,away,Tampa Bay Lightning,Columbus Blue Jackets,59.8667,4,2.18,20202021
165,165,165,165,165,2021-01-23,Jordan Binnington,home,St Louis Blues,Los Angeles Kings,59.8667,2,2.36,20202021
166,166,166,166,166,2021-01-23,Cal Petersen,away,Los Angeles Kings,St Louis Blues,61.5,3,1.43,20202021
167,167,167,167,167,2021-01-23,Connor Hellebuyck,home,Winnipeg Jets,Ottawa Senators,60.0,3,1.83,20202021
168,168,168,168,168,2021-01-23,Marcus Hogberg,away,Ottawa Senators,Winnipeg Jets,59.4667,5,3.52,20202021
169,169,169,169,169,2021-01-23,Braden Holtby,home,Vancouver Canucks,Montreal Canadiens,58.6833,4,2.5,20202021
170,170,170,170,170,2021-01-23,Carey Price,away,Montreal Canadiens,Vancouver Canucks,60.0,2,1.86,20202021
171,171,171,171,171,2021-01-24,Scott Wedgewood,home,New Jersey Devils,New York Islanders,60.0,0,2.54,20202021
172,172,172,172,172,2021-01-24,Ilya Sorokin,away,New York Islanders,New Jersey Devils,57.8333,2,2.73,20202021
173,173,173,173,173,2021-01-24,Vitek Vanecek,home,Washington Capitals,Buffalo Sabres,65.0,3,3.9,20202021
174,174,174,174,174,2021-01-24,Linus Ullmark,away,Buffalo Sabres,Washington Capitals,65.0,3,2.39,20202021
175,175,175,175,175,2021-01-24,Tristan Jarry,home,Pittsburgh Penguins,New York Rangers,60.0,2,2.46,20202021
176,176,176,176,176,2021-01-24,Igor Shesterkin,away,New York Rangers,Pittsburgh Penguins,58.65,3,1.81,20202021
177,177,177,177,177,2021-01-24,Kevin Lankinen,home,Chicago Blackhawks,Detroit Red Wings,60.0,2,2.56,20202021
178,178,178,178,178,2021-01-24,Jonathan Bernier,away,Detroit Red Wings,Chicago Blackhawks,59.8667,6,2.73,20202021
179,179,179,179,179,2021-01-24,Ville Husso,home,St Louis Blues,Los Angeles Kings,57.1,5,3.03,20202021
180,180,180,180,180,2021-01-24,Jonathan Quick,away,Los Angeles Kings,St Louis Blues,59.2833,3,2.42,20202021
181,181,181,181,181,2021-01-24,Laurent Brossoit,home,Winnipeg Jets,Edmonton Oilers,60.0,4,4.37,20202021
182,182,182,182,182,2021-01-24,Mikko Koskinen,away,Edmonton Oilers,Winnipeg Jets,59.6833,3,3.12,20202021
183,183,183,183,183,2021-01-24,Jacob Markstrom,home,Calgary Flames,Toronto Maple Leafs,57.8167,3,2.8,20202021
184,184,184,184,184,2021-01-24,Jack Campbell,away,Toronto Maple Leafs,Calgary Flames,60.0,2,3.76,20202021
185,185,185,185,185,2021-01-24,Kaapo Kahkonen,home,Minnesota Wild,San Jose Sharks,58.3833,4,2.31,20202021
186,186,186,186,186,2021-01-24,Martin Jones,away,San Jose Sharks,Minnesota Wild,59.6,3,2.76,20202021
187,187,187,187,187,2021-01-24,Anton Khudobin,home,Dallas Stars,Nashville Predators,60.0,2,1.72,20202021
188,188,188,188,188,2021-01-24,Juuse Saros,away,Nashville Predators,Dallas Stars,58.8333,3,2.68,20202021
189,189,189,189,189,2021-01-24,Darcy Kuemper,home,Arizona Coyotes,Vegas Golden Knights,59.4667,1,2.77,20202021
190,190,190,190,190,2021-01-24,Marc-Andre Fleury,away,Vegas Golden Knights,Arizona Coyotes,60.0,0,1.24,20202021
191,191,191,191,191,2021-01-24,John Gibson,home,Anaheim Ducks,Colorado Avalanche,59.5333,1,3.11,20202021
192,192,192,192,192,2021-01-24,Philipp Grubauer,away,Colorado Avalanche,Anaheim Ducks,58.6833,2,1.71,20202021
193,193,193,193,193,2021-01-25,Thatcher Demko,home,Vancouver Canucks,Ottawa Senators,60.0,1,3.24,20202021
194,194,194,194,194,2021-01-25,Matt Murray,away,Ottawa Senators,Vancouver Canucks,59.9,7,3.02,20202021
195,195,195,195,195,2021-01-26,Tuukka Rask,home,Boston Bruins,Pittsburgh Penguins,64.7833,2,2.44,20202021
196,196,196,196,196,2021-01-26,Tristan Jarry,away,Pittsburgh Penguins,Boston Bruins,64.7667,3,2.53,20202021
197,197,197,197,197,2021-01-26,Linus Ullmark,home,Buffalo Sabres,New York Rangers,60.0,2,2.71,20202021
198,198,198,198,198,2021-01-26,Alexandar Georgiev,away,New York Rangers,Buffalo Sabres,57.6833,3,3.05,20202021
199,199,199,199,199,2021-01-26,Scott Wedgewood,home,New Jersey Devils,Philadelphia Flyers,58.0667,4,3.89,20202021
200,200,200,200,200,2021-01-26,Brian Elliott,away,Philadelphia Flyers,New Jersey Devils,60.0,3,2.39,20202021
201,201,201,201,201,2021-01-26,Vitek Vanecek,home,Washington Capitals,New York Islanders,60.0,2,1.93,20202021
202,202,202,202,202,2021-01-26,Semyon Varlamov,away,New York Islanders,Washington Capitals,59.6333,3,2.99,20202021
203,203,203,203,203,2021-02-22,James Reimer,home,Carolina Hurricanes,Tampa Bay Lightning,58.5333,3,3.28,20202021
204,204,204,204,204,2021-02-22,Andrei Vasilevskiy,away,Tampa Bay Lightning,Carolina Hurricanes,59.9833,2,4.06,20202021
205,205,205,205,205,2021-01-26,Joonas Korpisalo,home,Columbus Blue Jackets,Florida Panthers,65.0,3,2.91,20202021
206,206,206,206,206,2021-01-26,Sergei Bobrovsky,away,Florida Panthers,Columbus Blue Jackets,62.7167,3,1.77,20202021
207,207,207,207,207,2021-01-26,Pekka Rinne,home,Nashville Predators,Chicago Blackhawks,61.95,2,1.4,20202021
208,208,208,208,208,2021-01-26,Malcolm Subban,away,Chicago Blackhawks,Nashville Predators,61.95,3,2.81,20202021
209,209,209,209,209,2021-01-26,Connor Hellebuyck,home,Winnipeg Jets,Edmonton Oilers,60.0,4,1.97,20202021
210,210,210,210,210,2021-01-26,Mikko Koskinen,away,Edmonton Oilers,Winnipeg Jets,59.2167,5,3.56,20202021
211,211,211,211,211,2021-01-26,Jacob Markstrom,home,Calgary Flames,Toronto Maple Leafs,58.35,4,2.04,20202021
212,212,212,212,212,2021-01-26,Frederik Andersen,away,Toronto Maple Leafs,Calgary Flames,59.55,3,2.71,20202021
213,213,213,213,213,2021-01-26,Kaapo Kahkonen,home,Minnesota Wild,Los Angeles Kings,58.1667,2,2.11,20202021
214,214,214,214,214,2021-01-26,Cal Petersen,away,Los Angeles Kings,Minnesota Wild,60.0,1,2.61,20202021
215,215,215,215,215,2021-01-26,Anton Khudobin,home,Dallas Stars,Detroit Red Wings,61.5333,1,1.71,20202021
216,216,216,216,216,2021-01-26,Thomas Greiss,away,Detroit Red Wings,Dallas Stars,61.3833,2,1.57,20202021
217,217,217,217,217,2021-01-26,Philipp Grubauer,home,Colorado Avalanche,San Jose Sharks,59.9833,3,2.97,20202021
218,218,218,218,218,2021-01-26,Martin Jones,away,San Jose Sharks,Colorado Avalanche,25.7833,5,1.34,20202021
219,219,219,219,219,2021-01-26,Devan Dubnyk,away,San Jose Sharks,Colorado Avalanche,34.2,2,1.38,20202021
220,220,220,220,220,2021-01-26,Darcy Kuemper,home,Arizona Coyotes,Anaheim Ducks,57.55,1,1.85,20202021
221,221,221,221,221,2021-01-26,John Gibson,away,Anaheim Ducks,Arizona Coyotes,60.0,0,2.86,20202021
222,222,222,222,222,2021-01-26,Robin Lehner,home,Vegas Golden Knights,St Louis Blues,65.0,4,2.44,20202021
