,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,Player,Venue,Team,Opposition,TOI,Goals Against,Expected Goals Against,Season
31,31,31,31,31,2011-10-08,Niklas Backstrom,home,Minnesota Wild,Columbus Blue Jackets,59.9167,2,3.04,20112012
32,32,32,32,32,2011-10-08,Steve Mason,away,Columbus Blue Jackets,Minnesota Wild,40.0,4,2.27,20112012
33,33,33,33,33,2011-10-08,Curtis Sanford,away,Columbus Blue Jackets,Minnesota Wild,18.0333,0,0.47,20112012
34,34,34,34,34,2011-10-08,Corey Crawford,home,Chicago Blackhawks,Dallas Stars,59.9333,2,1.44,20112012
35,35,35,35,35,2011-10-08,Andrew Raycroft,away,Dallas Stars,Chicago Blackhawks,58.8,4,2.2,20112012
36,36,36,36,36,2011-10-08,Semyon Varlamov,home,Colorado Avalanche,Detroit Red Wings,59.9333,2,3.32,20112012
37,37,37,37,37,2011-10-08,Ty Conklin,away,Detroit Red Wings,Colorado Avalanche,59.8833,0,2.39,20112012
38,38,38,38,38,2011-10-08,Miikka Kiprusoff,home,Calgary Flames,Pittsburgh Penguins,58.9667,4,4.21,20112012
39,39,39,39,39,2011-10-08,Marc-Andre Fleury,away,Pittsburgh Penguins,Calgary Flames,59.9667,3,2.23,20112012
40,40,40,40,40,2011-10-08,Jonas Hiller,home,Anaheim Ducks,New York Rangers,65.0,1,1.92,20112012
41,41,41,41,41,2011-10-08,Henrik Lundqvist,away,New York Rangers,Anaheim Ducks,65.0,1,2.76,20112012
42,42,42,42,42,2011-10-08,Thomas Greiss,home,San Jose Sharks,Phoenix Coyotes,59.9167,3,2.42,20112012
43,43,43,43,43,2011-10-08,Mike Smith,away,Phoenix Coyotes,San Jose Sharks,58.2167,6,6.06,20112012
44,44,44,44,44,2011-10-08,Jonathan Bernier,home,Los Angeles Kings,Buffalo Sabres,58.25,4,2.6,20112012
45,45,45,45,45,2011-10-08,Ryan Miller,away,Buffalo Sabres,Los Angeles Kings,60.0,2,3.13,20112012
46,46,46,46,46,2011-10-09,Ondrej Pavelec,home,Winnipeg Jets,Montreal Canadiens,59.7667,5,2.2,20112012
47,47,47,47,47,2011-10-09,Carey Price,away,Montreal Canadiens,Winnipeg Jets,59.95,1,2.66,20112012
48,48,48,48,48,2011-10-09,Devan Dubnyk,home,Edmonton Oilers,Pittsburgh Penguins,64.85,1,3.05,20112012
49,49,49,49,49,2011-10-09,Brent Johnson,away,Pittsburgh Penguins,Edmonton Oilers,64.9333,1,2.99,20112012
50,50,50,50,50,2011-10-10,Tuukka Rask,home,Boston Bruins,Colorado Avalanche,58.8333,1,2.74,20112012
51,51,51,51,51,2011-10-10,Semyon Varlamov,away,Colorado Avalanche,Boston Bruins,60.0,0,2.42,20112012
52,52,52,52,52,2011-10-10,Johan Hedberg,home,New Jersey Devils,Carolina Hurricanes,59.9833,2,2.0,20112012
53,53,53,53,53,2011-10-10,Cam Ward,away,Carolina Hurricanes,New Jersey Devils,59.1667,3,1.88,20112012
54,54,54,54,54,2011-10-10,Al Montoya,home,New York Islanders,Minnesota Wild,60.0,1,3.98,20112012
55,55,55,55,55,2011-10-10,Niklas Backstrom,away,Minnesota Wild,New York Islanders,58.3833,2,1.29,20112012
56,56,56,56,56,2011-10-10,Jaroslav Halak,home,St Louis Blues,Calgary Flames,59.8667,2,1.92,20112012
57,57,57,57,57,2011-10-10,Henrik Karlsson,away,Calgary Flames,St Louis Blues,60.0,5,2.51,20112012
58,58,58,58,58,2011-10-10,Tomas Vokoun,home,Washington Capitals,Tampa Bay Lightning,64.95,5,3.09,20112012
59,59,59,59,59,2011-10-10,Dwayne Roloson,away,Tampa Bay Lightning,Washington Capitals,65.0,5,5.05,20112012
60,60,60,60,60,2011-10-10,Steve Mason,home,Columbus Blue Jackets,Vancouver Canucks,58.4833,3,1.87,20112012
61,61,61,61,61,2011-10-10,Cory Schneider,away,Vancouver Canucks,Columbus Blue Jackets,60.0,2,2.17,20112012
62,62,62,62,62,2011-10-10,Kari Lehtonen,home,Dallas Stars,Phoenix Coyotes,64.5667,1,3.76,20112012
63,63,63,63,63,2011-10-10,Mike Smith,away,Phoenix Coyotes,Dallas Stars,64.65,1,1.81,20112012
64,64,64,64,64,2011-10-11,Marc-Andre Fleury,home,Pittsburgh Penguins,Florida Panthers,59.95,2,3.1,20112012
65,65,65,65,65,2011-10-11,Jose Theodore,away,Florida Panthers,Pittsburgh Penguins,58.1833,4,2.2,20112012
66,66,66,66,66,2011-10-11,Craig Anderson,home,Ottawa Senators,Minnesota Wild,65.0,3,1.77,20112012
67,67,67,67,67,2011-10-11,Niklas Backstrom,away,Minnesota Wild,Ottawa Senators,65.0,3,4.52,20112012
68,68,68,68,68,2011-10-12,Steve Mason,home,Columbus Blue Jackets,Colorado Avalanche,65.0,2,2.91,20112012
69,69,69,69,69,2011-10-12,Semyon Varlamov,away,Colorado Avalanche,Columbus Blue Jackets,64.5333,2,2.22,20112012
70,70,70,70,70,2011-10-12,Ilya Bryzgalov,home,Philadelphia Flyers,Vancouver Canucks,60.0,4,3.71,20112012
71,71,71,71,71,2011-10-12,Roberto Luongo,away,Vancouver Canucks,Philadelphia Flyers,58.3667,5,2.95,20112012
72,72,72,72,72,2011-10-12,Cam Ward,home,Carolina Hurricanes,Boston Bruins,59.8667,2,3.3,20112012
73,73,73,73,73,2011-10-12,Tim Thomas,away,Boston Bruins,Carolina Hurricanes,58.3333,3,3.1,20112012
74,74,74,74,74,2011-10-13,Johan Hedberg,home,New Jersey Devils,Los Angeles Kings,45.0,0,0.64,20112012
75,75,75,75,75,2011-10-13,Martin Brodeur,home,New Jersey Devils,Los Angeles Kings,20.0,1,0.86,20112012
76,76,76,76,76,2011-10-13,Jonathan Quick,away,Los Angeles Kings,New Jersey Devils,65.0,1,3.01,20112012
77,77,77,77,77,2011-10-13,Al Montoya,home,New York Islanders,Tampa Bay Lightning,60.0,1,3.19,20112012
78,78,78,78,78,2011-10-13,Dwayne Roloson,away,Tampa Bay Lightning,New York Islanders,26.7833,5,2.02,20112012
79,79,79,79,79,2011-10-13,Mathieu Garon,away,Tampa Bay Lightning,New York Islanders,33.1333,0,1.56,20112012
80,80,80,80,80,2011-10-13,Brent Johnson,home,Pittsburgh Penguins,Washington Capitals,62.6333,3,1.6,20112012
81,81,81,81,81,2011-10-13,Tomas Vokoun,away,Washington Capitals,Pittsburgh Penguins,62.55,2,2.98,20112012
82,82,82,82,82,2011-10-13,Carey Price,home,Montreal Canadiens,Calgary Flames,59.9833,4,2.26,20112012
83,83,83,83,83,2011-10-13,Miikka Kiprusoff,away,Calgary Flames,Montreal Canadiens,60.0,1,2.64,20112012
84,84,84,84,84,2011-10-13,Craig Anderson,home,Ottawa Senators,Colorado Avalanche,60.0,7,4.14,20112012
85,85,85,85,85,2011-10-13,Jean-Sebastien Giguere,away,Colorado Avalanche,Ottawa Senators,60.0,1,1.55,20112012
86,86,86,86,86,2011-10-13,Jimmy Howard,home,Detroit Red Wings,Vancouver Canucks,60.0,0,2.4,20112012
87,87,87,87,87,2011-10-13,Cory Schneider,away,Vancouver Canucks,Detroit Red Wings,58.2333,2,3.73,20112012
88,88,88,88,88,2011-10-13,Pekka Rinne,home,Nashville Predators,Phoenix Coyotes,59.5,4,2.14,20112012
89,89,89,89,89,2011-10-13,Jason LaBarbera,away,Phoenix Coyotes,Nashville Predators,59.9,2,2.36,20112012
90,90,90,90,90,2011-10-13,Niklas Backstrom,home,Minnesota Wild,Edmonton Oilers,65.0,1,1.36,20112012
91,91,91,91,91,2011-10-13,Nikolai Khabibulin,away,Edmonton Oilers,Minnesota Wild,65.0,1,2.57,20112012
92,92,92,92,92,2011-10-13,Ray Emery,home,Chicago Blackhawks,Winnipeg Jets,60.0,3,3.0,20112012
93,93,93,93,93,2011-10-13,Ondrej Pavelec,away,Winnipeg Jets,Chicago Blackhawks,58.5333,4,1.82,20112012
94,94,94,94,94,2011-10-13,Kari Lehtonen,home,Dallas Stars,St Louis Blues,59.9167,2,3.14,20112012
95,95,95,95,95,2011-10-13,Jaroslav Halak,away,St Louis Blues,Dallas Stars,59.05,3,1.92,20112012
96,96,96,96,96,2011-10-14,Ryan Miller,home,Buffalo Sabres,Carolina Hurricanes,58.8667,4,2.36,20112012
97,97,97,97,97,2011-10-14,Cam Ward,away,Carolina Hurricanes,Buffalo Sabres,60.0,3,4.51,20112012
98,98,98,98,98,2011-10-14,Jonas Hiller,home,Anaheim Ducks,San Jose Sharks,60.0,0,3.11,20112012
99,99,99,99,99,2011-10-14,Thomas Greiss,away,San Jose Sharks,Anaheim Ducks,58.8167,1,1.79,20112012
100,100,100,100,100,2011-10-15,James Reimer,home,Toronto Maple Leafs,Calgary Flames,59.8833,2,3.4,20112012
101,101,101,101,101,2011-10-15,Miikka Kiprusoff,away,Calgary Flames,Toronto Maple Leafs,58.65,3,2.63,20112012
102,102,102,102,102,2011-10-15,Carey Price,home,Montreal Canadiens,Colorado Avalanche,65.0,5,2.06,20112012
103,103,103,103,103,2011-10-15,Semyon Varlamov,away,Colorado Avalanche,Montreal Canadiens,64.9167,5,3.4,20112012
104,104,104,104,104,2011-10-15,Evgeni Nabokov,home,New York Islanders,New York Rangers,59.5333,2,2.12,20112012
105,105,105,105,105,2011-10-15,Henrik Lundqvist,away,New York Rangers,New York Islanders,58.9833,3,3.09,20112012
106,106,106,106,106,2011-10-15,Ilya Bryzgalov,home,Philadelphia Flyers,Los Angeles Kings,60.9667,3,3.27,20112012
107,107,107,107,107,2011-10-15,Jonathan Quick,away,Los Angeles Kings,Philadelphia Flyers,61.6333,2,3.4,20112012
108,108,108,108,108,2011-10-15,Marc-Andre Fleury,home,Pittsburgh Penguins,Buffalo Sabres,58.5167,3,2.78,20112012
109,109,109,109,109,2011-10-15,Jhonas Enroth,away,Buffalo Sabres,Pittsburgh Penguins,60.0,2,2.64,20112012
110,110,110,110,110,2011-10-15,Tomas Vokoun,home,Washington Capitals,Ottawa Senators,59.5,1,2.52,20112012
111,111,111,111,111,2011-10-15,Alex Auld,away,Ottawa Senators,Washington Capitals,59.2167,2,2.15,20112012
112,112,112,112,112,2011-10-15,Mike Smith,home,Phoenix Coyotes,Winnipeg Jets,59.95,1,1.9,20112012
113,113,113,113,113,2011-10-15,Chris Mason,away,Winnipeg Jets,Phoenix Coyotes,60.0,4,3.45,20112012
114,114,114,114,114,2011-10-15,Jose Theodore,home,Florida Panthers,Tampa Bay Lightning,64.85,2,2.31,20112012
115,115,115,115,115,2011-10-15,Mathieu Garon,away,Tampa Bay Lightning,Florida Panthers,64.95,2,3.28,20112012
116,116,116,116,116,2011-10-15,Pekka Rinne,home,Nashville Predators,New Jersey Devils,65.0,2,3.53,20112012
117,117,117,117,117,2011-10-15,Johan Hedberg,away,New Jersey Devils,Nashville Predators,64.75,2,2.23,20112012
118,118,118,118,118,2011-10-15,Josh Harding,home,Minnesota Wild,Detroit Red Wings,64.1833,3,2.49,20112012
119,119,119,119,119,2011-10-15,Jimmy Howard,away,Detroit Red Wings,Minnesota Wild,64.1,2,0.87,20112012
120,120,120,120,120,2011-10-15,Kari Lehtonen,home,Dallas Stars,Columbus Blue Jackets,60.0,2,1.32,20112012
121,121,121,121,121,2011-10-15,Steve Mason,away,Columbus Blue Jackets,Dallas Stars,59.8333,4,2.54,20112012
122,122,122,122,122,2011-10-15,Corey Crawford,home,Chicago Blackhawks,Boston Bruins,65.0,2,2.94,20112012
123,123,123,123,123,2011-10-15,Tim Thomas,away,Boston Bruins,Chicago Blackhawks,65.0,2,2.22,20112012
124,124,124,124,124,2011-10-15,Devan Dubnyk,home,Edmonton Oilers,Vancouver Canucks,58.5333,4,2.66,20112012
125,125,125,125,125,2011-10-15,Roberto Luongo,away,Vancouver Canucks,Edmonton Oilers,60.0,3,3.04,20112012
126,126,126,126,126,2011-10-15,Thomas Greiss,home,San Jose Sharks,St Louis Blues,59.25,3,2.12,20112012
127,127,127,127,127,2011-10-15,Brian Elliott,away,St Louis Blues,San Jose Sharks,60.0,2,3.37,20112012
128,128,128,128,128,2011-10-16,Jonas Hiller,home,Anaheim Ducks,St Louis Blues,60.0,2,2.49,20112012
129,129,129,129,129,2011-10-16,Jaroslav Halak,away,St Louis Blues,Anaheim Ducks,58.6,4,2.6,20112012
130,130,130,130,130,2011-10-17,James Reimer,home,Toronto Maple Leafs,Colorado Avalanche,61.0333,3,2.06,20112012
131,131,131,131,131,2011-10-17,Jean-Sebastien Giguere,away,Colorado Avalanche,Toronto Maple Leafs,61.15,2,1.98,20112012
132,132,132,132,132,2011-10-17,Dwayne Roloson,home,Tampa Bay Lightning,Florida Panthers,59.7167,7,2.44,20112012
133,133,133,133,133,2011-10-17,Jose Theodore,away,Florida Panthers,Tampa Bay Lightning,59.7333,4,2.57,20112012
134,134,134,134,134,2011-10-17,Ondrej Pavelec,home,Winnipeg Jets,Pittsburgh Penguins,60.0,1,1.8,20112012
135,135,135,135,135,2011-10-17,Marc-Andre Fleury,away,Pittsburgh Penguins,Winnipeg Jets,58.8333,2,2.76,20112012
136,136,136,136,136,2011-10-17,Nikolai Khabibulin,home,Edmonton Oilers,Nashville Predators,59.9167,1,0.86,20112012
137,137,137,137,137,2011-10-17,Pekka Rinne,away,Nashville Predators,Edmonton Oilers,59.0667,2,2.06,20112012
138,138,138,138,138,2011-10-17,Antti Niemi,home,San Jose Sharks,Anaheim Ducks,58.05,3,2.36,20112012
139,139,139,139,139,2011-10-17,Dan Ellis,away,Anaheim Ducks,San Jose Sharks,60.0,2,4.36,20112012
140,140,140,140,140,2011-10-18,Tuukka Rask,home,Boston Bruins,Carolina Hurricanes,60.0,4,2.42,20112012
141,141,141,141,141,2011-10-18,Cam Ward,away,Carolina Hurricanes,Boston Bruins,60.0,1,2.18,20112012
142,142,142,142,142,2011-10-18,Tomas Vokoun,home,Washington Capitals,Florida Panthers,59.8667,0,1.72,20112012
143,143,143,143,143,2011-10-18,Jacob Markstrom,away,Florida Panthers,Washington Capitals,59.3667,2,2.82,20112012
144,144,144,144,144,2011-10-18,Steve Mason,home,Columbus Blue Jackets,Dallas Stars,58.45,3,0.96,20112012
145,145,145,145,145,2011-10-18,Kari Lehtonen,away,Dallas Stars,Columbus Blue Jackets,60.0,2,3.63,20112012
146,146,146,146,146,2011-10-18,Carey Price,home,Montreal Canadiens,Buffalo Sabres,59.2333,2,1.46,20112012
147,147,147,147,147,2011-10-18,Ryan Miller,away,Buffalo Sabres,Montreal Canadiens,59.7833,1,3.59,20112012
148,148,148,148,148,2011-10-18,Alex Auld,home,Ottawa Senators,Philadelphia Flyers,20.0,4,1.3,20112012
149,149,149,149,149,2011-10-18,Craig Anderson,home,Ottawa Senators,Philadelphia Flyers,39.9,3,1.84,20112012
150,150,150,150,150,2011-10-18,Sergei Bobrovsky,away,Philadelphia Flyers,Ottawa Senators,59.7667,2,3.05,20112012
151,151,151,151,151,2011-10-18,Niklas Backstrom,home,Minnesota Wild,Pittsburgh Penguins,58.5667,4,1.64,20112012
152,152,152,152,152,2011-10-18,Brent Johnson,away,Pittsburgh Penguins,Minnesota Wild,59.9667,2,3.34,20112012
153,153,153,153,153,2011-10-18,Miikka Kiprusoff,home,Calgary Flames,Edmonton Oilers,60.0,1,2.26,20112012
154,154,154,154,154,2011-10-18,Devan Dubnyk,away,Edmonton Oilers,Calgary Flames,59.0167,2,2.61,20112012
155,155,155,155,155,2011-10-18,Roberto Luongo,home,Vancouver Canucks,New York Rangers,59.7833,4,1.8,20112012
156,156,156,156,156,2011-10-18,Henrik Lundqvist,away,New York Rangers,Vancouver Canucks,60.0,0,3.23,20112012
157,157,157,157,157,2011-10-18,Jason LaBarbera,home,Phoenix Coyotes,Chicago Blackhawks,60.0,5,2.73,20112012
158,158,158,158,158,2011-10-18,Corey Crawford,away,Chicago Blackhawks,Phoenix Coyotes,59.9167,2,1.69,20112012
159,159,159,159,159,2011-10-18,Jonathan Quick,home,Los Angeles Kings,St Louis Blues,60.0,0,2.32,20112012
160,160,160,160,160,2011-10-18,Brian Elliott,away,St Louis Blues,Los Angeles Kings,19.6167,1,0.39,20112012
161,161,161,161,161,2011-10-18,Jaroslav Halak,away,St Louis Blues,Los Angeles Kings,40.3833,4,2.48,20112012
162,162,162,162,162,2011-10-19,James Reimer,home,Toronto Maple Leafs,Winnipeg Jets,65.0,3,2.47,20112012
163,163,163,163,163,2011-10-19,Ondrej Pavelec,away,Winnipeg Jets,Toronto Maple Leafs,65.0,3,1.56,20112012
164,164,164,164,164,2011-10-20,Tim Thomas,home,Boston Bruins,Toronto Maple Leafs,60.0,2,1.79,20112012
165,165,165,165,165,2011-10-20,Jonas Gustavsson,away,Toronto Maple Leafs,Boston Bruins,60.0,6,3.25,20112012
166,166,166,166,166,2011-10-20,Ilya Bryzgalov,home,Philadelphia Flyers,Washington Capitals,60.0,5,2.65,20112012
167,167,167,167,167,2011-10-20,Tomas Vokoun,away,Washington Capitals,Philadelphia Flyers,59.9167,2,3.58,20112012
168,168,168,168,168,2011-10-20,Marc-Andre Fleury,home,Pittsburgh Penguins,Montreal Canadiens,59.9167,1,2.24,20112012
169,169,169,169,169,2011-10-20,Carey Price,away,Montreal Canadiens,Pittsburgh Penguins,58.5333,3,3.41,20112012
170,170,170,170,170,2011-10-20,Craig Anderson,home,Ottawa Senators,Winnipeg Jets,59.9667,1,2.72,20112012
171,171,171,171,171,2011-10-20,Ondrej Pavelec,away,Winnipeg Jets,Ottawa Senators,56.3833,3,3.24,20112012
172,172,172,172,172,2011-10-20,Mathieu Garon,home,Tampa Bay Lightning,New York Islanders,60.0,1,1.4,20112012
173,173,173,173,173,2011-10-20,Al Montoya,away,New York Islanders,Tampa Bay Lightning,60.0,4,3.22,20112012
174,174,174,174,174,2011-10-20,Jose Theodore,home,Florida Panthers,Buffalo Sabres,60.0,3,2.51,20112012
175,175,175,175,175,2011-10-20,Ryan Miller,away,Buffalo Sabres,Florida Panthers,59.8,0,1.22,20112012
176,176,176,176,176,2011-10-20,Semyon Varlamov,home,Colorado Avalanche,Chicago Blackhawks,58.5667,2,2.13,20112012
177,177,177,177,177,2011-10-20,Corey Crawford,away,Chicago Blackhawks,Colorado Avalanche,60.0,1,2.43,20112012
178,178,178,178,178,2011-10-20,Henrik Karlsson,home,Calgary Flames,New York Rangers,64.9667,3,2.32,20112012
179,179,179,179,179,2011-10-20,Henrik Lundqvist,away,New York Rangers,Calgary Flames,64.9667,2,3.32,20112012
180,180,180,180,180,2011-10-20,Nikolai Khabibulin,home,Edmonton Oilers,Minnesota Wild,65.0,1,2.73,20112012
181,181,181,181,181,2011-10-20,Niklas Backstrom,away,Minnesota Wild,Edmonton Oilers,64.0333,1,2.1,20112012
182,182,182,182,182,2011-10-20,Roberto Luongo,home,Vancouver Canucks,Nashville Predators,59.8833,1,2.01,20112012
183,183,183,183,183,2011-10-20,Pekka Rinne,away,Nashville Predators,Vancouver Canucks,20.0,4,1.61,20112012
184,184,184,184,184,2011-10-20,Anders Lindback,away,Nashville Predators,Vancouver Canucks,40.0,1,2.26,20112012
185,185,185,185,185,2011-10-20,Mike Smith,home,Phoenix Coyotes,Los Angeles Kings,57.5667,2,1.98,20112012
186,186,186,186,186,2011-10-20,Jonathan Quick,away,Los Angeles Kings,Phoenix Coyotes,60.0,0,2.71,20112012
187,187,187,187,187,2011-10-21,Johan Hedberg,home,New Jersey Devils,San Jose Sharks,65.0,3,3.28,20112012
188,188,188,188,188,2011-10-21,Antti Niemi,away,San Jose Sharks,New Jersey Devils,64.5333,3,1.17,20112012
189,189,189,189,189,2011-10-21,Jimmy Howard,home,Detroit Red Wings,Columbus Blue Jackets,59.8333,2,2.76,20112012
190,190,190,190,190,2011-10-21,Steve Mason,away,Columbus Blue Jackets,Detroit Red Wings,58.8667,4,3.04,20112012
191,191,191,191,191,2011-10-21,Brian Elliott,home,St Louis Blues,Carolina Hurricanes,63.9667,2,2.3,20112012
192,192,192,192,192,2011-10-21,Cam Ward,away,Carolina Hurricanes,St Louis Blues,63.9,3,3.66,20112012
193,193,193,193,193,2011-10-21,Jonas Hiller,home,Anaheim Ducks,Dallas Stars,61.2667,3,1.84,20112012
194,194,194,194,194,2011-10-21,Kari Lehtonen,away,Dallas Stars,Anaheim Ducks,60.0,1,3.97,20112012
195,195,195,195,195,2011-10-22,Miikka Kiprusoff,home,Calgary Flames,Nashville Predators,58.4833,2,2.07,20112012
196,196,196,196,196,2011-10-22,Pekka Rinne,away,Nashville Predators,Calgary Flames,60.0,0,3.3,20112012
197,197,197,197,197,2011-10-22,Cory Schneider,home,Vancouver Canucks,Minnesota Wild,64.65,2,1.5,20112012
198,198,198,198,198,2011-10-22,Niklas Backstrom,away,Minnesota Wild,Vancouver Canucks,64.65,3,2.95,20112012
199,199,199,199,199,2011-10-22,Tim Thomas,home,Boston Bruins,San Jose Sharks,59.05,3,2.17,20112012
200,200,200,200,200,2011-10-22,Antti Niemi,away,San Jose Sharks,Boston Bruins,60.0,2,2.72,20112012
201,201,201,201,201,2011-10-22,Carey Price,home,Montreal Canadiens,Toronto Maple Leafs,61.3833,5,2.56,20112012
202,202,202,202,202,2011-10-22,James Reimer,away,Toronto Maple Leafs,Montreal Canadiens,19.8167,1,0.61,20112012
203,203,203,203,203,2011-10-22,Jonas Gustavsson,away,Toronto Maple Leafs,Montreal Canadiens,41.3833,3,1.66,20112012
204,204,204,204,204,2011-10-22,Craig Anderson,home,Ottawa Senators,Columbus Blue Jackets,59.2,3,1.55,20112012
205,205,205,205,205,2011-10-22,Steve Mason,away,Columbus Blue Jackets,Ottawa Senators,60.0,4,2.68,20112012
206,206,206,206,206,2011-10-22,Ilya Bryzgalov,home,Philadelphia Flyers,St Louis Blues,57.65,4,1.69,20112012
207,207,207,207,207,2011-10-22,Brian Elliott,away,St Louis Blues,Philadelphia Flyers,59.9667,2,2.74,20112012
208,208,208,208,208,2011-10-22,Marc-Andre Fleury,home,Pittsburgh Penguins,New Jersey Devils,60.0,1,1.68,20112012
209,209,209,209,209,2011-10-22,Johan Hedberg,away,New Jersey Devils,Pittsburgh Penguins,60.0,4,2.49,20112012
210,210,210,210,210,2011-10-22,Tomas Vokoun,home,Washington Capitals,Detroit Red Wings,60.0,1,2.55,20112012
211,211,211,211,211,2011-10-22,Ty Conklin,away,Detroit Red Wings,Washington Capitals,60.0,7,2.2,20112012
212,212,212,212,212,2011-10-22,Ondrej Pavelec,home,Winnipeg Jets,Carolina Hurricanes,6.7167,2,0.69,20112012
213,213,213,213,213,2011-10-22,Chris Mason,home,Winnipeg Jets,Carolina Hurricanes,32.1833,1,2.07,20112012
214,214,214,214,214,2011-10-22,Brian Boucher,away,Carolina Hurricanes,Winnipeg Jets,58.8667,5,2.43,20112012
215,215,215,215,215,2011-10-22,Mathieu Garon,home,Tampa Bay Lightning,Buffalo Sabres,60.0,0,1.56,20112012
216,216,216,216,216,2011-10-22,Ryan Miller,away,Buffalo Sabres,Tampa Bay Lightning,59.5667,2,2.17,20112012
217,217,217,217,217,2011-10-22,Jacob Markstrom,home,Florida Panthers,New York Islanders,20.0,0,2.22,20112012
218,218,218,218,218,2011-10-22,Jose Theodore,home,Florida Panthers,New York Islanders,40.0,2,0.53,20112012
219,219,219,219,219,2011-10-22,Evgeni Nabokov,away,New York Islanders,Florida Panthers,58.8833,3,2.53,20112012
220,220,220,220,220,2011-10-22,Corey Crawford,home,Chicago Blackhawks,Colorado Avalanche,64.9167,4,1.72,20112012
221,221,221,221,221,2011-10-22,Semyon Varlamov,away,Colorado Avalanche,Chicago Blackhawks,65.0,4,3.08,20112012
222,222,222,222,222,2011-10-22,Nikolai Khabibulin,home,Edmonton Oilers,New York Rangers,60.0,0,2.09,20112012
