,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,Player,Venue,Team,Opposition,TOI,Goals Against,Expected Goals Against,Season
71,71,71,71,71,2019-10-07,Linus Ullmark,away,Buffalo Sabres,Columbus Blue Jackets,60.6667,4,2.89,20192020
72,72,72,72,72,2019-10-08,Sam Montembeault,home,Florida Panthers,Carolina Hurricanes,37.7,1,1.66,20192020
73,73,73,73,73,2019-10-08,Sergei Bobrovsky,home,Florida Panthers,Carolina Hurricanes,19.9167,4,1.67,20192020
74,74,74,74,74,2019-10-08,James Reimer,away,Carolina Hurricanes,Florida Panthers,60.0,3,4.36,20192020
75,75,75,75,75,2019-10-08,Thomas Greiss,home,New York Islanders,Edmonton Oilers,31.2333,1,0.58,20192020
76,76,76,76,76,2019-10-08,Semyon Varlamov,home,New York Islanders,Edmonton Oilers,28.7667,4,1.65,20192020
77,77,77,77,77,2019-10-08,Mikko Koskinen,away,Edmonton Oilers,New York Islanders,60.0,2,1.55,20192020
78,78,78,78,78,2019-10-08,Matt Murray,home,Pittsburgh Penguins,Winnipeg Jets,60.0,4,1.56,20192020
79,79,79,79,79,2019-10-08,Connor Hellebuyck,away,Winnipeg Jets,Pittsburgh Penguins,60.0,1,3.38,20192020
80,80,80,80,80,2019-10-08,Braden Holtby,home,Washington Capitals,Dallas Stars,59.7667,4,2.03,20192020
81,81,81,81,81,2019-10-08,Ben Bishop,away,Dallas Stars,Washington Capitals,60.5333,3,2.63,20192020
82,82,82,82,82,2019-10-08,Jimmy Howard,home,Detroit Red Wings,Anaheim Ducks,56.9,3,2.13,20192020
83,83,83,83,83,2019-10-08,John Gibson,away,Anaheim Ducks,Detroit Red Wings,60.0,1,2.21,20192020
84,84,84,84,84,2019-10-08,Pekka Rinne,home,Nashville Predators,San Jose Sharks,60.0,2,2.19,20192020
85,85,85,85,85,2019-10-08,Martin Jones,away,San Jose Sharks,Nashville Predators,58.35,4,1.84,20192020
86,86,86,86,86,2019-10-08,David Rittich,home,Calgary Flames,Los Angeles Kings,60.2,4,3.13,20192020
87,87,87,87,87,2019-10-08,Jack Campbell,away,Los Angeles Kings,Calgary Flames,60.8,3,2.31,20192020
88,88,88,88,88,2019-10-08,Marc-Andre Fleury,home,Vegas Golden Knights,Boston Bruins,58.2833,4,3.2,20192020
89,89,89,89,89,2019-10-08,Tuukka Rask,away,Boston Bruins,Vegas Golden Knights,60.0,3,3.17,20192020
90,90,90,90,90,2019-10-09,Carter Hutton,home,Buffalo Sabres,Montreal Canadiens,61.2667,4,2.83,20192020
91,91,91,91,91,2019-10-09,Keith Kinkaid,away,Montreal Canadiens,Buffalo Sabres,60.85,5,2.5,20192020
92,92,92,92,92,2019-10-09,Carter Hart,home,Philadelphia Flyers,New Jersey Devils,60.0,0,2.15,20192020
93,93,93,93,93,2019-10-09,Cory Schneider,away,New Jersey Devils,Philadelphia Flyers,59.9167,4,4.22,20192020
94,94,94,94,94,2019-10-09,Jacob Markstrom,home,Vancouver Canucks,Los Angeles Kings,59.9667,2,3.2,20192020
95,95,95,95,95,2019-10-09,Jonathan Quick,away,Los Angeles Kings,Vancouver Canucks,59.0667,8,2.45,20192020
96,96,96,96,96,2019-10-10,Michael Hutchinson,home,Toronto Maple Leafs,Tampa Bay Lightning,13.05,0,0.4,20192020
97,97,97,97,97,2019-10-10,Frederik Andersen,home,Toronto Maple Leafs,Tampa Bay Lightning,46.6833,7,2.69,20192020
98,98,98,98,98,2019-10-10,Andrei Vasilevskiy,away,Tampa Bay Lightning,Toronto Maple Leafs,59.7167,3,1.48,20192020
99,99,99,99,99,2019-10-10,Carey Price,home,Montreal Canadiens,Detroit Red Wings,58.3333,3,3.58,20192020
100,100,100,100,100,2019-10-10,Jonathan Bernier,away,Detroit Red Wings,Montreal Canadiens,59.9833,2,2.09,20192020
101,101,101,101,101,2019-10-10,Mackenzie Blackwood,home,New Jersey Devils,Edmonton Oilers,65.0,3,1.84,20192020
102,102,102,102,102,2019-10-10,Mikko Koskinen,away,Edmonton Oilers,New Jersey Devils,64.6167,3,2.66,20192020
103,103,103,103,103,2019-10-10,Matt Murray,home,Pittsburgh Penguins,Anaheim Ducks,60.0,1,2.24,20192020
104,104,104,104,104,2019-10-10,John Gibson,away,Anaheim Ducks,Pittsburgh Penguins,58.6333,2,2.57,20192020
105,105,105,105,105,2019-10-10,Anders Nilsson,home,Ottawa Senators,St Louis Blues,58.95,5,2.85,20192020
106,106,106,106,106,2019-10-10,Jake Allen,away,St Louis Blues,Ottawa Senators,59.9333,4,2.48,20192020
107,107,107,107,107,2019-10-10,Pekka Rinne,home,Nashville Predators,Washington Capitals,60.0,5,1.93,20192020
108,108,108,108,108,2019-10-10,Braden Holtby,away,Washington Capitals,Nashville Predators,58.4667,6,2.73,20192020
109,109,109,109,109,2019-10-10,Connor Hellebuyck,home,Winnipeg Jets,Minnesota Wild,59.6667,2,2.64,20192020
110,110,110,110,110,2019-10-10,Devan Dubnyk,away,Minnesota Wild,Winnipeg Jets,59.5833,4,2.22,20192020
111,111,111,111,111,2019-10-10,Corey Crawford,home,Chicago Blackhawks,San Jose Sharks,58.5,5,3.23,20192020
112,112,112,112,112,2019-10-10,Aaron Dell,away,San Jose Sharks,Chicago Blackhawks,60.0,4,2.82,20192020
113,113,113,113,113,2019-10-10,Ben Bishop,home,Dallas Stars,Calgary Flames,65.0,2,2.12,20192020
114,114,114,114,114,2019-10-10,David Rittich,away,Calgary Flames,Dallas Stars,65.0,2,3.32,20192020
115,115,115,115,115,2019-10-10,Philipp Grubauer,home,Colorado Avalanche,Boston Bruins,60.0,2,2.29,20192020
116,116,116,116,116,2019-10-10,Jaroslav Halak,away,Boston Bruins,Colorado Avalanche,58.45,3,2.46,20192020
117,117,117,117,117,2019-10-10,Darcy Kuemper,home,Arizona Coyotes,Vegas Golden Knights,60.0,1,2.98,20192020
118,118,118,118,118,2019-10-10,Marc-Andre Fleury,away,Vegas Golden Knights,Arizona Coyotes,40.0,2,0.69,20192020
119,119,119,119,119,2019-10-10,Malcolm Subban,away,Vegas Golden Knights,Arizona Coyotes,20.0,2,1.2,20192020
120,120,120,120,120,2019-10-11,Linus Ullmark,home,Buffalo Sabres,Florida Panthers,65.0,2,3.41,20192020
121,121,121,121,121,2019-10-11,Sergei Bobrovsky,away,Florida Panthers,Buffalo Sabres,63.1333,2,2.22,20192020
122,122,122,122,122,2019-10-11,Joonas Korpisalo,home,Columbus Blue Jackets,Anaheim Ducks,58.0167,2,1.44,20192020
123,123,123,123,123,2019-10-11,Ryan Miller,away,Anaheim Ducks,Columbus Blue Jackets,60.0,1,2.2,20192020
124,124,124,124,124,2019-10-11,Petr Mrazek,home,Carolina Hurricanes,New York Islanders,60.0,2,2.09,20192020
125,125,125,125,125,2019-10-11,Thomas Greiss,away,New York Islanders,Carolina Hurricanes,58.8667,4,3.74,20192020
126,126,126,126,126,2019-10-12,Henrik Lundqvist,home,New York Rangers,Edmonton Oilers,58.7167,3,3.0,20192020
127,127,127,127,127,2019-10-12,Mike Smith,away,Edmonton Oilers,New York Rangers,60.0,1,2.26,20192020
128,128,128,128,128,2019-10-12,Craig Anderson,home,Ottawa Senators,Tampa Bay Lightning,60.0,2,1.76,20192020
129,129,129,129,129,2019-10-12,Curtis McElhinney,away,Tampa Bay Lightning,Ottawa Senators,57.6667,3,2.97,20192020
130,130,130,130,130,2019-10-12,Jack Campbell,home,Los Angeles Kings,Nashville Predators,60.0,4,2.76,20192020
131,131,131,131,131,2019-10-12,Juuse Saros,away,Nashville Predators,Los Angeles Kings,59.7,6,3.21,20192020
132,132,132,132,132,2019-10-12,Tuukka Rask,home,Boston Bruins,New Jersey Devils,60.0,0,2.67,20192020
133,133,133,133,133,2019-10-12,Cory Schneider,away,New Jersey Devils,Boston Bruins,59.7667,3,2.82,20192020
134,134,134,134,134,2019-10-12,Carey Price,home,Montreal Canadiens,St Louis Blues,60.0,3,1.32,20192020
135,135,135,135,135,2019-10-12,Jordan Binnington,away,St Louis Blues,Montreal Canadiens,59.6333,5,3.51,20192020
136,136,136,136,136,2019-10-12,Jimmy Howard,home,Detroit Red Wings,Toronto Maple Leafs,59.6167,4,2.7,20192020
137,137,137,137,137,2019-10-12,Frederik Andersen,away,Toronto Maple Leafs,Detroit Red Wings,60.0,2,2.0,20192020
138,138,138,138,138,2019-10-12,Semyon Varlamov,home,New York Islanders,Florida Panthers,64.65,2,2.41,20192020
139,139,139,139,139,2019-10-12,Sam Montembeault,away,Florida Panthers,New York Islanders,65.0,2,2.05,20192020
140,140,140,140,140,2019-10-12,James Reimer,home,Carolina Hurricanes,Columbus Blue Jackets,57.2167,3,3.18,20192020
141,141,141,141,141,2019-10-12,Joonas Korpisalo,away,Columbus Blue Jackets,Carolina Hurricanes,60.0,2,1.95,20192020
142,142,142,142,142,2019-10-12,Robin Lehner,home,Chicago Blackhawks,Winnipeg Jets,60.7833,3,2.58,20192020
143,143,143,143,143,2019-10-12,Connor Hellebuyck,away,Winnipeg Jets,Chicago Blackhawks,60.7167,2,2.52,20192020
144,144,144,144,144,2019-10-12,Anton Khudobin,home,Dallas Stars,Washington Capitals,57.8167,3,2.37,20192020
145,145,145,145,145,2019-10-12,Ilya Samsonov,away,Washington Capitals,Dallas Stars,59.8167,1,2.14,20192020
146,146,146,146,146,2019-10-12,Alex Stalock,home,Minnesota Wild,Pittsburgh Penguins,24.8167,1,0.57,20192020
147,147,147,147,147,2019-10-12,Devan Dubnyk,home,Minnesota Wild,Pittsburgh Penguins,33.65,5,1.28,20192020
148,148,148,148,148,2019-10-12,Matt Murray,away,Pittsburgh Penguins,Minnesota Wild,59.95,4,2.73,20192020
149,149,149,149,149,2019-10-12,Pavel Francouz,home,Colorado Avalanche,Arizona Coyotes,43.2667,2,2.31,20192020
150,150,150,150,150,2019-10-12,Antti Raanta,away,Arizona Coyotes,Colorado Avalanche,63.4333,3,2.62,20192020
151,151,151,151,151,2019-10-12,Jacob Markstrom,home,Vancouver Canucks,Philadelphia Flyers,65.0,2,2.33,20192020
152,152,152,152,152,2019-10-12,Carter Hart,away,Philadelphia Flyers,Vancouver Canucks,65.0,2,2.15,20192020
153,153,153,153,153,2019-10-12,Marc-Andre Fleury,home,Vegas Golden Knights,Calgary Flames,60.0,2,2.82,20192020
154,154,154,154,154,2019-10-12,David Rittich,away,Calgary Flames,Vegas Golden Knights,60.0,6,2.92,20192020
155,155,155,155,155,2019-10-13,Laurent Brossoit,home,Winnipeg Jets,Pittsburgh Penguins,60.0,7,2.28,20192020
156,156,156,156,156,2019-10-13,Tristan Jarry,away,Pittsburgh Penguins,Winnipeg Jets,59.9667,2,1.97,20192020
157,157,157,157,157,2019-10-13,Jonathan Quick,home,Los Angeles Kings,Vegas Golden Knights,60.0,5,2.83,20192020
158,158,158,158,158,2019-10-13,Marc-Andre Fleury,away,Vegas Golden Knights,Los Angeles Kings,60.0,2,3.03,20192020
159,159,159,159,159,2019-10-13,Martin Jones,home,San Jose Sharks,Calgary Flames,59.75,1,2.43,20192020
160,160,160,160,160,2019-10-13,Cam Talbot,away,Calgary Flames,San Jose Sharks,57.0167,3,1.53,20192020
161,161,161,161,161,2019-10-14,Jaroslav Halak,home,Boston Bruins,Anaheim Ducks,59.15,2,2.95,20192020
162,162,162,162,162,2019-10-14,John Gibson,away,Anaheim Ducks,Boston Bruins,57.5,4,2.27,20192020
163,163,163,163,163,2019-10-14,Craig Anderson,home,Ottawa Senators,Minnesota Wild,57.8333,1,3.32,20192020
164,164,164,164,164,2019-10-14,Alex Stalock,away,Minnesota Wild,Ottawa Senators,60.0,0,2.2,20192020
165,165,165,165,165,2019-10-14,Cory Schneider,home,New Jersey Devils,Florida Panthers,58.05,6,2.57,20192020
166,166,166,166,166,2019-10-14,Sergei Bobrovsky,away,Florida Panthers,New Jersey Devils,60.0,4,1.96,20192020
167,167,167,167,167,2019-10-14,Thomas Greiss,home,New York Islanders,St Louis Blues,60.4667,2,1.53,20192020
168,168,168,168,168,2019-10-14,Jordan Binnington,away,St Louis Blues,New York Islanders,61.2167,3,2.71,20192020
169,169,169,169,169,2019-10-14,Carter Hutton,home,Buffalo Sabres,Dallas Stars,60.0,0,1.69,20192020
170,170,170,170,170,2019-10-14,Ben Bishop,away,Dallas Stars,Buffalo Sabres,59.9667,4,1.25,20192020
171,171,171,171,171,2019-10-14,Ilya Samsonov,home,Washington Capitals,Colorado Avalanche,48.8,2,1.69,20192020
172,172,172,172,172,2019-10-14,Braden Holtby,home,Washington Capitals,Colorado Avalanche,7.9,3,0.23,20192020
173,173,173,173,173,2019-10-14,Philipp Grubauer,away,Colorado Avalanche,Washington Capitals,59.2667,3,2.85,20192020
174,174,174,174,174,2019-10-14,Corey Crawford,home,Chicago Blackhawks,Edmonton Oilers,59.9,1,2.64,20192020
175,175,175,175,175,2019-10-14,Mike Smith,away,Edmonton Oilers,Chicago Blackhawks,58.7167,2,3.77,20192020
176,176,176,176,176,2019-10-15,Frederik Andersen,home,Toronto Maple Leafs,Minnesota Wild,60.0,2,2.27,20192020
177,177,177,177,177,2019-10-15,Devan Dubnyk,away,Minnesota Wild,Toronto Maple Leafs,59.6,4,2.68,20192020
178,178,178,178,178,2019-10-15,Carey Price,home,Montreal Canadiens,Tampa Bay Lightning,57.6833,3,1.92,20192020
179,179,179,179,179,2019-10-15,Andrei Vasilevskiy,away,Tampa Bay Lightning,Montreal Canadiens,60.0,1,2.28,20192020
180,180,180,180,180,2019-10-15,Connor Hellebuyck,home,Winnipeg Jets,Arizona Coyotes,57.8833,4,2.0,20192020
181,181,181,181,181,2019-10-15,Darcy Kuemper,away,Arizona Coyotes,Winnipeg Jets,60.0,2,3.06,20192020
182,182,182,182,182,2019-10-15,David Rittich,home,Calgary Flames,Philadelphia Flyers,60.0,1,1.69,20192020
183,183,183,183,183,2019-10-15,Brian Elliott,away,Philadelphia Flyers,Calgary Flames,57.7667,2,1.48,20192020
184,184,184,184,184,2019-10-15,Thatcher Demko,home,Vancouver Canucks,Detroit Red Wings,60.0,1,2.04,20192020
185,185,185,185,185,2019-10-15,Jonathan Bernier,away,Detroit Red Wings,Vancouver Canucks,60.0,5,2.07,20192020
186,186,186,186,186,2019-10-15,Marc-Andre Fleury,home,Vegas Golden Knights,Nashville Predators,60.0,5,3.12,20192020
187,187,187,187,187,2019-10-15,Pekka Rinne,away,Nashville Predators,Vegas Golden Knights,59.55,2,2.84,20192020
188,188,188,188,188,2019-10-15,Jack Campbell,home,Los Angeles Kings,Carolina Hurricanes,57.7333,1,1.82,20192020
189,189,189,189,189,2019-10-15,Petr Mrazek,away,Carolina Hurricanes,Los Angeles Kings,60.0,0,3.21,20192020
190,190,190,190,190,2019-10-16,Matt Murray,home,Pittsburgh Penguins,Colorado Avalanche,63.95,2,2.18,20192020
191,191,191,191,191,2019-10-16,Philipp Grubauer,away,Colorado Avalanche,Pittsburgh Penguins,63.95,3,2.97,20192020
192,192,192,192,192,2019-10-16,Ilya Samsonov,home,Washington Capitals,Toronto Maple Leafs,60.0,3,2.01,20192020
193,193,193,193,193,2019-10-16,Michael Hutchinson,away,Toronto Maple Leafs,Washington Capitals,57.6833,4,2.84,20192020
194,194,194,194,194,2019-10-16,Joonas Korpisalo,home,Columbus Blue Jackets,Dallas Stars,59.9333,2,2.5,20192020
195,195,195,195,195,2019-10-16,Ben Bishop,away,Dallas Stars,Columbus Blue Jackets,57.8833,3,1.84,20192020
196,196,196,196,196,2019-10-16,Mikko Koskinen,home,Edmonton Oilers,Philadelphia Flyers,60.0,3,6.89,20192020
197,197,197,197,197,2019-10-16,Brian Elliott,away,Philadelphia Flyers,Edmonton Oilers,23.05,2,1.06,20192020
198,198,198,198,198,2019-10-16,Carter Hart,away,Philadelphia Flyers,Edmonton Oilers,34.5333,4,1.01,20192020
199,199,199,199,199,2019-10-16,John Gibson,home,Anaheim Ducks,Buffalo Sabres,59.9,2,2.98,20192020
200,200,200,200,200,2019-10-16,Linus Ullmark,away,Buffalo Sabres,Anaheim Ducks,59.5333,4,2.91,20192020
201,201,201,201,201,2019-10-16,Martin Jones,home,San Jose Sharks,Carolina Hurricanes,60.0,2,2.86,20192020
202,202,202,202,202,2019-10-16,James Reimer,away,Carolina Hurricanes,San Jose Sharks,58.2333,4,2.04,20192020
203,203,203,203,203,2019-10-17,Tuukka Rask,home,Boston Bruins,Tampa Bay Lightning,64.65,3,2.71,20192020
204,204,204,204,204,2019-10-17,Andrei Vasilevskiy,away,Tampa Bay Lightning,Boston Bruins,64.95,3,2.76,20192020
205,205,205,205,205,2019-10-17,Carey Price,home,Montreal Canadiens,Minnesota Wild,60.0,0,1.01,20192020
206,206,206,206,206,2019-10-17,Alex Stalock,away,Minnesota Wild,Montreal Canadiens,60.0,4,2.2,20192020
207,207,207,207,207,2019-10-17,Mackenzie Blackwood,home,New Jersey Devils,New York Rangers,59.6667,2,2.48,20192020
208,208,208,208,208,2019-10-17,Alexandar Georgiev,away,New York Rangers,New Jersey Devils,57.3,4,2.68,20192020
209,209,209,209,209,2019-10-17,Jordan Binnington,home,St Louis Blues,Vancouver Canucks,65.0,3,3.18,20192020
210,210,210,210,210,2019-10-17,Thatcher Demko,away,Vancouver Canucks,St Louis Blues,64.9333,3,4.18,20192020
211,211,211,211,211,2019-10-17,Connor Hellebuyck,home,Winnipeg Jets,New York Islanders,58.4167,2,1.75,20192020
212,212,212,212,212,2019-10-17,Semyon Varlamov,away,New York Islanders,Winnipeg Jets,60.0,1,2.98,20192020
213,213,213,213,213,2019-10-17,David Rittich,home,Calgary Flames,Detroit Red Wings,59.7,1,2.45,20192020
214,214,214,214,214,2019-10-17,Jimmy Howard,away,Detroit Red Wings,Calgary Flames,60.0,5,3.71,20192020
215,215,215,215,215,2019-10-17,Darcy Kuemper,home,Arizona Coyotes,Nashville Predators,59.6,2,2.07,20192020
216,216,216,216,216,2019-10-17,Juuse Saros,away,Nashville Predators,Arizona Coyotes,59.5833,4,3.03,20192020
217,217,217,217,217,2019-10-17,Marc-Andre Fleury,home,Vegas Golden Knights,Ottawa Senators,65.0,2,4.14,20192020
218,218,218,218,218,2019-10-17,Anders Nilsson,away,Ottawa Senators,Vegas Golden Knights,64.9333,2,4.99,20192020
219,219,219,219,219,2019-10-17,Jack Campbell,home,Los Angeles Kings,Buffalo Sabres,60.0,3,1.91,20192020
220,220,220,220,220,2019-10-17,Carter Hutton,away,Buffalo Sabres,Los Angeles Kings,60.0,0,4.48,20192020
221,221,221,221,221,2019-10-18,Sergei Bobrovsky,home,Florida Panthers,Colorado Avalanche,62.8667,5,3.24,20192020
222,222,222,222,222,2019-10-18,Philipp Grubauer,away,Colorado Avalanche,Florida Panthers,63.05,4,3.24,20192020
223,223,223,223,223,2019-10-18,Matt Murray,home,Pittsburgh Penguins,Dallas Stars,60.0,2,1.68,20192020
