,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,Player,Venue,Team,Opposition,TOI,Goals Against,Expected Goals Against,Season
95,95,95,95,95,2013-01-24,Kari Lehtonen,home,Dallas Stars,Chicago Blackhawks,61.6833,3,3.59,20122013
96,96,96,96,96,2013-01-24,Corey Crawford,away,Chicago Blackhawks,Dallas Stars,61.6833,2,3.03,20122013
97,97,97,97,97,2013-01-24,Semyon Varlamov,home,Colorado Avalanche,Columbus Blue Jackets,60.0,0,2.68,20122013
98,98,98,98,98,2013-01-24,Sergei Bobrovsky,away,Columbus Blue Jackets,Colorado Avalanche,60.0,4,2.33,20122013
99,99,99,99,99,2013-01-24,Devan Dubnyk,home,Edmonton Oilers,Los Angeles Kings,61.0833,1,3.59,20122013
100,100,100,100,100,2013-01-24,Jonathan Quick,away,Los Angeles Kings,Edmonton Oilers,63.0167,2,5.08,20122013
101,101,101,101,101,2013-01-24,Antti Niemi,home,San Jose Sharks,Phoenix Coyotes,59.9333,3,3.32,20122013
102,102,102,102,102,2013-01-24,Jason LaBarbera,away,Phoenix Coyotes,San Jose Sharks,58.8333,4,4.77,20122013
103,103,103,103,103,2013-01-25,Tuukka Rask,home,Boston Bruins,New York Islanders,60.0,2,1.66,20122013
104,104,104,104,104,2013-01-25,Rick DiPietro,away,New York Islanders,Boston Bruins,57.9667,4,2.35,20122013
105,105,105,105,105,2013-01-25,Ryan Miller,home,Buffalo Sabres,Carolina Hurricanes,59.7,2,2.58,20122013
106,106,106,106,106,2013-01-25,Dan Ellis,away,Carolina Hurricanes,Buffalo Sabres,60.0,1,2.48,20122013
107,107,107,107,107,2013-01-25,Martin Brodeur,home,New Jersey Devils,Washington Capitals,64.5833,2,2.25,20122013
108,108,108,108,108,2013-01-25,Michal Neuvirth,away,Washington Capitals,New Jersey Devils,64.65,3,3.78,20122013
109,109,109,109,109,2013-01-25,Anders Lindback,home,Tampa Bay Lightning,Ottawa Senators,59.9333,4,2.49,20122013
110,110,110,110,110,2013-01-25,Ben Bishop,away,Ottawa Senators,Tampa Bay Lightning,59.7333,5,2.55,20122013
111,111,111,111,111,2013-01-25,Jimmy Howard,home,Detroit Red Wings,Minnesota Wild,59.9333,3,3.32,20122013
112,112,112,112,112,2013-01-25,Josh Harding,away,Minnesota Wild,Detroit Red Wings,57.35,5,2.01,20122013
113,113,113,113,113,2013-01-25,Ondrej Pavelec,home,Winnipeg Jets,Pittsburgh Penguins,60.0,2,3.77,20122013
114,114,114,114,114,2013-01-25,Tomas Vokoun,away,Pittsburgh Penguins,Winnipeg Jets,59.0333,3,2.01,20122013
115,115,115,115,115,2013-01-25,Jonas Hiller,home,Anaheim Ducks,Vancouver Canucks,59.95,5,3.65,20122013
116,116,116,116,116,2013-01-25,Cory Schneider,away,Vancouver Canucks,Anaheim Ducks,59.6,0,2.27,20122013
117,117,117,117,117,2013-01-26,Thomas Greiss,home,San Jose Sharks,Colorado Avalanche,60.0,0,1.92,20122013
118,118,118,118,118,2013-01-26,Semyon Varlamov,away,Colorado Avalanche,San Jose Sharks,40.0,4,2.75,20122013
119,119,119,119,119,2013-01-26,Jean-Sebastien Giguere,away,Colorado Avalanche,San Jose Sharks,20.0,0,1.68,20122013
120,120,120,120,120,2013-01-26,Henrik Lundqvist,home,New York Rangers,Toronto Maple Leafs,60.0,2,2.29,20122013
121,121,121,121,121,2013-01-26,James Reimer,away,Toronto Maple Leafs,New York Rangers,58.5333,4,4.44,20122013
122,122,122,122,122,2013-01-26,Steve Mason,home,Columbus Blue Jackets,Chicago Blackhawks,58.3833,3,2.01,20122013
123,123,123,123,123,2013-01-26,Corey Crawford,away,Chicago Blackhawks,Columbus Blue Jackets,59.75,2,2.44,20122013
124,124,124,124,124,2013-01-26,Scott Clemmensen,home,Florida Panthers,Philadelphia Flyers,40.0,4,1.01,20122013
125,125,125,125,125,2013-01-26,Jose Theodore,home,Florida Panthers,Philadelphia Flyers,20.0,3,0.76,20122013
126,126,126,126,126,2013-01-26,Ilya Bryzgalov,away,Philadelphia Flyers,Florida Panthers,60.0,1,2.44,20122013
127,127,127,127,127,2013-01-26,Kari Lehtonen,home,Dallas Stars,St Louis Blues,6.05,0,0.31,20122013
128,128,128,128,128,2013-01-26,Cristopher Nilstorp,home,Dallas Stars,St Louis Blues,52.0167,4,2.56,20122013
129,129,129,129,129,2013-01-26,Jaroslav Halak,away,St Louis Blues,Dallas Stars,60.0,3,2.13,20122013
130,130,130,130,130,2013-01-26,Jason LaBarbera,home,Phoenix Coyotes,Los Angeles Kings,57.9333,4,1.94,20122013
131,131,131,131,131,2013-01-26,Jonathan Quick,away,Los Angeles Kings,Phoenix Coyotes,60.0,2,3.75,20122013
132,132,132,132,132,2013-01-26,Miikka Kiprusoff,home,Calgary Flames,Edmonton Oilers,59.65,3,1.9,20122013
133,133,133,133,133,2013-01-26,Devan Dubnyk,away,Edmonton Oilers,Calgary Flames,58.1667,4,3.45,20122013
134,134,134,134,134,2013-01-26,Viktor Fasth,home,Anaheim Ducks,Nashville Predators,64.9667,2,2.47,20122013
135,135,135,135,135,2013-01-26,Pekka Rinne,away,Nashville Predators,Anaheim Ducks,64.7167,2,1.95,20122013
136,136,136,136,136,2013-01-27,Michal Neuvirth,home,Washington Capitals,Buffalo Sabres,60.0,2,1.68,20122013
137,137,137,137,137,2013-01-27,Ryan Miller,away,Buffalo Sabres,Washington Capitals,58.7333,3,2.5,20122013
138,138,138,138,138,2013-01-27,Craig Anderson,home,Ottawa Senators,Pittsburgh Penguins,65.0,1,2.13,20122013
139,139,139,139,139,2013-01-27,Marc-Andre Fleury,away,Pittsburgh Penguins,Ottawa Senators,64.9333,1,2.26,20122013
140,140,140,140,140,2013-01-27,Carey Price,home,Montreal Canadiens,New Jersey Devils,64.3667,3,2.42,20122013
141,141,141,141,141,2013-01-27,Martin Brodeur,away,New Jersey Devils,Montreal Canadiens,64.35,4,3.25,20122013
142,142,142,142,142,2013-01-27,Anders Lindback,home,Tampa Bay Lightning,Philadelphia Flyers,60.0,1,2.19,20122013
143,143,143,143,143,2013-01-27,Michael Leighton,away,Philadelphia Flyers,Tampa Bay Lightning,59.1333,5,1.78,20122013
144,144,144,144,144,2013-01-27,Corey Crawford,home,Chicago Blackhawks,Detroit Red Wings,62.75,1,2.37,20122013
145,145,145,145,145,2013-01-27,Jimmy Howard,away,Detroit Red Wings,Chicago Blackhawks,62.75,2,1.74,20122013
146,146,146,146,146,2013-01-27,Al Montoya,home,Winnipeg Jets,New York Islanders,61.9667,4,2.27,20122013
147,147,147,147,147,2013-01-27,Evgeni Nabokov,away,New York Islanders,Winnipeg Jets,61.9833,5,3.89,20122013
148,148,148,148,148,2013-01-27,Brian Elliott,home,St Louis Blues,Minnesota Wild,62.0,4,2.18,20122013
149,149,149,149,149,2013-01-27,Niklas Backstrom,away,Minnesota Wild,St Louis Blues,62.2667,5,2.41,20122013
150,150,150,150,150,2013-01-27,Antti Niemi,home,San Jose Sharks,Vancouver Canucks,59.6333,1,2.66,20122013
151,151,151,151,151,2013-01-27,Cory Schneider,away,Vancouver Canucks,San Jose Sharks,60.0,4,3.09,20122013
152,152,152,152,152,2013-01-28,Cam Ward,home,Carolina Hurricanes,Boston Bruins,59.7667,4,3.51,20122013
153,153,153,153,153,2013-01-28,Anton Khudobin,away,Boston Bruins,Carolina Hurricanes,60.0,3,2.71,20122013
154,154,154,154,154,2013-01-28,Sergei Bobrovsky,home,Columbus Blue Jackets,Dallas Stars,60.0,1,1.63,20122013
155,155,155,155,155,2013-01-28,Kari Lehtonen,away,Dallas Stars,Columbus Blue Jackets,59.2667,2,1.55,20122013
156,156,156,156,156,2013-01-28,Chad Johnson,home,Phoenix Coyotes,Nashville Predators,59.6833,0,1.71,20122013
157,157,157,157,157,2013-01-28,Pekka Rinne,away,Nashville Predators,Phoenix Coyotes,60.0,4,2.31,20122013
158,158,158,158,158,2013-01-28,Devan Dubnyk,home,Edmonton Oilers,Colorado Avalanche,59.7,1,3.62,20122013
159,159,159,159,159,2013-01-28,Semyon Varlamov,away,Colorado Avalanche,Edmonton Oilers,59.1333,3,3.21,20122013
160,160,160,160,160,2013-01-28,Jonathan Quick,home,Los Angeles Kings,Vancouver Canucks,64.2667,2,1.92,20122013
161,161,161,161,161,2013-01-28,Roberto Luongo,away,Vancouver Canucks,Los Angeles Kings,65.0,2,2.82,20122013
162,162,162,162,162,2013-01-29,Tuukka Rask,home,Boston Bruins,New Jersey Devils,65.0,1,3.03,20122013
163,163,163,163,163,2013-01-29,Johan Hedberg,away,New Jersey Devils,Boston Bruins,64.8833,1,2.63,20122013
164,164,164,164,164,2013-01-29,Ryan Miller,home,Buffalo Sabres,Toronto Maple Leafs,64.9667,4,2.59,20122013
165,165,165,165,165,2013-01-29,James Reimer,away,Toronto Maple Leafs,Buffalo Sabres,64.9667,3,2.53,20122013
166,166,166,166,166,2013-01-29,Henrik Lundqvist,home,New York Rangers,Philadelphia Flyers,60.0,1,2.45,20122013
167,167,167,167,167,2013-01-29,Ilya Bryzgalov,away,Philadelphia Flyers,New York Rangers,58.7333,2,2.78,20122013
168,168,168,168,168,2013-01-29,Carey Price,home,Montreal Canadiens,Winnipeg Jets,60.0,3,2.06,20122013
169,169,169,169,169,2013-01-29,Ondrej Pavelec,away,Winnipeg Jets,Montreal Canadiens,59.35,4,2.01,20122013
170,170,170,170,170,2013-01-29,Craig Anderson,home,Ottawa Senators,Washington Capitals,59.9333,2,2.43,20122013
171,171,171,171,171,2013-01-29,Michal Neuvirth,away,Washington Capitals,Ottawa Senators,58.5667,3,1.55,20122013
172,172,172,172,172,2013-01-29,Marc-Andre Fleury,home,Pittsburgh Penguins,New York Islanders,40.0,4,1.36,20122013
173,173,173,173,173,2013-01-29,Tomas Vokoun,home,Pittsburgh Penguins,New York Islanders,20.0,0,0.29,20122013
174,174,174,174,174,2013-01-29,Evgeni Nabokov,away,New York Islanders,Pittsburgh Penguins,60.0,1,2.52,20122013
175,175,175,175,175,2013-01-29,Anders Lindback,home,Tampa Bay Lightning,Florida Panthers,60.0,2,2.24,20122013
176,176,176,176,176,2013-01-29,Jose Theodore,away,Florida Panthers,Tampa Bay Lightning,60.0,5,2.66,20122013
177,177,177,177,177,2013-01-29,Jimmy Howard,home,Detroit Red Wings,Dallas Stars,59.8333,1,1.76,20122013
178,178,178,178,178,2013-01-29,Richard Bachman,away,Dallas Stars,Detroit Red Wings,4.5,0,0.06,20122013
179,179,179,179,179,2013-01-29,Kari Lehtonen,away,Dallas Stars,Detroit Red Wings,55.25,4,3.1,20122013
180,180,180,180,180,2013-01-29,Niklas Backstrom,home,Minnesota Wild,Columbus Blue Jackets,60.0,2,1.56,20122013
181,181,181,181,181,2013-01-29,Steve Mason,away,Columbus Blue Jackets,Minnesota Wild,58.6167,3,1.36,20122013
182,182,182,182,182,2013-01-29,Antti Niemi,home,San Jose Sharks,Anaheim Ducks,65.0,2,2.96,20122013
183,183,183,183,183,2013-01-29,Jonas Hiller,away,Anaheim Ducks,San Jose Sharks,65.0,2,2.16,20122013
184,184,184,184,184,2013-01-30,Craig Anderson,home,Ottawa Senators,Montreal Canadiens,60.0,1,2.76,20122013
185,185,185,185,185,2013-01-30,Peter Budaj,away,Montreal Canadiens,Ottawa Senators,60.0,5,2.03,20122013
186,186,186,186,186,2013-01-30,Niklas Backstrom,home,Minnesota Wild,Chicago Blackhawks,58.25,0,1.46,20122013
187,187,187,187,187,2013-01-30,Josh Harding,home,Minnesota Wild,Chicago Blackhawks,6.75,2,0.24,20122013
188,188,188,188,188,2013-01-30,Corey Crawford,away,Chicago Blackhawks,Minnesota Wild,65.0,2,2.67,20122013
189,189,189,189,189,2013-01-30,Chad Johnson,home,Phoenix Coyotes,Edmonton Oilers,62.7833,2,1.79,20122013
190,190,190,190,190,2013-01-30,Devan Dubnyk,away,Edmonton Oilers,Phoenix Coyotes,63.8667,1,2.25,20122013
191,191,191,191,191,2013-01-30,Roberto Luongo,home,Vancouver Canucks,Colorado Avalanche,60.0,0,2.45,20122013
192,192,192,192,192,2013-01-30,Semyon Varlamov,away,Colorado Avalanche,Vancouver Canucks,59.9667,3,2.6,20122013
193,193,193,193,193,2013-01-31,Tuukka Rask,home,Boston Bruins,Buffalo Sabres,58.8167,6,2.59,20122013
194,194,194,194,194,2013-01-31,Ryan Miller,away,Buffalo Sabres,Boston Bruins,59.9333,4,4.15,20122013
195,195,195,195,195,2013-01-31,James Reimer,home,Toronto Maple Leafs,Washington Capitals,60.0,2,1.58,20122013
196,196,196,196,196,2013-01-31,Michal Neuvirth,away,Washington Capitals,Toronto Maple Leafs,59.35,3,2.93,20122013
197,197,197,197,197,2013-01-31,Martin Brodeur,home,New Jersey Devils,New York Islanders,62.0167,5,3.79,20122013
198,198,198,198,198,2013-01-31,Evgeni Nabokov,away,New York Islanders,New Jersey Devils,62.0167,4,2.95,20122013
199,199,199,199,199,2013-01-31,Henrik Lundqvist,home,New York Rangers,Pittsburgh Penguins,60.0,3,3.4,20122013
200,200,200,200,200,2013-01-31,Tomas Vokoun,away,Pittsburgh Penguins,New York Rangers,60.0,0,2.26,20122013
201,201,201,201,201,2013-01-31,Steve Mason,home,Columbus Blue Jackets,St Louis Blues,45.3333,0,1.48,20122013
202,202,202,202,202,2013-01-31,Sergei Bobrovsky,home,Columbus Blue Jackets,St Louis Blues,13.1833,3,0.56,20122013
203,203,203,203,203,2013-01-31,Brian Elliott,away,St Louis Blues,Columbus Blue Jackets,60.0,1,2.11,20122013
204,204,204,204,204,2013-01-31,Jose Theodore,home,Florida Panthers,Winnipeg Jets,59.85,3,1.93,20122013
205,205,205,205,205,2013-01-31,Ondrej Pavelec,away,Winnipeg Jets,Florida Panthers,59.45,5,3.26,20122013
206,206,206,206,206,2013-01-31,Miikka Kiprusoff,home,Calgary Flames,Colorado Avalanche,59.7333,5,1.93,20122013
207,207,207,207,207,2013-01-31,Jean-Sebastien Giguere,away,Colorado Avalanche,Calgary Flames,60.0,3,2.74,20122013
208,208,208,208,208,2013-01-31,Jonathan Quick,home,Los Angeles Kings,Nashville Predators,64.95,1,0.98,20122013
209,209,209,209,209,2013-01-31,Pekka Rinne,away,Nashville Predators,Los Angeles Kings,65.0,1,2.74,20122013
210,210,210,210,210,2013-01-31,Antti Niemi,home,San Jose Sharks,Edmonton Oilers,64.8667,2,1.82,20122013
211,211,211,211,211,2013-01-31,Devan Dubnyk,away,Edmonton Oilers,San Jose Sharks,65.0,2,3.58,20122013
212,212,212,212,212,2013-02-01,Braden Holtby,home,Washington Capitals,Philadelphia Flyers,60.0,2,2.39,20122013
213,213,213,213,213,2013-02-01,Ilya Bryzgalov,away,Philadelphia Flyers,Washington Capitals,59.0333,3,2.08,20122013
214,214,214,214,214,2013-02-01,Dan Ellis,home,Carolina Hurricanes,Ottawa Senators,59.85,0,3.35,20122013
215,215,215,215,215,2013-02-01,Craig Anderson,away,Ottawa Senators,Carolina Hurricanes,58.6667,1,3.56,20122013
216,216,216,216,216,2013-02-01,Anders Lindback,home,Tampa Bay Lightning,Winnipeg Jets,59.9167,3,2.08,20122013
217,217,217,217,217,2013-02-01,Ondrej Pavelec,away,Winnipeg Jets,Tampa Bay Lightning,24.7167,5,1.13,20122013
218,218,218,218,218,2013-02-01,Al Montoya,away,Winnipeg Jets,Tampa Bay Lightning,35.2833,3,0.59,20122013
219,219,219,219,219,2013-02-01,Jimmy Howard,home,Detroit Red Wings,St Louis Blues,59.8833,3,2.3,20122013
220,220,220,220,220,2013-02-01,Brian Elliott,away,St Louis Blues,Detroit Red Wings,42.9833,2,0.7,20122013
221,221,221,221,221,2013-02-01,Jaroslav Halak,away,St Louis Blues,Detroit Red Wings,16.15,2,0.75,20122013
222,222,222,222,222,2013-02-01,Kari Lehtonen,home,Dallas Stars,Phoenix Coyotes,64.7,3,2.45,20122013
