,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,Player,Venue,Team,Opposition,TOI,Goals Against,Expected Goals Against,Season
70,70,70,70,70,2018-10-08,Marc-Andre Fleury,away,Vegas Golden Knights,Buffalo Sabres,58.15,4,1.22,20182019
71,71,71,71,71,2018-10-08,John Gibson,home,Anaheim Ducks,Detroit Red Wings,65.0,2,2.71,20182019
72,72,72,72,72,2018-10-08,Jimmy Howard,away,Detroit Red Wings,Anaheim Ducks,65.0,2,2.77,20182019
73,73,73,73,73,2018-10-09,Brian Elliott,home,Philadelphia Flyers,San Jose Sharks,59.75,8,5.51,20182019
74,74,74,74,74,2018-10-09,Aaron Dell,away,San Jose Sharks,Philadelphia Flyers,59.9667,2,3.98,20182019
75,75,75,75,75,2018-10-09,Curtis McElhinney,home,Carolina Hurricanes,Vancouver Canucks,60.0,3,2.72,20182019
76,76,76,76,76,2018-10-09,Jacob Markstrom,away,Vancouver Canucks,Carolina Hurricanes,59.4167,5,2.74,20182019
77,77,77,77,77,2018-10-09,Sergei Bobrovsky,home,Columbus Blue Jackets,Colorado Avalanche,59.85,2,1.98,20182019
78,78,78,78,78,2018-10-09,Philipp Grubauer,away,Colorado Avalanche,Columbus Blue Jackets,59.05,4,3.83,20182019
79,79,79,79,79,2018-10-09,Pekka Rinne,home,Nashville Predators,Calgary Flames,60.0,3,2.36,20182019
80,80,80,80,80,2018-10-09,Mike Smith,away,Calgary Flames,Nashville Predators,60.0,0,3.6,20182019
81,81,81,81,81,2018-10-09,Connor Hellebuyck,home,Winnipeg Jets,Los Angeles Kings,60.0,1,1.43,20182019
82,82,82,82,82,2018-10-09,Jack Campbell,away,Los Angeles Kings,Winnipeg Jets,58.35,2,2.62,20182019
83,83,83,83,83,2018-10-09,Ben Bishop,home,Dallas Stars,Toronto Maple Leafs,59.2333,6,2.78,20182019
84,84,84,84,84,2018-10-09,Frederik Andersen,away,Toronto Maple Leafs,Dallas Stars,60.0,4,2.15,20182019
85,85,85,85,85,2018-10-10,Craig Anderson,home,Ottawa Senators,Philadelphia Flyers,58.6,6,3.95,20182019
86,86,86,86,86,2018-10-10,Calvin Pickard,away,Philadelphia Flyers,Ottawa Senators,59.55,4,3.9,20182019
87,87,87,87,87,2018-10-10,Braden Holtby,home,Washington Capitals,Vegas Golden Knights,60.0,2,3.04,20182019
88,88,88,88,88,2018-10-10,Marc-Andre Fleury,away,Vegas Golden Knights,Washington Capitals,59.7833,4,2.79,20182019
89,89,89,89,89,2018-10-10,John Gibson,home,Anaheim Ducks,Arizona Coyotes,65.0,2,3.82,20182019
90,90,90,90,90,2018-10-10,Antti Raanta,away,Arizona Coyotes,Anaheim Ducks,64.6833,2,2.31,20182019
91,91,91,91,91,2018-10-11,Jaroslav Halak,home,Boston Bruins,Edmonton Oilers,60.0,1,2.1,20182019
92,92,92,92,92,2018-10-11,Cam Talbot,away,Edmonton Oilers,Boston Bruins,58.2667,3,2.34,20182019
93,93,93,93,93,2018-10-11,Carter Hutton,home,Buffalo Sabres,Colorado Avalanche,60.0,6,2.67,20182019
94,94,94,94,94,2018-10-11,Semyon Varlamov,away,Colorado Avalanche,Buffalo Sabres,59.8833,1,3.1,20182019
95,95,95,95,95,2018-10-11,James Reimer,home,Florida Panthers,Columbus Blue Jackets,58.2667,5,3.23,20182019
96,96,96,96,96,2018-10-11,Joonas Korpisalo,away,Columbus Blue Jackets,Florida Panthers,60.0,4,3.1,20182019
97,97,97,97,97,2018-10-11,Keith Kinkaid,home,New Jersey Devils,Washington Capitals,59.9333,0,2.55,20182019
98,98,98,98,98,2018-10-11,Pheonix Copley,away,Washington Capitals,New Jersey Devils,59.75,6,4.04,20182019
99,99,99,99,99,2018-10-11,Henrik Lundqvist,home,New York Rangers,San Jose Sharks,60.6167,2,3.86,20182019
100,100,100,100,100,2018-10-11,Aaron Dell,away,San Jose Sharks,New York Rangers,60.5167,3,2.35,20182019
101,101,101,101,101,2018-10-11,Casey DeSmith,home,Pittsburgh Penguins,Vegas Golden Knights,60.0,2,2.79,20182019
102,102,102,102,102,2018-10-11,Malcolm Subban,away,Vegas Golden Knights,Pittsburgh Penguins,58.8833,4,1.71,20182019
103,103,103,103,103,2018-10-11,Carey Price,home,Montreal Canadiens,Los Angeles Kings,59.7333,3,1.87,20182019
104,104,104,104,104,2018-10-11,Jack Campbell,away,Los Angeles Kings,Montreal Canadiens,60.0,0,2.79,20182019
105,105,105,105,105,2018-10-11,Jimmy Howard,home,Detroit Red Wings,Toronto Maple Leafs,58.6167,4,3.56,20182019
106,106,106,106,106,2018-10-11,Frederik Andersen,away,Toronto Maple Leafs,Detroit Red Wings,59.8667,3,3.0,20182019
107,107,107,107,107,2018-10-11,Andrei Vasilevskiy,home,Tampa Bay Lightning,Vancouver Canucks,58.1,2,1.74,20182019
108,108,108,108,108,2018-10-11,Anders Nilsson,away,Vancouver Canucks,Tampa Bay Lightning,60.0,1,3.36,20182019
109,109,109,109,109,2018-10-11,Jake Allen,home,St Louis Blues,Calgary Flames,60.0,3,3.88,20182019
110,110,110,110,110,2018-10-11,David Rittich,away,Calgary Flames,St Louis Blues,17.3667,0,0.8,20182019
111,111,111,111,111,2018-10-11,Mike Smith,away,Calgary Flames,St Louis Blues,40.0,5,1.71,20182019
112,112,112,112,112,2018-10-11,Pekka Rinne,home,Nashville Predators,Winnipeg Jets,59.9833,0,2.32,20182019
113,113,113,113,113,2018-10-11,Connor Hellebuyck,away,Winnipeg Jets,Nashville Predators,59.7667,3,3.8,20182019
114,114,114,114,114,2018-10-11,Devan Dubnyk,home,Minnesota Wild,Chicago Blackhawks,62.9,3,2.78,20182019
115,115,115,115,115,2018-10-11,Cam Ward,away,Chicago Blackhawks,Minnesota Wild,63.4167,4,4.79,20182019
116,116,116,116,116,2018-10-13,Henrik Lundqvist,home,New York Rangers,Edmonton Oilers,58.8333,2,2.21,20182019
117,117,117,117,117,2018-10-13,Cam Talbot,away,Edmonton Oilers,New York Rangers,59.9167,1,2.13,20182019
118,118,118,118,118,2018-10-13,Brian Elliott,home,Philadelphia Flyers,Vegas Golden Knights,58.4667,1,2.77,20182019
119,119,119,119,119,2018-10-13,Marc-Andre Fleury,away,Vegas Golden Knights,Philadelphia Flyers,60.0,0,3.05,20182019
120,120,120,120,120,2018-10-13,Craig Anderson,home,Ottawa Senators,Los Angeles Kings,59.1,1,2.13,20182019
121,121,121,121,121,2018-10-13,Peter Budaj,away,Los Angeles Kings,Ottawa Senators,29.9833,1,0.62,20182019
122,122,122,122,122,2018-10-13,Jack Campbell,away,Los Angeles Kings,Ottawa Senators,30.0167,4,0.95,20182019
123,123,123,123,123,2018-10-13,Devan Dubnyk,home,Minnesota Wild,Carolina Hurricanes,62.95,5,4.31,20182019
124,124,124,124,124,2018-10-13,Curtis McElhinney,away,Carolina Hurricanes,Minnesota Wild,61.95,4,1.42,20182019
125,125,125,125,125,2018-10-13,Tuukka Rask,home,Boston Bruins,Detroit Red Wings,60.0,2,2.16,20182019
126,126,126,126,126,2018-10-13,Jonathan Bernier,away,Detroit Red Wings,Boston Bruins,60.0,8,2.79,20182019
127,127,127,127,127,2018-10-13,Antti Niemi,home,Montreal Canadiens,Pittsburgh Penguins,65.0,3,1.99,20182019
128,128,128,128,128,2018-10-13,Casey DeSmith,away,Pittsburgh Penguins,Montreal Canadiens,65.0,3,3.27,20182019
129,129,129,129,129,2018-10-13,Andrei Vasilevskiy,home,Tampa Bay Lightning,Columbus Blue Jackets,60.0,2,2.37,20182019
130,130,130,130,130,2018-10-13,Sergei Bobrovsky,away,Columbus Blue Jackets,Tampa Bay Lightning,59.1667,8,2.82,20182019
131,131,131,131,131,2018-10-13,James Reimer,home,Florida Panthers,Vancouver Canucks,58.5,3,2.67,20182019
132,132,132,132,132,2018-10-13,Anders Nilsson,away,Vancouver Canucks,Florida Panthers,59.3333,2,2.34,20182019
133,133,133,133,133,2018-10-13,Braden Holtby,home,Washington Capitals,Toronto Maple Leafs,58.3333,4,2.6,20182019
134,134,134,134,134,2018-10-13,Frederik Andersen,away,Toronto Maple Leafs,Washington Capitals,60.0,2,3.01,20182019
135,135,135,135,135,2018-10-13,Juuse Saros,home,Nashville Predators,New York Islanders,59.95,2,2.07,20182019
136,136,136,136,136,2018-10-13,Robin Lehner,away,New York Islanders,Nashville Predators,59.2667,4,2.42,20182019
137,137,137,137,137,2018-10-13,Anton Khudobin,home,Dallas Stars,Anaheim Ducks,59.5167,3,1.82,20182019
138,138,138,138,138,2018-10-13,Ryan Miller,away,Anaheim Ducks,Dallas Stars,19.2667,0,0.24,20182019
139,139,139,139,139,2018-10-13,John Gibson,away,Anaheim Ducks,Dallas Stars,40.0,4,4.31,20182019
140,140,140,140,140,2018-10-13,Cam Ward,home,Chicago Blackhawks,St Louis Blues,64.7667,3,2.75,20182019
141,141,141,141,141,2018-10-13,Jake Allen,away,St Louis Blues,Chicago Blackhawks,64.7833,4,3.99,20182019
142,142,142,142,142,2018-10-13,Antti Raanta,home,Arizona Coyotes,Buffalo Sabres,60.0,3,2.23,20182019
143,143,143,143,143,2018-10-13,Linus Ullmark,away,Buffalo Sabres,Arizona Coyotes,59.8,0,2.9,20182019
144,144,144,144,144,2018-10-13,Semyon Varlamov,home,Colorado Avalanche,Calgary Flames,60.35,3,3.31,20182019
145,145,145,145,145,2018-10-13,David Rittich,away,Calgary Flames,Colorado Avalanche,60.6667,2,2.2,20182019
146,146,146,146,146,2018-10-14,Keith Kinkaid,home,New Jersey Devils,San Jose Sharks,59.5667,2,3.8,20182019
147,147,147,147,147,2018-10-14,Martin Jones,away,San Jose Sharks,New Jersey Devils,58.2667,3,2.9,20182019
148,148,148,148,148,2018-10-14,Chad Johnson,home,St Louis Blues,Anaheim Ducks,57.6,3,2.12,20182019
149,149,149,149,149,2018-10-14,Ryan Miller,away,Anaheim Ducks,St Louis Blues,59.95,2,2.56,20182019
150,150,150,150,150,2018-10-14,Laurent Brossoit,home,Winnipeg Jets,Carolina Hurricanes,60.0,1,4.42,20182019
151,151,151,151,151,2018-10-14,Petr Mrazek,away,Carolina Hurricanes,Winnipeg Jets,58.0333,2,2.38,20182019
152,152,152,152,152,2018-10-15,Garret Sparks,home,Toronto Maple Leafs,Los Angeles Kings,60.0,1,3.27,20182019
153,153,153,153,153,2018-10-15,Jack Campbell,away,Los Angeles Kings,Toronto Maple Leafs,59.75,4,2.84,20182019
154,154,154,154,154,2018-10-15,Antti Niemi,home,Montreal Canadiens,Detroit Red Wings,60.0,3,2.89,20182019
155,155,155,155,155,2018-10-15,Jimmy Howard,away,Detroit Red Wings,Montreal Canadiens,24.5833,5,1.46,20182019
156,156,156,156,156,2018-10-15,Jonathan Bernier,away,Detroit Red Wings,Montreal Canadiens,35.4167,2,1.41,20182019
157,157,157,157,157,2018-10-15,Craig Anderson,home,Ottawa Senators,Dallas Stars,60.0,1,2.35,20182019
158,158,158,158,158,2018-10-15,Ben Bishop,away,Dallas Stars,Ottawa Senators,55.4667,3,2.24,20182019
159,159,159,159,159,2018-10-15,Pekka Rinne,home,Nashville Predators,Minnesota Wild,60.0,2,2.24,20182019
160,160,160,160,160,2018-10-15,Alex Stalock,away,Minnesota Wild,Nashville Predators,57.9,3,2.29,20182019
161,161,161,161,161,2018-10-16,Keith Kinkaid,home,New Jersey Devils,Dallas Stars,59.6833,0,2.04,20182019
162,162,162,162,162,2018-10-16,Anton Khudobin,away,Dallas Stars,New Jersey Devils,59.7833,3,2.91,20182019
163,163,163,163,163,2018-10-16,Henrik Lundqvist,home,New York Rangers,Colorado Avalanche,64.9833,2,3.14,20182019
164,164,164,164,164,2018-10-16,Semyon Varlamov,away,Colorado Avalanche,New York Rangers,64.9833,2,4.23,20182019
165,165,165,165,165,2018-10-16,Calvin Pickard,home,Philadelphia Flyers,Florida Panthers,19.9,1,0.17,20182019
166,166,166,166,166,2018-10-16,Brian Elliott,home,Philadelphia Flyers,Florida Panthers,45.1,4,1.71,20182019
167,167,167,167,167,2018-10-16,Michael Hutchinson,away,Florida Panthers,Philadelphia Flyers,64.7667,5,2.36,20182019
168,168,168,168,168,2018-10-16,Casey DeSmith,home,Pittsburgh Penguins,Vancouver Canucks,60.5667,3,2.42,20182019
169,169,169,169,169,2018-10-16,Anders Nilsson,away,Vancouver Canucks,Pittsburgh Penguins,40.5667,2,2.26,20182019
170,170,170,170,170,2018-10-16,Louis Domingue,home,Tampa Bay Lightning,Carolina Hurricanes,60.0,2,2.47,20182019
171,171,171,171,171,2018-10-16,Petr Mrazek,away,Carolina Hurricanes,Tampa Bay Lightning,57.55,3,1.98,20182019
172,172,172,172,172,2018-10-16,Devan Dubnyk,home,Minnesota Wild,Arizona Coyotes,60.0,1,1.97,20182019
173,173,173,173,173,2018-10-16,Darcy Kuemper,away,Arizona Coyotes,Minnesota Wild,58.5,2,2.01,20182019
174,174,174,174,174,2018-10-16,Connor Hellebuyck,home,Winnipeg Jets,Edmonton Oilers,61.4167,5,3.09,20182019
175,175,175,175,175,2018-10-16,Cam Talbot,away,Edmonton Oilers,Winnipeg Jets,61.1,4,2.11,20182019
176,176,176,176,176,2018-10-16,Marc-Andre Fleury,home,Vegas Golden Knights,Buffalo Sabres,59.9833,1,2.46,20182019
177,177,177,177,177,2018-10-16,Carter Hutton,away,Buffalo Sabres,Vegas Golden Knights,55.5833,3,2.64,20182019
178,178,178,178,178,2018-10-17,Carey Price,home,Montreal Canadiens,St Louis Blues,59.8667,2,1.89,20182019
179,179,179,179,179,2018-10-17,Jake Allen,away,St Louis Blues,Montreal Canadiens,59.7667,3,2.13,20182019
180,180,180,180,180,2018-10-17,Braden Holtby,home,Washington Capitals,New York Rangers,62.2667,3,3.45,20182019
181,181,181,181,181,2018-10-17,Henrik Lundqvist,away,New York Rangers,Washington Capitals,62.3,4,2.86,20182019
182,182,182,182,182,2018-10-17,Mike Smith,home,Calgary Flames,Boston Bruins,60.0,2,2.46,20182019
183,183,183,183,183,2018-10-17,Tuukka Rask,away,Boston Bruins,Calgary Flames,58.6667,4,2.11,20182019
184,184,184,184,184,2018-10-17,John Gibson,home,Anaheim Ducks,New York Islanders,60.0,1,4.32,20182019
185,185,185,185,185,2018-10-17,Thomas Greiss,away,New York Islanders,Anaheim Ducks,58.9667,3,1.99,20182019
186,186,186,186,186,2018-10-18,Frederik Andersen,home,Toronto Maple Leafs,Pittsburgh Penguins,58.25,1,2.59,20182019
187,187,187,187,187,2018-10-18,Matt Murray,away,Pittsburgh Penguins,Toronto Maple Leafs,60.0,0,2.86,20182019
188,188,188,188,188,2018-10-18,Keith Kinkaid,home,New Jersey Devils,Colorado Avalanche,58.8167,4,2.28,20182019
189,189,189,189,189,2018-10-18,Philipp Grubauer,away,Colorado Avalanche,New Jersey Devils,59.95,3,2.76,20182019
190,190,190,190,190,2018-10-18,Sergei Bobrovsky,home,Columbus Blue Jackets,Philadelphia Flyers,60.0,3,2.79,20182019
191,191,191,191,191,2018-10-18,Calvin Pickard,away,Philadelphia Flyers,Columbus Blue Jackets,60.0,6,2.05,20182019
192,192,192,192,192,2018-10-18,Andrei Vasilevskiy,home,Tampa Bay Lightning,Detroit Red Wings,59.7167,1,2.24,20182019
193,193,193,193,193,2018-10-18,Jimmy Howard,away,Detroit Red Wings,Tampa Bay Lightning,58.4333,2,2.68,20182019
194,194,194,194,194,2018-10-18,Connor Hellebuyck,home,Winnipeg Jets,Vancouver Canucks,60.0,1,1.88,20182019
195,195,195,195,195,2018-10-18,Anders Nilsson,away,Vancouver Canucks,Winnipeg Jets,59.5667,4,2.61,20182019
196,196,196,196,196,2018-10-18,Corey Crawford,home,Chicago Blackhawks,Arizona Coyotes,57.15,3,3.02,20182019
197,197,197,197,197,2018-10-18,Antti Raanta,away,Arizona Coyotes,Chicago Blackhawks,60.0,1,2.76,20182019
198,198,198,198,198,2018-10-18,Cam Talbot,home,Edmonton Oilers,Boston Bruins,60.6167,2,2.71,20182019
199,199,199,199,199,2018-10-18,Jaroslav Halak,away,Boston Bruins,Edmonton Oilers,60.6,3,2.79,20182019
200,200,200,200,200,2018-10-18,Jonathan Quick,home,Los Angeles Kings,New York Islanders,49.1667,6,2.56,20182019
201,201,201,201,201,2018-10-18,Jack Campbell,home,Los Angeles Kings,New York Islanders,10.6667,1,0.22,20182019
202,202,202,202,202,2018-10-18,Thomas Greiss,away,New York Islanders,Los Angeles Kings,7.0667,0,0.48,20182019
203,203,203,203,203,2018-10-18,Robin Lehner,away,New York Islanders,Los Angeles Kings,52.7,2,2.36,20182019
204,204,204,204,204,2018-10-18,Martin Jones,home,San Jose Sharks,Buffalo Sabres,60.0,1,2.88,20182019
205,205,205,205,205,2018-10-18,Carter Hutton,away,Buffalo Sabres,San Jose Sharks,58.4333,4,3.98,20182019
206,206,206,206,206,2018-10-19,Pheonix Copley,home,Washington Capitals,Florida Panthers,44.25,1,2.18,20182019
207,207,207,207,207,2018-10-19,Braden Holtby,home,Washington Capitals,Florida Panthers,20.0,4,1.39,20182019
208,208,208,208,208,2018-10-19,James Reimer,away,Florida Panthers,Washington Capitals,33.25,4,1.45,20182019
209,209,209,209,209,2018-10-19,Michael Hutchinson,away,Florida Panthers,Washington Capitals,31.75,1,1.64,20182019
210,210,210,210,210,2018-10-19,Ben Bishop,home,Dallas Stars,Minnesota Wild,57.85,2,3.52,20182019
211,211,211,211,211,2018-10-19,Devan Dubnyk,away,Minnesota Wild,Dallas Stars,59.95,1,3.66,20182019
212,212,212,212,212,2018-10-19,Mike Smith,home,Calgary Flames,Nashville Predators,58.35,4,2.93,20182019
213,213,213,213,213,2018-10-19,Pekka Rinne,away,Nashville Predators,Calgary Flames,45.15,3,2.04,20182019
214,214,214,214,214,2018-10-19,Juuse Saros,away,Nashville Predators,Calgary Flames,14.85,0,0.93,20182019
215,215,215,215,215,2018-10-20,Brian Elliott,home,Philadelphia Flyers,New Jersey Devils,59.6333,2,1.83,20182019
216,216,216,216,216,2018-10-20,Keith Kinkaid,away,New Jersey Devils,Philadelphia Flyers,59.1833,3,2.52,20182019
217,217,217,217,217,2018-10-20,Curtis McElhinney,home,Carolina Hurricanes,Colorado Avalanche,57.2833,3,2.4,20182019
218,218,218,218,218,2018-10-20,Philipp Grubauer,away,Colorado Avalanche,Carolina Hurricanes,59.8667,1,4.51,20182019
219,219,219,219,219,2018-10-20,Laurent Brossoit,home,Winnipeg Jets,Arizona Coyotes,59.65,3,3.6,20182019
220,220,220,220,220,2018-10-20,Antti Raanta,away,Arizona Coyotes,Winnipeg Jets,58.6833,4,3.83,20182019
221,221,221,221,221,2018-10-20,Jonathan Quick,home,Los Angeles Kings,Buffalo Sabres,55.3167,4,1.91,20182019
222,222,222,222,222,2018-10-20,Linus Ullmark,away,Buffalo Sabres,Los Angeles Kings,60.0,1,1.73,20182019
223,223,223,223,223,2018-10-20,Frederik Andersen,home,Toronto Maple Leafs,St Louis Blues,58.4833,3,2.77,20182019
224,224,224,224,224,2018-10-20,Jake Allen,away,St Louis Blues,Toronto Maple Leafs,59.3667,1,3.03,20182019
