,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,Player,Venue,Team,Opposition,TOI,Goals Against,Expected Goals Against,Season
23,23,23,23,23,2009-10-03,Martin Brodeur,home,New Jersey Devils,Philadelphia Flyers,59.6667,5,1.73,20092010
24,24,24,24,24,2009-10-03,Ray Emery,away,Philadelphia Flyers,New Jersey Devils,60.0,2,2.06,20092010
25,25,25,25,25,2009-10-03,Dwayne Roloson,home,New York Islanders,Pittsburgh Penguins,64.95,3,3.82,20092010
26,26,26,26,26,2009-10-03,Marc-Andre Fleury,away,Pittsburgh Penguins,New York Islanders,64.7333,3,3.62,20092010
27,27,27,27,27,2009-10-03,Henrik Lundqvist,home,New York Rangers,Ottawa Senators,59.7667,2,3.35,20092010
28,28,28,28,28,2009-10-03,Pascal Leclaire,away,Ottawa Senators,New York Rangers,58.6,4,4.8,20092010
29,29,29,29,29,2009-10-03,Semyon Varlamov,home,Washington Capitals,Toronto Maple Leafs,60.0,4,2.58,20092010
30,30,30,30,30,2009-10-03,Vesa Toskala,away,Toronto Maple Leafs,Washington Capitals,20.0,3,0.72,20092010
31,31,31,31,31,2009-10-03,Jonas Gustavsson,away,Toronto Maple Leafs,Washington Capitals,38.2167,3,2.25,20092010
32,32,32,32,32,2009-10-03,Ondrej Pavelec,home,Atlanta Thrashers,Tampa Bay Lightning,60.0,3,3.25,20092010
33,33,33,33,33,2009-10-03,Mike Smith,away,Tampa Bay Lightning,Atlanta Thrashers,59.9167,6,3.63,20092010
34,34,34,34,34,2009-10-03,Tomas Vokoun,home,Florida Panthers,Chicago Blackhawks,60.0,4,3.22,20092010
35,35,35,35,35,2009-10-03,Antti Niemi,away,Chicago Blackhawks,Florida Panthers,59.9667,0,2.55,20092010
36,36,36,36,36,2009-10-03,Steve Mason,home,Columbus Blue Jackets,Minnesota Wild,59.95,1,2.44,20092010
37,37,37,37,37,2009-10-03,Niklas Backstrom,away,Minnesota Wild,Columbus Blue Jackets,58.9667,2,2.82,20092010
38,38,38,38,38,2009-10-03,Marty Turco,home,Dallas Stars,Nashville Predators,60.0,2,2.13,20092010
39,39,39,39,39,2009-10-03,Dan Ellis,away,Nashville Predators,Dallas Stars,65.0,2,3.75,20092010
40,40,40,40,40,2009-10-03,Ty Conklin,home,St Louis Blues,Detroit Red Wings,60.0,3,3.38,20092010
41,41,41,41,41,2009-10-03,Jimmy Howard,away,Detroit Red Wings,St Louis Blues,58.3667,5,3.11,20092010
42,42,42,42,42,2009-10-03,Nikolai Khabibulin,home,Edmonton Oilers,Calgary Flames,59.5667,4,0.0,20092010
43,43,43,43,43,2009-10-03,Miikka Kiprusoff,away,Calgary Flames,Edmonton Oilers,60.0,3,0.0,20092010
44,44,44,44,44,2009-10-03,Jonas Hiller,home,Anaheim Ducks,San Jose Sharks,59.9667,4,0.0,20092010
45,45,45,45,45,2009-10-03,Evgeni Nabokov,away,San Jose Sharks,Anaheim Ducks,59.7,1,0.0,20092010
46,46,46,46,46,2009-10-03,Jonathan Quick,home,Los Angeles Kings,Phoenix Coyotes,59.8,6,0.0,20092010
47,47,47,47,47,2009-10-03,Ilya Bryzgalov,away,Phoenix Coyotes,Los Angeles Kings,60.0,3,0.0,20092010
48,48,48,48,48,2009-10-05,Martin Brodeur,home,New Jersey Devils,New York Rangers,59.0667,3,1.43,20092010
49,49,49,49,49,2009-10-05,Henrik Lundqvist,away,New York Rangers,New Jersey Devils,59.9667,2,1.82,20092010
50,50,50,50,50,2009-10-05,Roberto Luongo,home,Vancouver Canucks,Columbus Blue Jackets,25.7167,4,0.86,20092010
51,51,51,51,51,2009-10-05,Andrew Raycroft,home,Vancouver Canucks,Columbus Blue Jackets,32.7167,1,0.85,20092010
52,52,52,52,52,2009-10-05,Steve Mason,away,Columbus Blue Jackets,Vancouver Canucks,60.0,3,3.58,20092010
53,53,53,53,53,2009-10-06,Jonas Gustavsson,home,Toronto Maple Leafs,Ottawa Senators,59.2333,2,2.37,20092010
54,54,54,54,54,2009-10-06,Pascal Leclaire,away,Ottawa Senators,Toronto Maple Leafs,60.0,1,2.0,20092010
55,55,55,55,55,2009-10-06,Ray Emery,home,Philadelphia Flyers,Washington Capitals,63.6,5,3.42,20092010
56,56,56,56,56,2009-10-06,Semyon Varlamov,away,Washington Capitals,Philadelphia Flyers,33.9833,4,2.51,20092010
57,57,57,57,57,2009-10-06,Jose Theodore,away,Washington Capitals,Philadelphia Flyers,29.75,2,1.79,20092010
58,58,58,58,58,2009-10-06,Cam Ward,home,Carolina Hurricanes,Tampa Bay Lightning,64.7167,1,3.26,20092010
59,59,59,59,59,2009-10-06,Mike Smith,away,Tampa Bay Lightning,Carolina Hurricanes,65.0,1,2.04,20092010
60,60,60,60,60,2009-10-06,Niklas Backstrom,home,Minnesota Wild,Anaheim Ducks,63.1,3,1.4,20092010
61,61,61,61,61,2009-10-06,Jean-Sebastien Giguere,away,Anaheim Ducks,Minnesota Wild,63.1333,4,2.81,20092010
62,62,62,62,62,2009-10-06,Miikka Kiprusoff,home,Calgary Flames,Montreal Canadiens,60.0,3,1.45,20092010
63,63,63,63,63,2009-10-06,Jaroslav Halak,away,Montreal Canadiens,Calgary Flames,59.3167,4,2.18,20092010
64,64,64,64,64,2009-10-06,Nikolai Khabibulin,home,Edmonton Oilers,Dallas Stars,64.6,4,4.13,20092010
65,65,65,65,65,2009-10-06,Marty Turco,away,Dallas Stars,Edmonton Oilers,64.65,4,2.04,20092010
66,66,66,66,66,2009-10-06,Jonathan Quick,home,Los Angeles Kings,San Jose Sharks,60.0,4,2.19,20092010
67,67,67,67,67,2009-10-06,Thomas Greiss,away,San Jose Sharks,Los Angeles Kings,27.2667,1,1.03,20092010
68,68,68,68,68,2009-10-06,Evgeni Nabokov,away,San Jose Sharks,Los Angeles Kings,32.2667,4,1.67,20092010
69,69,69,69,69,2009-10-07,Brent Johnson,home,Pittsburgh Penguins,Phoenix Coyotes,58.6667,2,1.92,20092010
70,70,70,70,70,2009-10-07,Ilya Bryzgalov,away,Phoenix Coyotes,Pittsburgh Penguins,59.9,0,1.45,20092010
71,71,71,71,71,2009-10-07,Roberto Luongo,home,Vancouver Canucks,Montreal Canadiens,59.75,1,2.41,20092010
72,72,72,72,72,2009-10-07,Carey Price,away,Montreal Canadiens,Vancouver Canucks,51.9667,7,3.23,20092010
73,73,73,73,73,2009-10-07,Jaroslav Halak,away,Montreal Canadiens,Vancouver Canucks,8.0,0,0.27,20092010
74,74,74,74,74,2009-10-08,Tim Thomas,home,Boston Bruins,Anaheim Ducks,59.8667,6,2.65,20092010
75,75,75,75,75,2009-10-08,Jonas Hiller,away,Anaheim Ducks,Boston Bruins,59.9833,1,1.72,20092010
76,76,76,76,76,2009-10-08,Ryan Miller,home,Buffalo Sabres,Phoenix Coyotes,59.9,1,1.6,20092010
77,77,77,77,77,2009-10-08,Jason LaBarbera,away,Phoenix Coyotes,Buffalo Sabres,58.7333,2,3.77,20092010
78,78,78,78,78,2009-10-08,Pascal Leclaire,home,Ottawa Senators,New York Islanders,60.5333,2,2.96,20092010
79,79,79,79,79,2009-10-08,Martin Biron,away,New York Islanders,Ottawa Senators,60.3167,3,1.92,20092010
80,80,80,80,80,2009-10-08,Ray Emery,home,Philadelphia Flyers,Pittsburgh Penguins,58.4667,5,2.8,20092010
81,81,81,81,81,2009-10-08,Marc-Andre Fleury,away,Pittsburgh Penguins,Philadelphia Flyers,59.9667,4,3.55,20092010
82,82,82,82,82,2009-10-08,Jose Theodore,home,Washington Capitals,New York Rangers,58.4167,4,2.87,20092010
83,83,83,83,83,2009-10-08,Henrik Lundqvist,away,New York Rangers,Washington Capitals,60.0,3,2.37,20092010
84,84,84,84,84,2009-10-08,Mike Smith,home,Tampa Bay Lightning,New Jersey Devils,65.0,3,2.95,20092010
85,85,85,85,85,2009-10-08,Martin Brodeur,away,New Jersey Devils,Tampa Bay Lightning,63.6833,3,3.32,20092010
86,86,86,86,86,2009-10-08,Chris Osgood,home,Detroit Red Wings,Chicago Blackhawks,59.9333,2,3.62,20092010
87,87,87,87,87,2009-10-08,Cristobal Huet,away,Chicago Blackhawks,Detroit Red Wings,58.2833,3,2.27,20092010
88,88,88,88,88,2009-10-08,Chris Mason,home,St Louis Blues,Atlanta Thrashers,59.3833,3,1.7,20092010
89,89,89,89,89,2009-10-08,Ondrej Pavelec,away,Atlanta Thrashers,St Louis Blues,60.0,2,2.56,20092010
90,90,90,90,90,2009-10-08,Dan Ellis,home,Nashville Predators,Colorado Avalanche,60.0,2,2.47,20092010
91,91,91,91,91,2009-10-08,Craig Anderson,away,Colorado Avalanche,Nashville Predators,58.6333,3,3.39,20092010
92,92,92,92,92,2009-10-08,Nikolai Khabibulin,home,Edmonton Oilers,Calgary Flames,64.6,3,2.73,20092010
93,93,93,93,93,2009-10-08,Miikka Kiprusoff,away,Calgary Flames,Edmonton Oilers,64.1333,3,3.09,20092010
94,94,94,94,94,2009-10-08,Jonathan Quick,home,Los Angeles Kings,Minnesota Wild,60.0,3,2.17,20092010
95,95,95,95,95,2009-10-08,Josh Harding,away,Minnesota Wild,Los Angeles Kings,59.8667,6,2.19,20092010
96,96,96,96,96,2009-10-08,Evgeni Nabokov,home,San Jose Sharks,Columbus Blue Jackets,60.0,3,2.38,20092010
97,97,97,97,97,2009-10-08,Steve Mason,away,Columbus Blue Jackets,San Jose Sharks,41.5667,5,1.44,20092010
98,98,98,98,98,2009-10-08,Mathieu Garon,away,Columbus Blue Jackets,San Jose Sharks,18.3167,1,0.57,20092010
99,99,99,99,99,2009-10-09,Cam Ward,home,Carolina Hurricanes,Florida Panthers,60.0,2,3.7,20092010
100,100,100,100,100,2009-10-09,Tomas Vokoun,away,Florida Panthers,Carolina Hurricanes,41.5333,5,2.95,20092010
101,101,101,101,101,2009-10-09,Alexander Salak,away,Florida Panthers,Carolina Hurricanes,18.4667,2,0.51,20092010
102,102,102,102,102,2009-10-09,Curtis McElhinney,home,Calgary Flames,Dallas Stars,59.6333,4,2.44,20092010
103,103,103,103,103,2009-10-09,Alex Auld,away,Dallas Stars,Calgary Flames,60.0,2,2.96,20092010
104,104,104,104,104,2009-10-10,Tuukka Rask,home,Boston Bruins,New York Islanders,65.0,3,4.09,20092010
105,105,105,105,105,2009-10-10,Dwayne Roloson,away,New York Islanders,Boston Bruins,65.0,3,2.38,20092010
106,106,106,106,106,2009-10-10,Vesa Toskala,home,Toronto Maple Leafs,Pittsburgh Penguins,60.0,5,3.4,20092010
107,107,107,107,107,2009-10-10,Marc-Andre Fleury,away,Pittsburgh Penguins,Toronto Maple Leafs,59.9667,2,2.38,20092010
108,108,108,108,108,2009-10-10,Brian Elliott,home,Ottawa Senators,Atlanta Thrashers,60.0,2,2.37,20092010
109,109,109,109,109,2009-10-10,Ondrej Pavelec,away,Atlanta Thrashers,Ottawa Senators,59.3333,4,2.94,20092010
110,110,110,110,110,2009-10-10,Ray Emery,home,Philadelphia Flyers,Anaheim Ducks,64.4833,2,2.59,20092010
111,111,111,111,111,2009-10-10,Jonas Hiller,away,Anaheim Ducks,Philadelphia Flyers,64.1333,2,4.03,20092010
112,112,112,112,112,2009-10-10,Tomas Vokoun,home,Florida Panthers,New Jersey Devils,58.5167,3,2.64,20092010
113,113,113,113,113,2009-10-10,Martin Brodeur,away,New Jersey Devils,Florida Panthers,60.0,2,1.36,20092010
114,114,114,114,114,2009-10-10,Chris Osgood,home,Detroit Red Wings,Washington Capitals,59.9333,2,1.52,20092010
115,115,115,115,115,2009-10-10,Jose Theodore,away,Washington Capitals,Detroit Red Wings,58.8833,3,3.38,20092010
116,116,116,116,116,2009-10-10,Antero Niittymaki,home,Tampa Bay Lightning,Carolina Hurricanes,59.9167,2,1.99,20092010
117,117,117,117,117,2009-10-10,Cam Ward,away,Carolina Hurricanes,Tampa Bay Lightning,59.6667,4,2.58,20092010
118,118,118,118,118,2009-10-10,Chris Mason,home,St Louis Blues,Los Angeles Kings,58.5833,2,3.24,20092010
119,119,119,119,119,2009-10-10,Jonathan Quick,away,Los Angeles Kings,St Louis Blues,59.9333,1,2.46,20092010
120,120,120,120,120,2009-10-10,Pekka Rinne,home,Nashville Predators,Buffalo Sabres,59.0,1,4.02,20092010
121,121,121,121,121,2009-10-10,Ryan Miller,away,Buffalo Sabres,Nashville Predators,59.9833,0,1.89,20092010
122,122,122,122,122,2009-10-10,Cristobal Huet,home,Chicago Blackhawks,Colorado Avalanche,64.7167,3,1.36,20092010
123,123,123,123,123,2009-10-10,Craig Anderson,away,Colorado Avalanche,Chicago Blackhawks,65.0,3,1.6,20092010
124,124,124,124,124,2009-10-10,Ilya Bryzgalov,home,Phoenix Coyotes,Columbus Blue Jackets,59.0833,1,1.05,20092010
125,125,125,125,125,2009-10-10,Mathieu Garon,away,Columbus Blue Jackets,Phoenix Coyotes,59.95,0,2.64,20092010
126,126,126,126,126,2009-10-10,Nikolai Khabibulin,home,Edmonton Oilers,Montreal Canadiens,60.0,2,2.27,20092010
127,127,127,127,127,2009-10-10,Carey Price,away,Montreal Canadiens,Edmonton Oilers,59.0333,3,2.02,20092010
128,128,128,128,128,2009-10-10,Evgeni Nabokov,home,San Jose Sharks,Minnesota Wild,59.6,2,3.8,20092010
129,129,129,129,129,2009-10-10,Niklas Backstrom,away,Minnesota Wild,San Jose Sharks,58.3,4,2.37,20092010
130,130,130,130,130,2009-10-11,Steve Valiquette,home,New York Rangers,Anaheim Ducks,59.9,0,2.23,20092010
131,131,131,131,131,2009-10-11,Jean-Sebastien Giguere,away,Anaheim Ducks,New York Rangers,59.3667,2,5.66,20092010
132,132,132,132,132,2009-10-11,Roberto Luongo,home,Vancouver Canucks,Dallas Stars,64.9333,3,2.5,20092010
133,133,133,133,133,2009-10-11,Marty Turco,away,Dallas Stars,Vancouver Canucks,64.9667,3,2.35,20092010
134,134,134,134,134,2009-10-12,Tuukka Rask,home,Boston Bruins,Colorado Avalanche,59.4667,4,1.76,20092010
135,135,135,135,135,2009-10-12,Craig Anderson,away,Colorado Avalanche,Boston Bruins,59.5833,3,2.35,20092010
136,136,136,136,136,2009-10-12,Martin Biron,home,New York Islanders,Los Angeles Kings,58.2667,2,1.54,20092010
137,137,137,137,137,2009-10-12,Jonathan Quick,away,Los Angeles Kings,New York Islanders,60.0,1,2.32,20092010
138,138,138,138,138,2009-10-12,Henrik Lundqvist,home,New York Rangers,Toronto Maple Leafs,60.0,2,3.34,20092010
139,139,139,139,139,2009-10-12,Vesa Toskala,away,Toronto Maple Leafs,New York Rangers,60.0,7,4.52,20092010
140,140,140,140,140,2009-10-12,Jose Theodore,home,Washington Capitals,New Jersey Devils,65.0,2,3.26,20092010
141,141,141,141,141,2009-10-12,Martin Brodeur,away,New Jersey Devils,Washington Capitals,65.0,2,2.63,20092010
142,142,142,142,142,2009-10-12,Pascal Leclaire,home,Ottawa Senators,Pittsburgh Penguins,60.0,4,2.33,20092010
143,143,143,143,143,2009-10-12,Marc-Andre Fleury,away,Pittsburgh Penguins,Ottawa Senators,60.0,1,2.79,20092010
144,144,144,144,144,2009-10-12,Antero Niittymaki,home,Tampa Bay Lightning,Florida Panthers,60.0,2,2.79,20092010
145,145,145,145,145,2009-10-12,Tomas Vokoun,away,Florida Panthers,Tampa Bay Lightning,59.2833,3,2.28,20092010
146,146,146,146,146,2009-10-12,Pekka Rinne,home,Nashville Predators,Edmonton Oilers,20.0,4,0.77,20092010
147,147,147,147,147,2009-10-12,Dan Ellis,home,Nashville Predators,Edmonton Oilers,39.9,2,1.28,20092010
148,148,148,148,148,2009-10-12,Jeff Deslauriers,away,Edmonton Oilers,Nashville Predators,60.0,1,3.05,20092010
149,149,149,149,149,2009-10-12,Antti Niemi,home,Chicago Blackhawks,Calgary Flames,53.2333,2,1.11,20092010
150,150,150,150,150,2009-10-12,Cristobal Huet,home,Chicago Blackhawks,Calgary Flames,7.1167,3,0.5,20092010
151,151,151,151,151,2009-10-12,Miikka Kiprusoff,away,Calgary Flames,Chicago Blackhawks,60.4333,6,3.2,20092010
152,152,152,152,152,2009-10-12,Evgeni Nabokov,home,San Jose Sharks,Phoenix Coyotes,65.0,0,2.52,20092010
153,153,153,153,153,2009-10-12,Ilya Bryzgalov,away,Phoenix Coyotes,San Jose Sharks,65.0,0,1.82,20092010
154,154,154,154,154,2009-10-13,Ryan Miller,home,Buffalo Sabres,Detroit Red Wings,59.9333,2,1.78,20092010
155,155,155,155,155,2009-10-13,Chris Osgood,away,Detroit Red Wings,Buffalo Sabres,32.7667,5,2.11,20092010
156,156,156,156,156,2009-10-13,Jimmy Howard,away,Detroit Red Wings,Buffalo Sabres,27.2333,1,1.29,20092010
157,157,157,157,157,2009-10-13,Steve Mason,home,Columbus Blue Jackets,Calgary Flames,59.95,1,1.46,20092010
158,158,158,158,158,2009-10-13,Miikka Kiprusoff,away,Calgary Flames,Columbus Blue Jackets,58.6167,2,2.56,20092010
159,159,159,159,159,2009-10-13,Joey MacDonald,home,Toronto Maple Leafs,Colorado Avalanche,60.0,4,2.7,20092010
160,160,160,160,160,2009-10-13,Craig Anderson,away,Colorado Avalanche,Toronto Maple Leafs,60.0,1,2.68,20092010
161,161,161,161,161,2009-10-14,Henrik Lundqvist,home,New York Rangers,Los Angeles Kings,60.0,2,4.11,20092010
162,162,162,162,162,2009-10-14,Erik Ersberg,away,Los Angeles Kings,New York Rangers,57.8333,4,2.87,20092010
163,163,163,163,163,2009-10-14,Antti Niemi,home,Chicago Blackhawks,Edmonton Oilers,60.0,3,1.46,20092010
164,164,164,164,164,2009-10-14,Nikolai Khabibulin,away,Edmonton Oilers,Chicago Blackhawks,58.5333,4,2.25,20092010
165,165,165,165,165,2009-10-14,Marty Turco,home,Dallas Stars,Nashville Predators,60.0,0,3.16,20092010
166,166,166,166,166,2009-10-14,Pekka Rinne,away,Nashville Predators,Dallas Stars,53.3333,3,2.9,20092010
167,167,167,167,167,2009-10-14,Dan Ellis,away,Nashville Predators,Dallas Stars,6.5167,3,0.25,20092010
168,168,168,168,168,2009-10-14,Jonas Hiller,home,Anaheim Ducks,Minnesota Wild,40.0,2,3.34,20092010
169,169,169,169,169,2009-10-14,Niklas Backstrom,away,Minnesota Wild,Anaheim Ducks,58.5,3,3.44,20092010
170,170,170,170,170,2009-10-15,Semyon Varlamov,home,Washington Capitals,San Jose Sharks,40.0,0,0.89,20092010
171,171,171,171,171,2009-10-15,Jose Theodore,home,Washington Capitals,San Jose Sharks,19.9833,1,0.5,20092010
172,172,172,172,172,2009-10-15,Evgeni Nabokov,away,San Jose Sharks,Washington Capitals,59.8833,4,2.83,20092010
173,173,173,173,173,2009-10-14,Cam Ward,home,Carolina Hurricanes,Pittsburgh Penguins,64.8833,2,2.66,20092010
174,174,174,174,174,2009-10-14,Marc-Andre Fleury,away,Pittsburgh Penguins,Carolina Hurricanes,65.0,2,2.34,20092010
175,175,175,175,175,2009-10-15,Carey Price,home,Montreal Canadiens,Colorado Avalanche,59.9667,3,1.56,20092010
176,176,176,176,176,2009-10-15,Craig Anderson,away,Colorado Avalanche,Montreal Canadiens,60.0,2,2.87,20092010
177,177,177,177,177,2009-10-15,Pascal Leclaire,home,Ottawa Senators,Tampa Bay Lightning,60.0,1,2.06,20092010
178,178,178,178,178,2009-10-15,Mike Smith,away,Tampa Bay Lightning,Ottawa Senators,59.8,7,4.76,20092010
179,179,179,179,179,2009-10-15,Chris Osgood,home,Detroit Red Wings,Los Angeles Kings,60.0,2,2.23,20092010
180,180,180,180,180,2009-10-15,Jonathan Quick,away,Los Angeles Kings,Detroit Red Wings,59.1667,4,2.42,20092010
181,181,181,181,181,2009-10-15,Pekka Rinne,home,Nashville Predators,Chicago Blackhawks,59.0,3,1.95,20092010
182,182,182,182,182,2009-10-15,Cristobal Huet,away,Chicago Blackhawks,Nashville Predators,60.0,1,1.69,20092010
183,183,183,183,183,2009-10-15,Ilya Bryzgalov,home,Phoenix Coyotes,St Louis Blues,63.6167,2,2.05,20092010
184,184,184,184,184,2009-10-15,Chris Mason,away,St Louis Blues,Phoenix Coyotes,63.4667,3,3.51,20092010
185,185,185,185,185,2009-10-16,Martin Brodeur,home,New Jersey Devils,Atlanta Thrashers,58.6833,4,1.97,20092010
186,186,186,186,186,2009-10-16,Ondrej Pavelec,away,Atlanta Thrashers,New Jersey Devils,60.0,2,3.09,20092010
187,187,187,187,187,2009-10-16,Ryan Miller,home,Buffalo Sabres,New York Islanders,60.0,3,2.41,20092010
188,188,188,188,188,2009-10-16,Dwayne Roloson,away,New York Islanders,Buffalo Sabres,29.3667,4,1.3,20092010
189,189,189,189,189,2009-10-16,Martin Biron,away,New York Islanders,Buffalo Sabres,30.4667,2,1.35,20092010
190,190,190,190,190,2009-10-16,Scott Clemmensen,home,Florida Panthers,Philadelphia Flyers,59.9167,2,2.5,20092010
191,191,191,191,191,2009-10-16,Ray Emery,away,Philadelphia Flyers,Florida Panthers,58.9,3,1.89,20092010
192,192,192,192,192,2009-10-16,Marty Turco,home,Dallas Stars,Boston Bruins,59.4333,3,1.51,20092010
193,193,193,193,193,2009-10-16,Tim Thomas,away,Boston Bruins,Dallas Stars,60.0,0,2.03,20092010
194,194,194,194,194,2009-10-16,Miikka Kiprusoff,home,Calgary Flames,Vancouver Canucks,59.9,3,2.52,20092010
195,195,195,195,195,2009-10-16,Roberto Luongo,away,Vancouver Canucks,Calgary Flames,40.0,5,2.19,20092010
196,196,196,196,196,2009-10-16,Andrew Raycroft,away,Vancouver Canucks,Calgary Flames,19.85,0,0.34,20092010
197,197,197,197,197,2009-10-16,Nikolai Khabibulin,home,Edmonton Oilers,Minnesota Wild,60.0,2,1.98,20092010
198,198,198,198,198,2009-10-16,Josh Harding,away,Minnesota Wild,Edmonton Oilers,60.0,5,2.42,20092010
199,199,199,199,199,2009-10-17,Patrick Lalime,home,Buffalo Sabres,Atlanta Thrashers,59.35,4,1.94,20092010
200,200,200,200,200,2009-10-17,Johan Hedberg,away,Atlanta Thrashers,Buffalo Sabres,60.0,2,3.71,20092010
201,201,201,201,201,2009-10-17,Joey MacDonald,home,Toronto Maple Leafs,New York Rangers,60.0,4,2.01,20092010
202,202,202,202,202,2009-10-17,Henrik Lundqvist,away,New York Rangers,Toronto Maple Leafs,60.0,1,3.43,20092010
203,203,203,203,203,2009-10-17,Carey Price,home,Montreal Canadiens,Ottawa Senators,59.45,3,1.77,20092010
204,204,204,204,204,2009-10-17,Pascal Leclaire,away,Ottawa Senators,Montreal Canadiens,59.9333,1,2.4,20092010
205,205,205,205,205,2009-10-17,Martin Brodeur,home,New Jersey Devils,Carolina Hurricanes,60.0,0,1.7,20092010
206,206,206,206,206,2009-10-17,Cam Ward,away,Carolina Hurricanes,New Jersey Devils,59.4333,1,2.61,20092010
207,207,207,207,207,2009-10-17,Martin Biron,home,New York Islanders,San Jose Sharks,60.0,4,2.29,20092010
208,208,208,208,208,2009-10-17,Evgeni Nabokov,away,San Jose Sharks,New York Islanders,59.9,1,1.94,20092010
209,209,209,209,209,2009-10-17,Semyon Varlamov,home,Washington Capitals,Nashville Predators,64.9,2,2.74,20092010
210,210,210,210,210,2009-10-17,Dan Ellis,away,Nashville Predators,Washington Capitals,64.95,2,3.09,20092010
211,211,211,211,211,2009-10-17,Chris Osgood,home,Detroit Red Wings,Colorado Avalanche,64.9,3,1.84,20092010
212,212,212,212,212,2009-10-17,Craig Anderson,away,Colorado Avalanche,Detroit Red Wings,65.0,3,3.01,20092010
213,213,213,213,213,2009-10-17,Steve Mason,home,Columbus Blue Jackets,Los Angeles Kings,59.8,1,1.87,20092010
214,214,214,214,214,2009-10-17,Jonathan Quick,away,Los Angeles Kings,Columbus Blue Jackets,59.7833,3,1.56,20092010
215,215,215,215,215,2009-10-17,Marc-Andre Fleury,home,Pittsburgh Penguins,Tampa Bay Lightning,59.9167,1,1.58,20092010
216,216,216,216,216,2009-10-17,Antero Niittymaki,away,Tampa Bay Lightning,Pittsburgh Penguins,57.7833,4,3.37,20092010
217,217,217,217,217,2009-10-17,Cristobal Huet,home,Chicago Blackhawks,Dallas Stars,58.7833,4,1.62,20092010
218,218,218,218,218,2009-10-17,Alex Auld,away,Dallas Stars,Chicago Blackhawks,60.0,3,1.94,20092010
219,219,219,219,219,2009-10-17,Ilya Bryzgalov,home,Phoenix Coyotes,Boston Bruins,60.0,1,1.32,20092010
220,220,220,220,220,2009-10-17,Tim Thomas,away,Boston Bruins,Phoenix Coyotes,60.0,4,2.01,20092010
221,221,221,221,221,2009-10-17,Roberto Luongo,home,Vancouver Canucks,Minnesota Wild,60.0,1,1.33,20092010
222,222,222,222,222,2009-10-17,Niklas Backstrom,away,Minnesota Wild,Vancouver Canucks,58.8833,2,2.95,20092010
