,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,Player,Venue,Team,Opposition,TOI,Goals Against,Expected Goals Against,Season
84,84,84,84,84,2008-10-14,Niklas Backstrom,away,Minnesota Wild,Atlanta Thrashers,60.0,2,1.88,20082009
85,85,85,85,85,2008-10-14,Miikka Kiprusoff,home,Calgary Flames,Colorado Avalanche,60.0,4,2.56,20082009
86,86,86,86,86,2008-10-14,Peter Budaj,away,Colorado Avalanche,Calgary Flames,59.2167,5,2.77,20082009
87,87,87,87,87,2008-10-14,Jason LaBarbera,home,Los Angeles Kings,Anaheim Ducks,59.3333,3,2.24,20082009
88,88,88,88,88,2008-10-14,Jean-Sebastien Giguere,away,Anaheim Ducks,Los Angeles Kings,58.9667,5,2.58,20082009
89,89,89,89,89,2008-10-14,Evgeni Nabokov,home,San Jose Sharks,Columbus Blue Jackets,60.0,2,2.91,20082009
90,90,90,90,90,2008-10-14,Fredrik Norrena,away,Columbus Blue Jackets,San Jose Sharks,11.7167,0,0.02,20082009
91,91,91,91,91,2008-10-14,Pascal Leclaire,away,Columbus Blue Jackets,San Jose Sharks,48.2833,5,2.03,20082009
92,92,92,92,92,2008-10-15,Henrik Lundqvist,home,New York Rangers,Buffalo Sabres,57.8,3,2.11,20082009
93,93,93,93,93,2008-10-15,Ryan Miller,away,Buffalo Sabres,New York Rangers,59.8667,1,1.73,20082009
94,94,94,94,94,2008-10-15,Carey Price,home,Montreal Canadiens,Boston Bruins,65.0,3,2.71,20082009
95,95,95,95,95,2008-10-15,Tim Thomas,away,Boston Bruins,Montreal Canadiens,64.4167,3,2.94,20082009
96,96,96,96,96,2008-10-15,Nikolai Khabibulin,home,Chicago Blackhawks,Phoenix Coyotes,60.0,1,2.15,20082009
97,97,97,97,97,2008-10-15,Ilya Bryzgalov,away,Phoenix Coyotes,Chicago Blackhawks,59.95,4,2.41,20082009
98,98,98,98,98,2008-10-15,Marty Turco,home,Dallas Stars,Nashville Predators,59.8167,4,1.69,20082009
99,99,99,99,99,2008-10-15,Dan Ellis,away,Nashville Predators,Dallas Stars,59.4167,5,3.04,20082009
100,100,100,100,100,2008-10-15,Jonas Hiller,home,Anaheim Ducks,Edmonton Oilers,58.5667,3,2.89,20082009
101,101,101,101,101,2008-10-15,Mathieu Garon,away,Edmonton Oilers,Anaheim Ducks,59.9667,2,2.53,20082009
102,102,102,102,102,2008-10-16,Kari Lehtonen,home,Atlanta Thrashers,New Jersey Devils,58.5333,1,2.8,20082009
103,103,103,103,103,2008-10-16,Martin Brodeur,away,New Jersey Devils,Atlanta Thrashers,60.0,0,2.14,20082009
104,104,104,104,104,2008-10-16,Marc-Andre Fleury,home,Pittsburgh Penguins,Washington Capitals,58.6,4,1.7,20082009
105,105,105,105,105,2008-10-16,Jose Theodore,away,Washington Capitals,Pittsburgh Penguins,59.8,3,2.35,20082009
106,106,106,106,106,2008-10-16,Olie Kolzig,home,Tampa Bay Lightning,New York Islanders,60.75,4,2.74,20082009
107,107,107,107,107,2008-10-16,Joey MacDonald,away,New York Islanders,Tampa Bay Lightning,60.6833,3,2.98,20082009
108,108,108,108,108,2008-10-16,Tomas Vokoun,home,Florida Panthers,Minnesota Wild,39.8333,4,1.46,20082009
109,109,109,109,109,2008-10-16,Craig Anderson,home,Florida Panthers,Minnesota Wild,20.0,2,1.23,20082009
110,110,110,110,110,2008-10-16,Niklas Backstrom,away,Minnesota Wild,Florida Panthers,59.7833,2,1.67,20082009
111,111,111,111,111,2008-10-16,Chris Osgood,home,Detroit Red Wings,Vancouver Canucks,60.25,4,2.71,20082009
112,112,112,112,112,2008-10-16,Roberto Luongo,away,Vancouver Canucks,Detroit Red Wings,60.45,3,2.94,20082009
113,113,113,113,113,2008-10-16,Manny Legace,home,St Louis Blues,Dallas Stars,60.0,1,2.07,20082009
114,114,114,114,114,2008-10-16,Tobias Stephan,away,Dallas Stars,St Louis Blues,20.0,1,0.38,20082009
115,115,115,115,115,2008-10-16,Marty Turco,away,Dallas Stars,St Louis Blues,40.0,5,1.81,20082009
116,116,116,116,116,2008-10-16,Andrew Raycroft,home,Colorado Avalanche,Philadelphia Flyers,59.7,2,1.75,20082009
117,117,117,117,117,2008-10-16,Martin Biron,away,Philadelphia Flyers,Colorado Avalanche,60.0,5,2.91,20082009
118,118,118,118,118,2008-10-17,Martin Gerber,home,Ottawa Senators,Phoenix Coyotes,60.0,3,1.64,20082009
119,119,119,119,119,2008-10-17,Ilya Bryzgalov,away,Phoenix Coyotes,Ottawa Senators,60.0,6,2.33,20082009
120,120,120,120,120,2008-10-17,Steve Valiquette,home,New York Rangers,Toronto Maple Leafs,64.6333,0,2.74,20082009
121,121,121,121,121,2008-10-17,Vesa Toskala,away,Toronto Maple Leafs,New York Rangers,64.9,0,5.09,20082009
122,122,122,122,122,2008-10-17,Fredrik Norrena,home,Columbus Blue Jackets,Nashville Predators,5.2333,0,0.1,20082009
123,123,123,123,123,2008-10-17,Pascal Leclaire,home,Columbus Blue Jackets,Nashville Predators,54.7667,3,2.13,20082009
124,124,124,124,124,2008-10-17,Pekka Rinne,away,Nashville Predators,Columbus Blue Jackets,14.4333,3,0.61,20082009
125,125,125,125,125,2008-10-17,Dan Ellis,away,Nashville Predators,Columbus Blue Jackets,43.7167,2,1.72,20082009
126,126,126,126,126,2008-10-17,Ryan Miller,home,Buffalo Sabres,Vancouver Canucks,59.9667,2,1.84,20082009
127,127,127,127,127,2008-10-17,Curtis Sanford,away,Vancouver Canucks,Buffalo Sabres,59.8167,5,2.66,20082009
128,128,128,128,128,2008-10-17,Miikka Kiprusoff,home,Calgary Flames,Edmonton Oilers,59.3833,4,3.1,20082009
129,129,129,129,129,2008-10-17,Jeff Deslauriers,away,Edmonton Oilers,Calgary Flames,59.5833,3,2.78,20082009
130,130,130,130,130,2008-10-17,Jean-Sebastien Giguere,home,Anaheim Ducks,San Jose Sharks,60.0,0,4.18,20082009
131,131,131,131,131,2008-10-17,Evgeni Nabokov,away,San Jose Sharks,Anaheim Ducks,60.0,4,2.43,20082009
132,132,132,132,132,2008-10-17,Jason LaBarbera,home,Los Angeles Kings,Carolina Hurricanes,63.35,3,2.17,20082009
133,133,133,133,133,2008-10-17,Cam Ward,away,Carolina Hurricanes,Los Angeles Kings,63.35,4,1.98,20082009
134,134,134,134,134,2008-10-18,Marty Turco,home,Dallas Stars,Colorado Avalanche,58.5333,5,1.66,20082009
135,135,135,135,135,2008-10-18,Andrew Raycroft,away,Colorado Avalanche,Dallas Stars,60.0,4,2.79,20082009
136,136,136,136,136,2008-10-18,Carey Price,home,Montreal Canadiens,Phoenix Coyotes,60.0,1,2.18,20082009
137,137,137,137,137,2008-10-18,Ilya Bryzgalov,away,Phoenix Coyotes,Montreal Canadiens,59.1667,4,3.12,20082009
138,138,138,138,138,2008-10-18,Martin Gerber,home,Ottawa Senators,Boston Bruins,59.1,4,2.47,20082009
139,139,139,139,139,2008-10-18,Manny Fernandez,away,Boston Bruins,Ottawa Senators,60.0,2,1.69,20082009
140,140,140,140,140,2008-10-18,Marc-Andre Fleury,home,Pittsburgh Penguins,Toronto Maple Leafs,60.0,1,2.27,20082009
141,141,141,141,141,2008-10-18,Curtis Joseph,away,Toronto Maple Leafs,Pittsburgh Penguins,60.0,4,2.46,20082009
142,142,142,142,142,2008-10-18,Brent Johnson,home,Washington Capitals,New Jersey Devils,64.9333,3,2.37,20082009
143,143,143,143,143,2008-10-18,Martin Brodeur,away,New Jersey Devils,Washington Capitals,65.0,3,2.71,20082009
144,144,144,144,144,2008-10-18,Kari Lehtonen,home,Atlanta Thrashers,Buffalo Sabres,64.9333,2,2.63,20082009
145,145,145,145,145,2008-10-18,Patrick Lalime,away,Buffalo Sabres,Atlanta Thrashers,65.0,2,3.72,20082009
146,146,146,146,146,2008-10-18,Tomas Vokoun,home,Florida Panthers,New York Islanders,60.0,0,1.91,20082009
147,147,147,147,147,2008-10-18,Rick DiPietro,away,New York Islanders,Florida Panthers,58.5167,2,2.77,20082009
148,148,148,148,148,2008-10-18,Chris Osgood,home,Detroit Red Wings,New York Rangers,60.3833,4,2.25,20082009
149,149,149,149,149,2008-10-18,Henrik Lundqvist,away,New York Rangers,Detroit Red Wings,60.3833,5,3.1,20082009
150,150,150,150,150,2008-10-18,Mike Smith,home,Tampa Bay Lightning,Minnesota Wild,65.0,0,1.18,20082009
151,151,151,151,151,2008-10-18,Niklas Backstrom,away,Minnesota Wild,Tampa Bay Lightning,65.0,0,2.21,20082009
152,152,152,152,152,2008-10-18,Dan Ellis,home,Nashville Predators,Columbus Blue Jackets,59.9667,3,2.21,20082009
153,153,153,153,153,2008-10-18,Fredrik Norrena,away,Columbus Blue Jackets,Nashville Predators,25.4333,4,0.72,20082009
154,154,154,154,154,2008-10-18,Daniel Lacosta,away,Columbus Blue Jackets,Nashville Predators,34.5667,2,2.27,20082009
155,155,155,155,155,2008-10-18,Manny Legace,home,St Louis Blues,Chicago Blackhawks,64.0333,3,2.11,20082009
156,156,156,156,156,2008-10-18,Nikolai Khabibulin,away,Chicago Blackhawks,St Louis Blues,64.75,3,3.59,20082009
157,157,157,157,157,2008-10-18,Mathieu Garon,home,Edmonton Oilers,Calgary Flames,60.0,2,3.14,20082009
158,158,158,158,158,2008-10-18,Miikka Kiprusoff,away,Calgary Flames,Edmonton Oilers,59.2333,3,2.48,20082009
159,159,159,159,159,2008-10-18,Evgeni Nabokov,home,San Jose Sharks,Philadelphia Flyers,61.4,4,2.11,20082009
160,160,160,160,160,2008-10-18,Antero Niittymaki,away,Philadelphia Flyers,San Jose Sharks,61.4167,5,5.0,20082009
161,161,161,161,161,2008-10-19,Cristobal Huet,home,Chicago Blackhawks,Vancouver Canucks,59.9,2,1.75,20082009
162,162,162,162,162,2008-10-19,Roberto Luongo,away,Vancouver Canucks,Chicago Blackhawks,58.1667,4,2.21,20082009
163,163,163,163,163,2008-10-19,Jean-Sebastien Giguere,home,Anaheim Ducks,Carolina Hurricanes,59.3,2,2.04,20082009
164,164,164,164,164,2008-10-19,Michael Leighton,away,Carolina Hurricanes,Anaheim Ducks,59.9667,1,3.31,20082009
165,165,165,165,165,2008-10-20,Tim Thomas,home,Boston Bruins,Pittsburgh Penguins,64.95,1,2.53,20082009
166,166,166,166,166,2008-10-20,Dany Sabourin,away,Pittsburgh Penguins,Boston Bruins,65.0,1,2.52,20082009
167,167,167,167,167,2008-10-20,Henrik Lundqvist,home,New York Rangers,Dallas Stars,59.4,2,1.64,20082009
168,168,168,168,168,2008-10-20,Marty Turco,away,Dallas Stars,New York Rangers,59.9667,1,2.33,20082009
169,169,169,169,169,2008-10-20,Jaroslav Halak,home,Montreal Canadiens,Florida Panthers,59.5333,1,2.58,20082009
170,170,170,170,170,2008-10-20,Tomas Vokoun,away,Florida Panthers,Montreal Canadiens,59.3167,2,2.61,20082009
171,171,171,171,171,2008-10-20,Erik Ersberg,home,Los Angeles Kings,Colorado Avalanche,19.2167,0,0.21,20082009
172,172,172,172,172,2008-10-20,Jason LaBarbera,home,Los Angeles Kings,Colorado Avalanche,39.9667,4,1.19,20082009
173,173,173,173,173,2008-10-20,Peter Budaj,away,Colorado Avalanche,Los Angeles Kings,59.95,3,3.65,20082009
174,174,174,174,174,2008-10-21,Ryan Miller,home,Buffalo Sabres,Boston Bruins,64.7333,2,2.32,20082009
175,175,175,175,175,2008-10-21,Manny Fernandez,away,Boston Bruins,Buffalo Sabres,64.7333,2,1.66,20082009
176,176,176,176,176,2008-10-21,Vesa Toskala,home,Toronto Maple Leafs,Anaheim Ducks,64.65,2,1.62,20082009
177,177,177,177,177,2008-10-21,Jean-Sebastien Giguere,away,Anaheim Ducks,Toronto Maple Leafs,65.0,2,3.7,20082009
178,178,178,178,178,2008-10-21,Pascal Leclaire,home,Columbus Blue Jackets,Vancouver Canucks,60.0,2,2.26,20082009
179,179,179,179,179,2008-10-21,Roberto Luongo,away,Vancouver Canucks,Columbus Blue Jackets,59.0333,3,2.76,20082009
180,180,180,180,180,2008-10-21,Mike Smith,home,Tampa Bay Lightning,Atlanta Thrashers,61.5167,2,2.38,20082009
181,181,181,181,181,2008-10-21,Kari Lehtonen,away,Atlanta Thrashers,Tampa Bay Lightning,61.1833,3,3.61,20082009
182,182,182,182,182,2008-10-21,Miikka Kiprusoff,home,Calgary Flames,Washington Capitals,59.5167,1,2.74,20082009
183,183,183,183,183,2008-10-21,Jose Theodore,away,Washington Capitals,Calgary Flames,58.7833,2,2.51,20082009
184,184,184,184,184,2008-10-22,Martin Gerber,home,Ottawa Senators,Florida Panthers,58.5833,3,1.66,20082009
185,185,185,185,185,2008-10-22,Craig Anderson,away,Florida Panthers,Ottawa Senators,59.4667,1,3.85,20082009
186,186,186,186,186,2008-10-22,Martin Brodeur,home,New Jersey Devils,Dallas Stars,60.0,0,2.01,20082009
187,187,187,187,187,2008-10-22,Tobias Stephan,away,Dallas Stars,New Jersey Devils,29.7167,2,0.92,20082009
188,188,188,188,188,2008-10-22,Marty Turco,away,Dallas Stars,New Jersey Devils,30.2833,3,1.95,20082009
189,189,189,189,189,2008-10-22,Antero Niittymaki,home,Philadelphia Flyers,San Jose Sharks,20.0,4,1.78,20082009
190,190,190,190,190,2008-10-22,Martin Biron,home,Philadelphia Flyers,San Jose Sharks,44.5667,2,1.43,20082009
191,191,191,191,191,2008-10-22,Evgeni Nabokov,away,San Jose Sharks,Philadelphia Flyers,65.0,6,2.38,20082009
192,192,192,192,192,2008-10-22,Manny Legace,home,St Louis Blues,Detroit Red Wings,57.3833,4,2.67,20082009
193,193,193,193,193,2008-10-22,Ty Conklin,away,Detroit Red Wings,St Louis Blues,60.0,3,3.0,20082009
194,194,194,194,194,2008-10-22,Nikolai Khabibulin,home,Chicago Blackhawks,Edmonton Oilers,60.0,0,1.33,20082009
195,195,195,195,195,2008-10-22,Dwayne Roloson,away,Edmonton Oilers,Chicago Blackhawks,60.0,3,2.46,20082009
196,196,196,196,196,2008-10-23,Tim Thomas,home,Boston Bruins,Toronto Maple Leafs,59.7,3,2.76,20082009
197,197,197,197,197,2008-10-23,Vesa Toskala,away,Toronto Maple Leafs,Boston Bruins,59.9167,2,2.12,20082009
198,198,198,198,198,2008-10-23,Rick DiPietro,home,New York Islanders,Dallas Stars,59.8,5,2.65,20082009
199,199,199,199,199,2008-10-23,Marty Turco,away,Dallas Stars,New York Islanders,60.0,3,3.57,20082009
200,200,200,200,200,2008-10-23,Marc-Andre Fleury,home,Pittsburgh Penguins,Carolina Hurricanes,60.0,1,1.48,20082009
201,201,201,201,201,2008-10-23,Michael Leighton,away,Carolina Hurricanes,Pittsburgh Penguins,59.2833,3,3.03,20082009
202,202,202,202,202,2008-10-23,Dan Ellis,home,Nashville Predators,Calgary Flames,58.7667,4,2.05,20082009
203,203,203,203,203,2008-10-23,Miikka Kiprusoff,away,Calgary Flames,Nashville Predators,60.0,3,3.34,20082009
204,204,204,204,204,2008-10-23,Niklas Backstrom,home,Minnesota Wild,Buffalo Sabres,60.7333,4,1.87,20082009
205,205,205,205,205,2008-10-23,Ryan Miller,away,Buffalo Sabres,Minnesota Wild,60.7167,3,2.11,20082009
206,206,206,206,206,2008-10-23,Peter Budaj,home,Colorado Avalanche,Edmonton Oilers,59.8167,1,2.21,20082009
207,207,207,207,207,2008-10-23,Mathieu Garon,away,Edmonton Oilers,Colorado Avalanche,60.0,4,1.91,20082009
208,208,208,208,208,2008-10-23,Mikael Tellqvist,home,Phoenix Coyotes,Washington Capitals,59.95,1,2.66,20082009
209,209,209,209,209,2008-10-23,Jose Theodore,away,Washington Capitals,Phoenix Coyotes,58.9667,2,3.47,20082009
210,210,210,210,210,2008-10-24,Alex Auld,home,Ottawa Senators,Anaheim Ducks,58.9833,4,2.69,20082009
211,211,211,211,211,2008-10-24,Jonas Hiller,away,Anaheim Ducks,Ottawa Senators,60.0,3,3.1,20082009
212,212,212,212,212,2008-10-24,Martin Brodeur,home,New Jersey Devils,Philadelphia Flyers,59.95,5,2.66,20082009
213,213,213,213,213,2008-10-24,Martin Biron,away,Philadelphia Flyers,New Jersey Devils,60.0,3,2.74,20082009
214,214,214,214,214,2008-10-24,Pascal Leclaire,home,Columbus Blue Jackets,New York Rangers,58.8333,3,3.15,20082009
215,215,215,215,215,2008-10-24,Henrik Lundqvist,away,New York Rangers,Columbus Blue Jackets,59.95,1,2.53,20082009
216,216,216,216,216,2008-10-24,Tomas Vokoun,home,Florida Panthers,San Jose Sharks,60.0,3,3.22,20082009
217,217,217,217,217,2008-10-24,Evgeni Nabokov,away,San Jose Sharks,Florida Panthers,58.75,4,2.1,20082009
218,218,218,218,218,2008-10-24,Chris Osgood,home,Detroit Red Wings,Atlanta Thrashers,60.0,3,2.96,20082009
219,219,219,219,219,2008-10-24,Kari Lehtonen,away,Atlanta Thrashers,Detroit Red Wings,59.5,4,2.33,20082009
220,220,220,220,220,2008-10-24,Ben Bishop,home,St Louis Blues,Los Angeles Kings,40.0,2,1.89,20082009
221,221,221,221,221,2008-10-24,Manny Legace,home,St Louis Blues,Los Angeles Kings,20.0,2,0.65,20082009
222,222,222,222,222,2008-10-24,Jason LaBarbera,away,Los Angeles Kings,St Louis Blues,60.0,0,1.72,20082009
