,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,Player,Venue,Team,Opposition,TOI,Goals Against,Expected Goals Against,Season
57,57,57,57,57,2013-10-05,Jacob Markstrom,away,Florida Panthers,St Louis Blues,19.9667,2,0.56,20132014
58,58,58,58,58,2013-10-05,Tim Thomas,away,Florida Panthers,St Louis Blues,39.9667,5,2.15,20132014
59,59,59,59,59,2013-10-05,Kari Lehtonen,home,Dallas Stars,Washington Capitals,60.0,1,2.55,20132014
60,60,60,60,60,2013-10-05,Braden Holtby,away,Washington Capitals,Dallas Stars,58.7,2,3.01,20132014
61,61,61,61,61,2013-10-05,Niklas Backstrom,home,Minnesota Wild,Anaheim Ducks,64.7667,4,1.82,20132014
62,62,62,62,62,2013-10-05,Jonas Hiller,away,Anaheim Ducks,Minnesota Wild,64.9167,3,3.72,20132014
63,63,63,63,63,2013-10-05,Roberto Luongo,home,Vancouver Canucks,Edmonton Oilers,59.9333,2,2.13,20132014
64,64,64,64,64,2013-10-05,Jason LaBarbera,away,Edmonton Oilers,Vancouver Canucks,24.2167,0,0.92,20132014
65,65,65,65,65,2013-10-05,Devan Dubnyk,away,Edmonton Oilers,Vancouver Canucks,33.9333,5,2.45,20132014
66,66,66,66,66,2013-10-05,Antti Niemi,home,San Jose Sharks,Phoenix Coyotes,60.0,1,1.33,20132014
67,67,67,67,67,2013-10-05,Mike Smith,away,Phoenix Coyotes,San Jose Sharks,58.6667,3,4.53,20132014
68,68,68,68,68,2013-10-06,Anton Khudobin,home,Carolina Hurricanes,Philadelphia Flyers,59.95,1,1.31,20132014
69,69,69,69,69,2013-10-06,Steve Mason,away,Philadelphia Flyers,Carolina Hurricanes,58.55,2,2.29,20132014
70,70,70,70,70,2013-10-06,Ondrej Pavelec,home,Winnipeg Jets,Anaheim Ducks,59.6,3,3.43,20132014
71,71,71,71,71,2013-10-06,Viktor Fasth,away,Anaheim Ducks,Winnipeg Jets,60.0,2,1.61,20132014
72,72,72,72,72,2013-10-06,Joey MacDonald,home,Calgary Flames,Vancouver Canucks,61.8833,5,3.0,20132014
73,73,73,73,73,2013-10-06,Eddie Lack,away,Vancouver Canucks,Calgary Flames,62.8833,4,3.65,20132014
74,74,74,74,74,2013-10-07,Jason LaBarbera,home,Edmonton Oilers,New Jersey Devils,65.0,4,2.05,20132014
75,75,75,75,75,2013-10-07,Martin Brodeur,away,New Jersey Devils,Edmonton Oilers,64.8167,4,4.08,20132014
76,76,76,76,76,2013-10-07,Jonathan Quick,home,Los Angeles Kings,New York Rangers,59.35,3,2.78,20132014
77,77,77,77,77,2013-10-07,Henrik Lundqvist,away,New York Rangers,Los Angeles Kings,60.0,1,2.25,20132014
78,78,78,78,78,2013-10-08,Jonathan Bernier,home,Toronto Maple Leafs,Colorado Avalanche,59.4,2,2.23,20132014
79,79,79,79,79,2013-10-08,Semyon Varlamov,away,Colorado Avalanche,Toronto Maple Leafs,59.95,1,2.69,20132014
80,80,80,80,80,2013-10-08,Evgeni Nabokov,home,New York Islanders,Phoenix Coyotes,60.0,1,2.4,20132014
81,81,81,81,81,2013-10-08,Thomas Greiss,away,Phoenix Coyotes,New York Islanders,20.0,1,0.56,20132014
82,82,82,82,82,2013-10-08,Mike Smith,away,Phoenix Coyotes,New York Islanders,40.0,5,2.56,20132014
83,83,83,83,83,2013-10-08,Steve Mason,home,Philadelphia Flyers,Florida Panthers,60.0,1,2.77,20132014
84,84,84,84,84,2013-10-08,Jacob Markstrom,away,Florida Panthers,Philadelphia Flyers,52.3,0,2.24,20132014
85,85,85,85,85,2013-10-08,Tim Thomas,away,Florida Panthers,Philadelphia Flyers,7.5167,2,0.81,20132014
86,86,86,86,86,2013-10-08,Marc-Andre Fleury,home,Pittsburgh Penguins,Carolina Hurricanes,60.0,2,2.34,20132014
87,87,87,87,87,2013-10-08,Cam Ward,away,Carolina Hurricanes,Pittsburgh Penguins,59.7333,5,2.61,20132014
88,88,88,88,88,2013-10-08,Jhonas Enroth,home,Buffalo Sabres,Tampa Bay Lightning,61.8333,3,2.97,20132014
89,89,89,89,89,2013-10-08,Ben Bishop,away,Tampa Bay Lightning,Buffalo Sabres,61.8333,2,2.03,20132014
90,90,90,90,90,2013-10-08,Pekka Rinne,home,Nashville Predators,Minnesota Wild,59.9833,2,2.27,20132014
91,91,91,91,91,2013-10-08,Niklas Backstrom,away,Minnesota Wild,Nashville Predators,11.2333,2,0.54,20132014
92,92,92,92,92,2013-10-08,Josh Harding,away,Minnesota Wild,Nashville Predators,47.5333,1,1.92,20132014
93,93,93,93,93,2013-10-08,Roberto Luongo,home,Vancouver Canucks,New Jersey Devils,62.3,2,1.52,20132014
94,94,94,94,94,2013-10-08,Cory Schneider,away,New Jersey Devils,Vancouver Canucks,62.3,3,1.91,20132014
95,95,95,95,95,2013-10-08,Antti Niemi,home,San Jose Sharks,New York Rangers,60.0,2,2.2,20132014
96,96,96,96,96,2013-10-08,Henrik Lundqvist,away,New York Rangers,San Jose Sharks,29.3167,4,2.63,20132014
97,97,97,97,97,2013-10-08,Martin Biron,away,New York Rangers,San Jose Sharks,30.6833,5,2.53,20132014
98,98,98,98,98,2013-10-09,Jaroslav Halak,home,St Louis Blues,Chicago Blackhawks,60.0,2,1.99,20132014
99,99,99,99,99,2013-10-09,Corey Crawford,away,Chicago Blackhawks,St Louis Blues,59.6333,3,2.13,20132014
100,100,100,100,100,2013-10-09,Joey MacDonald,home,Calgary Flames,Montreal Canadiens,60.0,2,3.32,20132014
101,101,101,101,101,2013-10-09,Carey Price,away,Montreal Canadiens,Calgary Flames,58.7,3,2.26,20132014
102,102,102,102,102,2013-10-09,Jonathan Quick,home,Los Angeles Kings,Ottawa Senators,60.3667,3,2.03,20132014
103,103,103,103,103,2013-10-09,Craig Anderson,away,Ottawa Senators,Los Angeles Kings,60.4667,4,3.48,20132014
104,104,104,104,104,2013-10-10,Tuukka Rask,home,Boston Bruins,Colorado Avalanche,59.2,1,2.2,20132014
105,105,105,105,105,2013-10-10,Jean-Sebastien Giguere,away,Colorado Avalanche,Boston Bruins,59.9667,0,2.52,20132014
106,106,106,106,106,2013-10-10,Ryan Miller,home,Buffalo Sabres,Columbus Blue Jackets,60.0,4,2.74,20132014
107,107,107,107,107,2013-10-10,Sergei Bobrovsky,away,Columbus Blue Jackets,Buffalo Sabres,59.75,1,2.01,20132014
108,108,108,108,108,2013-10-10,Braden Holtby,home,Washington Capitals,Carolina Hurricanes,58.6833,3,2.64,20132014
109,109,109,109,109,2013-10-10,Anton Khudobin,away,Carolina Hurricanes,Washington Capitals,60.0,2,2.8,20132014
110,110,110,110,110,2013-10-10,Jimmy Howard,home,Detroit Red Wings,Phoenix Coyotes,59.25,3,2.21,20132014
111,111,111,111,111,2013-10-10,Mike Smith,away,Phoenix Coyotes,Detroit Red Wings,60.0,2,1.87,20132014
112,112,112,112,112,2013-10-10,Ben Bishop,home,Tampa Bay Lightning,Florida Panthers,59.9667,2,1.29,20132014
113,113,113,113,113,2013-10-10,Jacob Markstrom,away,Florida Panthers,Tampa Bay Lightning,49.2333,6,1.79,20132014
114,114,114,114,114,2013-10-10,Scott Clemmensen,away,Florida Panthers,Tampa Bay Lightning,10.7667,1,0.32,20132014
115,115,115,115,115,2013-10-10,Pekka Rinne,home,Nashville Predators,Toronto Maple Leafs,60.0,4,2.02,20132014
116,116,116,116,116,2013-10-10,Jonathan Bernier,away,Toronto Maple Leafs,Nashville Predators,60.0,0,1.9,20132014
117,117,117,117,117,2013-10-10,Josh Harding,home,Minnesota Wild,Winnipeg Jets,60.0,1,1.77,20132014
118,118,118,118,118,2013-10-10,Ondrej Pavelec,away,Winnipeg Jets,Minnesota Wild,58.7333,2,2.81,20132014
119,119,119,119,119,2013-10-10,Devan Dubnyk,home,Edmonton Oilers,Montreal Canadiens,55.9,3,2.13,20132014
120,120,120,120,120,2013-10-10,Peter Budaj,away,Montreal Canadiens,Edmonton Oilers,60.0,1,2.02,20132014
121,121,121,121,121,2013-10-10,Roberto Luongo,home,Vancouver Canucks,San Jose Sharks,59.0,3,1.94,20132014
122,122,122,122,122,2013-10-10,Antti Niemi,away,San Jose Sharks,Vancouver Canucks,59.7833,1,1.5,20132014
123,123,123,123,123,2013-10-10,Jonas Hiller,home,Anaheim Ducks,New York Rangers,60.0,0,2.49,20132014
124,124,124,124,124,2013-10-10,Henrik Lundqvist,away,New York Rangers,Anaheim Ducks,60.0,6,2.85,20132014
125,125,125,125,125,2013-10-11,Steve Mason,home,Philadelphia Flyers,Phoenix Coyotes,59.2,2,2.44,20132014
126,126,126,126,126,2013-10-11,Thomas Greiss,away,Phoenix Coyotes,Philadelphia Flyers,60.0,1,3.52,20132014
127,127,127,127,127,2013-10-11,Cam Ward,home,Carolina Hurricanes,Los Angeles Kings,65.0,1,2.83,20132014
128,128,128,128,128,2013-10-11,Jonathan Quick,away,Los Angeles Kings,Carolina Hurricanes,65.0,1,3.26,20132014
129,129,129,129,129,2013-10-11,Jacob Markstrom,home,Florida Panthers,Pittsburgh Penguins,60.0,3,3.59,20132014
130,130,130,130,130,2013-10-11,Jeff Zatkoff,away,Pittsburgh Penguins,Florida Panthers,59.55,6,2.89,20132014
131,131,131,131,131,2013-10-11,Nikolai Khabibulin,home,Chicago Blackhawks,New York Islanders,60.0,2,2.2,20132014
132,132,132,132,132,2013-10-11,Kevin Poulin,away,New York Islanders,Chicago Blackhawks,60.3833,3,2.71,20132014
133,133,133,133,133,2013-10-11,Ondrej Pavelec,home,Winnipeg Jets,Dallas Stars,56.5333,4,3.43,20132014
134,134,134,134,134,2013-10-11,Dan Ellis,away,Dallas Stars,Winnipeg Jets,25.2833,1,1.93,20132014
135,135,135,135,135,2013-10-11,Kari Lehtonen,away,Dallas Stars,Winnipeg Jets,34.5,0,2.33,20132014
136,136,136,136,136,2013-10-11,Joey MacDonald,home,Calgary Flames,New Jersey Devils,60.0,2,1.83,20132014
137,137,137,137,137,2013-10-11,Martin Brodeur,away,New Jersey Devils,Calgary Flames,58.3,3,2.04,20132014
138,138,138,138,138,2013-10-12,Jonathan Bernier,home,Toronto Maple Leafs,Edmonton Oilers,61.7167,5,2.53,20132014
139,139,139,139,139,2013-10-12,Devan Dubnyk,away,Edmonton Oilers,Toronto Maple Leafs,62.15,6,1.78,20132014
140,140,140,140,140,2013-10-12,Jimmy Howard,home,Detroit Red Wings,Philadelphia Flyers,60.0,2,2.19,20132014
141,141,141,141,141,2013-10-12,Ray Emery,away,Philadelphia Flyers,Detroit Red Wings,58.8667,4,2.15,20132014
142,142,142,142,142,2013-10-12,Anders Lindback,home,Tampa Bay Lightning,Pittsburgh Penguins,59.8833,5,2.68,20132014
143,143,143,143,143,2013-10-12,Marc-Andre Fleury,away,Pittsburgh Penguins,Tampa Bay Lightning,60.0,4,1.95,20132014
144,144,144,144,144,2013-10-12,Michal Neuvirth,home,Washington Capitals,Colorado Avalanche,59.95,5,2.29,20132014
145,145,145,145,145,2013-10-12,Semyon Varlamov,away,Colorado Avalanche,Washington Capitals,60.0,1,3.12,20132014
146,146,146,146,146,2013-10-12,Sergei Bobrovsky,home,Columbus Blue Jackets,Boston Bruins,59.0167,2,2.17,20132014
147,147,147,147,147,2013-10-12,Tuukka Rask,away,Boston Bruins,Columbus Blue Jackets,59.9667,1,1.82,20132014
148,148,148,148,148,2013-10-12,Corey Crawford,home,Chicago Blackhawks,Buffalo Sabres,59.9167,1,2.56,20132014
149,149,149,149,149,2013-10-12,Ryan Miller,away,Buffalo Sabres,Chicago Blackhawks,58.55,2,3.75,20132014
150,150,150,150,150,2013-10-12,Jaroslav Halak,home,St Louis Blues,New York Rangers,59.9833,3,2.64,20132014
151,151,151,151,151,2013-10-12,Henrik Lundqvist,away,New York Rangers,St Louis Blues,18.6667,1,0.87,20132014
152,152,152,152,152,2013-10-12,Martin Biron,away,New York Rangers,St Louis Blues,39.95,4,1.13,20132014
153,153,153,153,153,2013-10-12,Pekka Rinne,home,Nashville Predators,New York Islanders,60.0,2,1.28,20132014
154,154,154,154,154,2013-10-12,Evgeni Nabokov,away,New York Islanders,Nashville Predators,58.9333,3,2.1,20132014
155,155,155,155,155,2013-10-12,Josh Harding,home,Minnesota Wild,Dallas Stars,60.0,1,1.21,20132014
156,156,156,156,156,2013-10-12,Dan Ellis,away,Dallas Stars,Minnesota Wild,59.9333,5,2.89,20132014
157,157,157,157,157,2013-10-12,Roberto Luongo,home,Vancouver Canucks,Montreal Canadiens,60.0,4,3.95,20132014
158,158,158,158,158,2013-10-12,Carey Price,away,Montreal Canadiens,Vancouver Canucks,60.0,1,3.25,20132014
159,159,159,159,159,2013-10-12,Antti Niemi,home,San Jose Sharks,Ottawa Senators,60.0,2,1.69,20132014
160,160,160,160,160,2013-10-12,Robin Lehner,away,Ottawa Senators,San Jose Sharks,58.3,3,5.26,20132014
161,161,161,161,161,2013-10-13,Cam Ward,home,Carolina Hurricanes,Phoenix Coyotes,28.7333,3,1.28,20132014
162,162,162,162,162,2013-10-13,Anton Khudobin,home,Carolina Hurricanes,Phoenix Coyotes,29.8667,2,2.51,20132014
163,163,163,163,163,2013-10-13,Mike Smith,away,Phoenix Coyotes,Carolina Hurricanes,60.0,3,3.73,20132014
164,164,164,164,164,2013-10-13,Jacob Markstrom,home,Florida Panthers,Los Angeles Kings,60.0,3,1.81,20132014
165,165,165,165,165,2013-10-13,Ben Scrivens,away,Los Angeles Kings,Florida Panthers,60.0,0,1.42,20132014
166,166,166,166,166,2013-10-13,Al Montoya,home,Winnipeg Jets,New Jersey Devils,60.0,0,2.4,20132014
167,167,167,167,167,2013-10-13,Cory Schneider,away,New Jersey Devils,Winnipeg Jets,58.7333,2,3.11,20132014
168,168,168,168,168,2013-10-13,Jonas Hiller,home,Anaheim Ducks,Ottawa Senators,59.5667,1,3.25,20132014
169,169,169,169,169,2013-10-13,Robin Lehner,away,Ottawa Senators,Anaheim Ducks,55.9,2,5.11,20132014
170,170,170,170,170,2013-10-13,Craig Anderson,away,Ottawa Senators,Anaheim Ducks,4.1,2,1.01,20132014
171,171,171,171,171,2013-10-14,Tuukka Rask,home,Boston Bruins,Detroit Red Wings,58.4,3,1.43,20132014
172,172,172,172,172,2013-10-14,Jonas Gustavsson,away,Detroit Red Wings,Boston Bruins,60.0,2,2.25,20132014
173,173,173,173,173,2013-10-14,Braden Holtby,home,Washington Capitals,Edmonton Oilers,60.0,2,2.47,20132014
174,174,174,174,174,2013-10-14,Jason LaBarbera,away,Edmonton Oilers,Washington Capitals,58.2,4,2.71,20132014
175,175,175,175,175,2013-10-14,Jhonas Enroth,home,Buffalo Sabres,Minnesota Wild,58.8333,2,2.34,20132014
176,176,176,176,176,2013-10-14,Josh Harding,away,Minnesota Wild,Buffalo Sabres,59.9333,1,1.78,20132014
177,177,177,177,177,2013-10-15,James Reimer,home,Toronto Maple Leafs,Minnesota Wild,60.0,1,3.34,20132014
178,178,178,178,178,2013-10-15,Darcy Kuemper,away,Minnesota Wild,Toronto Maple Leafs,32.3667,3,0.4,20132014
179,179,179,179,179,2013-10-15,Josh Harding,away,Minnesota Wild,Toronto Maple Leafs,26.7667,0,0.68,20132014
180,180,180,180,180,2013-10-15,Evgeni Nabokov,home,New York Islanders,Buffalo Sabres,65.0,3,3.81,20132014
181,181,181,181,181,2013-10-15,Ryan Miller,away,Buffalo Sabres,New York Islanders,65.0,3,5.07,20132014
182,182,182,182,182,2013-10-15,Steve Mason,home,Philadelphia Flyers,Vancouver Canucks,58.5333,3,1.66,20132014
183,183,183,183,183,2013-10-15,Roberto Luongo,away,Vancouver Canucks,Philadelphia Flyers,60.0,2,1.47,20132014
184,184,184,184,184,2013-10-15,Marc-Andre Fleury,home,Pittsburgh Penguins,Edmonton Oilers,59.8667,2,2.61,20132014
185,185,185,185,185,2013-10-15,Jason LaBarbera,away,Edmonton Oilers,Pittsburgh Penguins,57.9333,3,2.09,20132014
186,186,186,186,186,2013-10-15,Cam Ward,home,Carolina Hurricanes,Chicago Blackhawks,64.85,2,3.21,20132014
187,187,187,187,187,2013-10-15,Corey Crawford,away,Chicago Blackhawks,Carolina Hurricanes,64.6833,2,2.57,20132014
188,188,188,188,188,2013-10-15,Jonas Gustavsson,home,Detroit Red Wings,Columbus Blue Jackets,60.0,1,2.85,20132014
189,189,189,189,189,2013-10-15,Sergei Bobrovsky,away,Columbus Blue Jackets,Detroit Red Wings,59.2167,2,1.98,20132014
190,190,190,190,190,2013-10-15,Ben Bishop,home,Tampa Bay Lightning,Los Angeles Kings,59.6333,1,1.99,20132014
191,191,191,191,191,2013-10-15,Jonathan Quick,away,Los Angeles Kings,Tampa Bay Lightning,36.3667,3,1.02,20132014
192,192,192,192,192,2013-10-15,Ben Scrivens,away,Los Angeles Kings,Tampa Bay Lightning,23.6333,2,0.89,20132014
193,193,193,193,193,2013-10-15,Brian Elliott,home,St Louis Blues,San Jose Sharks,20.0,2,1.54,20132014
194,194,194,194,194,2013-10-15,Jaroslav Halak,home,St Louis Blues,San Jose Sharks,40.0,4,2.53,20132014
195,195,195,195,195,2013-10-15,Antti Niemi,away,San Jose Sharks,St Louis Blues,59.45,2,2.6,20132014
196,196,196,196,196,2013-10-15,Pekka Rinne,home,Nashville Predators,Florida Panthers,60.0,3,1.64,20132014
197,197,197,197,197,2013-10-15,Jacob Markstrom,away,Florida Panthers,Nashville Predators,58.8,4,2.41,20132014
198,198,198,198,198,2013-10-15,Ondrej Pavelec,home,Winnipeg Jets,Montreal Canadiens,59.65,2,2.91,20132014
199,199,199,199,199,2013-10-15,Carey Price,away,Montreal Canadiens,Winnipeg Jets,59.9667,0,2.77,20132014
200,200,200,200,200,2013-10-15,Semyon Varlamov,home,Colorado Avalanche,Dallas Stars,59.3,2,4.23,20132014
201,201,201,201,201,2013-10-15,Dan Ellis,away,Dallas Stars,Colorado Avalanche,58.5833,3,2.03,20132014
202,202,202,202,202,2013-10-15,Mike Smith,home,Phoenix Coyotes,Ottawa Senators,62.8,4,2.41,20132014
203,203,203,203,203,2013-10-15,Craig Anderson,away,Ottawa Senators,Phoenix Coyotes,62.8,3,2.74,20132014
204,204,204,204,204,2013-10-16,Braden Holtby,home,Washington Capitals,New York Rangers,58.1667,2,2.91,20132014
205,205,205,205,205,2013-10-16,Henrik Lundqvist,away,New York Rangers,Washington Capitals,60.0,0,2.07,20132014
206,206,206,206,206,2013-10-16,Viktor Fasth,home,Anaheim Ducks,Calgary Flames,60.0,2,3.07,20132014
207,207,207,207,207,2013-10-16,Joey MacDonald,away,Calgary Flames,Anaheim Ducks,58.85,3,1.98,20132014
208,208,208,208,208,2013-10-17,Ryan Miller,home,Buffalo Sabres,Vancouver Canucks,60.0,3,2.55,20132014
209,209,209,209,209,2013-10-17,Roberto Luongo,away,Vancouver Canucks,Buffalo Sabres,59.5,0,2.24,20132014
210,210,210,210,210,2013-10-17,James Reimer,home,Toronto Maple Leafs,Carolina Hurricanes,0.5333,0,0.01,20132014
211,211,211,211,211,2013-10-17,Jonathan Bernier,home,Toronto Maple Leafs,Carolina Hurricanes,58.3833,3,3.71,20132014
212,212,212,212,212,2013-10-17,Cam Ward,away,Carolina Hurricanes,Toronto Maple Leafs,60.0,2,2.0,20132014
213,213,213,213,213,2013-10-17,Evgeni Nabokov,home,New York Islanders,Edmonton Oilers,59.9667,2,2.85,20132014
214,214,214,214,214,2013-10-17,Devan Dubnyk,away,Edmonton Oilers,New York Islanders,58.6833,3,3.53,20132014
215,215,215,215,215,2013-10-17,Steve Mason,home,Philadelphia Flyers,Pittsburgh Penguins,58.5667,3,2.61,20132014
216,216,216,216,216,2013-10-17,Marc-Andre Fleury,away,Pittsburgh Penguins,Philadelphia Flyers,60.0,1,2.94,20132014
217,217,217,217,217,2013-10-17,Carey Price,home,Montreal Canadiens,Columbus Blue Jackets,60.0,3,3.89,20132014
218,218,218,218,218,2013-10-17,Sergei Bobrovsky,away,Columbus Blue Jackets,Montreal Canadiens,58.8167,4,2.27,20132014
219,219,219,219,219,2013-10-17,Craig Anderson,home,Ottawa Senators,New Jersey Devils,59.7167,2,4.22,20132014
220,220,220,220,220,2013-10-17,Martin Brodeur,away,New Jersey Devils,Ottawa Senators,59.1,4,1.95,20132014
221,221,221,221,221,2013-10-17,Ben Bishop,home,Tampa Bay Lightning,Minnesota Wild,59.45,1,1.79,20132014
222,222,222,222,222,2013-10-17,Josh Harding,away,Minnesota Wild,Tampa Bay Lightning,59.95,2,2.91,20132014
223,223,223,223,223,2013-10-17,Tim Thomas,home,Florida Panthers,Boston Bruins,59.5667,3,2.87,20132014
