,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,Player,Venue,Team,Opposition,TOI,Goals Against,Expected Goals Against,Season
51,51,51,51,51,2010-10-10,Miikka Kiprusoff,home,Calgary Flames,Los Angeles Kings,59.9,1,1.16,20102011
52,52,52,52,52,2010-10-10,Jonathan Bernier,away,Los Angeles Kings,Calgary Flames,59.55,2,2.02,20102011
53,53,53,53,53,2010-10-10,Nikolai Khabibulin,home,Edmonton Oilers,Florida Panthers,60.0,2,2.98,20102011
54,54,54,54,54,2010-10-10,Tomas Vokoun,away,Florida Panthers,Edmonton Oilers,59.0667,3,1.63,20102011
55,55,55,55,55,2010-10-11,Martin Brodeur,home,New Jersey Devils,Pittsburgh Penguins,58.8333,2,1.95,20102011
56,56,56,56,56,2010-10-11,Brent Johnson,away,Pittsburgh Penguins,New Jersey Devils,59.95,1,2.22,20102011
57,57,57,57,57,2010-10-11,Rick DiPietro,home,New York Islanders,New York Rangers,60.0,4,2.81,20102011
58,58,58,58,58,2010-10-11,Henrik Lundqvist,away,New York Rangers,New York Islanders,59.0833,5,3.22,20102011
59,59,59,59,59,2010-10-11,Jaroslav Halak,home,St Louis Blues,Anaheim Ducks,60.0,1,1.5,20102011
60,60,60,60,60,2010-10-11,Jonas Hiller,away,Anaheim Ducks,St Louis Blues,35.85,4,2.94,20102011
61,61,61,61,61,2010-10-11,Curtis McElhinney,away,Anaheim Ducks,St Louis Blues,24.15,1,1.75,20102011
62,62,62,62,62,2010-10-11,Ryan Miller,home,Buffalo Sabres,Chicago Blackhawks,58.55,4,2.15,20102011
63,63,63,63,63,2010-10-11,Corey Crawford,away,Chicago Blackhawks,Buffalo Sabres,59.9,3,3.73,20102011
64,64,64,64,64,2010-10-11,Sergei Bobrovsky,home,Philadelphia Flyers,Colorado Avalanche,60.0,2,1.84,20102011
65,65,65,65,65,2010-10-11,Craig Anderson,away,Colorado Avalanche,Philadelphia Flyers,58.3833,3,3.21,20102011
66,66,66,66,66,2010-10-11,Michal Neuvirth,home,Washington Capitals,Ottawa Senators,64.1333,2,3.09,20102011
67,67,67,67,67,2010-10-11,Pascal Leclaire,away,Ottawa Senators,Washington Capitals,64.4667,3,2.43,20102011
68,68,68,68,68,2010-10-11,Roberto Luongo,home,Vancouver Canucks,Florida Panthers,60.0,1,3.62,20102011
69,69,69,69,69,2010-10-11,Tomas Vokoun,away,Florida Panthers,Vancouver Canucks,58.8,2,1.99,20102011
70,70,70,70,70,2010-10-12,Jimmy Howard,home,Detroit Red Wings,Colorado Avalanche,64.65,4,2.73,20102011
71,71,71,71,71,2010-10-12,Peter Budaj,away,Colorado Avalanche,Detroit Red Wings,64.9833,4,2.05,20102011
72,72,72,72,72,2010-10-12,Jonathan Quick,home,Los Angeles Kings,Atlanta Thrashers,59.75,1,2.16,20102011
73,73,73,73,73,2010-10-12,Chris Mason,away,Atlanta Thrashers,Los Angeles Kings,59.3333,2,2.49,20102011
74,74,74,74,74,2010-10-13,Ryan Miller,home,Buffalo Sabres,New Jersey Devils,60.8833,1,3.19,20102011
75,75,75,75,75,2010-10-13,Martin Brodeur,away,New Jersey Devils,Buffalo Sabres,60.3333,0,1.74,20102011
76,76,76,76,76,2010-10-13,Michal Neuvirth,home,Washington Capitals,New York Islanders,60.0,1,1.47,20102011
77,77,77,77,77,2010-10-13,Dwayne Roloson,away,New York Islanders,Washington Capitals,58.85,2,2.09,20102011
78,78,78,78,78,2010-10-13,Carey Price,home,Montreal Canadiens,Tampa Bay Lightning,64.15,4,5.22,20102011
79,79,79,79,79,2010-10-13,Mike Smith,away,Tampa Bay Lightning,Montreal Canadiens,63.9667,3,1.41,20102011
80,80,80,80,80,2010-10-13,Marc-Andre Fleury,home,Pittsburgh Penguins,Toronto Maple Leafs,58.65,4,1.19,20102011
81,81,81,81,81,2010-10-13,Jonas Gustavsson,away,Toronto Maple Leafs,Pittsburgh Penguins,60.0,3,2.67,20102011
82,82,82,82,82,2010-10-13,Corey Crawford,home,Chicago Blackhawks,Nashville Predators,59.0,3,3.2,20102011
83,83,83,83,83,2010-10-13,Anders Lindback,away,Nashville Predators,Chicago Blackhawks,60.0,2,1.61,20102011
84,84,84,84,84,2010-10-13,Jonas Hiller,home,Anaheim Ducks,Vancouver Canucks,60.0,3,4.04,20102011
85,85,85,85,85,2010-10-13,Roberto Luongo,away,Vancouver Canucks,Anaheim Ducks,58.95,4,2.53,20102011
86,86,86,86,86,2010-10-14,Brian Boucher,home,Philadelphia Flyers,Tampa Bay Lightning,58.4667,3,2.45,20102011
87,87,87,87,87,2010-10-14,Dan Ellis,away,Tampa Bay Lightning,Philadelphia Flyers,59.9167,2,3.02,20102011
88,88,88,88,88,2010-10-14,Brian Elliott,home,Ottawa Senators,Carolina Hurricanes,57.9,2,2.1,20102011
89,89,89,89,89,2010-10-14,Pascal Leclaire,home,Ottawa Senators,Carolina Hurricanes,2.1,0,0.03,20102011
90,90,90,90,90,2010-10-14,Cam Ward,away,Carolina Hurricanes,Ottawa Senators,58.7333,3,2.77,20102011
91,91,91,91,91,2010-10-14,Anders Lindback,home,Nashville Predators,St Louis Blues,60.0,3,2.76,20102011
92,92,92,92,92,2010-10-14,Jaroslav Halak,away,St Louis Blues,Nashville Predators,58.9167,4,2.92,20102011
93,93,93,93,93,2010-10-14,Niklas Backstrom,home,Minnesota Wild,Edmonton Oilers,60.0,2,1.89,20102011
94,94,94,94,94,2010-10-14,Nikolai Khabibulin,away,Edmonton Oilers,Minnesota Wild,58.1,4,1.83,20102011
95,95,95,95,95,2010-10-14,Kari Lehtonen,home,Dallas Stars,Detroit Red Wings,60.0,1,2.96,20102011
96,96,96,96,96,2010-10-14,Chris Osgood,away,Detroit Red Wings,Dallas Stars,59.8333,4,1.08,20102011
97,97,97,97,97,2010-10-14,Miikka Kiprusoff,home,Calgary Flames,Florida Panthers,59.9,3,1.33,20102011
98,98,98,98,98,2010-10-14,Tomas Vokoun,away,Florida Panthers,Calgary Flames,59.95,0,2.56,20102011
99,99,99,99,99,2010-10-15,Martin Brodeur,home,New Jersey Devils,Colorado Avalanche,59.15,3,2.48,20102011
100,100,100,100,100,2010-10-15,Craig Anderson,away,Colorado Avalanche,New Jersey Devils,60.0,2,2.42,20102011
101,101,101,101,101,2010-10-15,Henrik Lundqvist,home,New York Rangers,Toronto Maple Leafs,63.1167,4,3.75,20102011
102,102,102,102,102,2010-10-15,Jean-Sebastien Giguere,away,Toronto Maple Leafs,New York Rangers,63.1333,3,3.53,20102011
103,103,103,103,103,2010-10-15,Brent Johnson,home,Pittsburgh Penguins,New York Islanders,61.7167,2,1.85,20102011
104,104,104,104,104,2010-10-15,Rick DiPietro,away,New York Islanders,Pittsburgh Penguins,61.85,3,3.1,20102011
105,105,105,105,105,2010-10-15,Steve Mason,home,Columbus Blue Jackets,Chicago Blackhawks,59.1167,5,3.04,20102011
106,106,106,106,106,2010-10-15,Marty Turco,away,Chicago Blackhawks,Columbus Blue Jackets,60.0,2,2.21,20102011
107,107,107,107,107,2010-10-15,Ryan Miller,home,Buffalo Sabres,Montreal Canadiens,59.7333,2,2.58,20102011
108,108,108,108,108,2010-10-15,Carey Price,away,Montreal Canadiens,Buffalo Sabres,60.0,1,1.9,20102011
109,109,109,109,109,2010-10-15,Jonas Hiller,home,Anaheim Ducks,Atlanta Thrashers,65.0,4,2.92,20102011
110,110,110,110,110,2010-10-15,Chris Mason,away,Atlanta Thrashers,Anaheim Ducks,64.7833,4,4.33,20102011
111,111,111,111,111,2010-10-15,Jonathan Quick,home,Los Angeles Kings,Vancouver Canucks,59.9667,1,2.52,20102011
112,112,112,112,112,2010-10-15,Roberto Luongo,away,Vancouver Canucks,Los Angeles Kings,60.0,4,1.6,20102011
113,113,113,113,113,2010-10-16,Carey Price,home,Montreal Canadiens,Ottawa Senators,60.0,3,1.55,20102011
114,114,114,114,114,2010-10-16,Brian Elliott,away,Ottawa Senators,Montreal Canadiens,54.3333,4,3.14,20102011
115,115,115,115,115,2010-10-16,Robin Lehner,away,Ottawa Senators,Montreal Canadiens,4.7,0,0.24,20102011
116,116,116,116,116,2010-10-16,Martin Brodeur,home,New Jersey Devils,Boston Bruins,60.0,4,2.74,20102011
117,117,117,117,117,2010-10-16,Tim Thomas,away,Boston Bruins,New Jersey Devils,59.65,1,3.13,20102011
118,118,118,118,118,2010-10-16,Dwayne Roloson,home,New York Islanders,Colorado Avalanche,60.0,2,2.29,20102011
119,119,119,119,119,2010-10-16,Craig Anderson,away,Colorado Avalanche,New York Islanders,59.1667,4,1.93,20102011
120,120,120,120,120,2010-10-16,Sergei Bobrovsky,home,Philadelphia Flyers,Pittsburgh Penguins,59.6333,4,2.47,20102011
121,121,121,121,121,2010-10-16,Brent Johnson,away,Pittsburgh Penguins,Philadelphia Flyers,59.8667,1,3.35,20102011
122,122,122,122,122,2010-10-16,Tomas Vokoun,home,Florida Panthers,Tampa Bay Lightning,59.8667,0,2.64,20102011
123,123,123,123,123,2010-10-16,Dan Ellis,away,Tampa Bay Lightning,Florida Panthers,15.2167,3,1.07,20102011
124,124,124,124,124,2010-10-16,Mike Smith,away,Tampa Bay Lightning,Florida Panthers,44.7833,3,1.78,20102011
125,125,125,125,125,2010-10-16,Anders Lindback,home,Nashville Predators,Washington Capitals,61.4,3,2.79,20102011
126,126,126,126,126,2010-10-16,Michal Neuvirth,away,Washington Capitals,Nashville Predators,61.7333,2,3.9,20102011
127,127,127,127,127,2010-10-16,Niklas Backstrom,home,Minnesota Wild,Columbus Blue Jackets,58.6333,3,2.0,20102011
128,128,128,128,128,2010-10-16,Mathieu Garon,away,Columbus Blue Jackets,Minnesota Wild,60.0,2,2.02,20102011
129,129,129,129,129,2010-10-16,Kari Lehtonen,home,Dallas Stars,St Louis Blues,64.6167,2,3.93,20102011
130,130,130,130,130,2010-10-16,Ty Conklin,away,St Louis Blues,Dallas Stars,64.9667,2,2.36,20102011
131,131,131,131,131,2010-10-16,Marty Turco,home,Chicago Blackhawks,Buffalo Sabres,59.8833,3,3.83,20102011
132,132,132,132,132,2010-10-16,Patrick Lalime,away,Buffalo Sabres,Chicago Blackhawks,58.6667,4,2.0,20102011
133,133,133,133,133,2010-10-16,Ilya Bryzgalov,home,Phoenix Coyotes,Detroit Red Wings,64.4667,2,2.68,20102011
134,134,134,134,134,2010-10-16,Jimmy Howard,away,Detroit Red Wings,Phoenix Coyotes,64.4833,1,1.81,20102011
135,135,135,135,135,2010-10-16,Miikka Kiprusoff,home,Calgary Flames,Edmonton Oilers,60.0,3,1.58,20102011
136,136,136,136,136,2010-10-16,Nikolai Khabibulin,away,Edmonton Oilers,Calgary Flames,59.1667,4,4.75,20102011
137,137,137,137,137,2010-10-16,Antti Niemi,home,San Jose Sharks,Atlanta Thrashers,58.0333,4,2.12,20102011
138,138,138,138,138,2010-10-16,Chris Mason,away,Atlanta Thrashers,San Jose Sharks,60.0,2,5.37,20102011
139,139,139,139,139,2010-10-17,Jonas Hiller,home,Anaheim Ducks,Phoenix Coyotes,60.0,2,3.16,20102011
140,140,140,140,140,2010-10-17,Jason LaBarbera,away,Phoenix Coyotes,Anaheim Ducks,58.8667,3,2.64,20102011
141,141,141,141,141,2010-10-17,Cory Schneider,home,Vancouver Canucks,Carolina Hurricanes,59.95,1,2.83,20102011
142,142,142,142,142,2010-10-17,Cam Ward,away,Carolina Hurricanes,Vancouver Canucks,60.0,5,3.42,20102011
143,143,143,143,143,2010-10-18,Jean-Sebastien Giguere,home,Toronto Maple Leafs,New York Islanders,63.3667,2,1.21,20102011
144,144,144,144,144,2010-10-18,Dwayne Roloson,away,New York Islanders,Toronto Maple Leafs,63.4333,1,2.89,20102011
145,145,145,145,145,2010-10-18,Henrik Lundqvist,home,New York Rangers,Colorado Avalanche,58.1167,3,4.06,20102011
146,146,146,146,146,2010-10-18,Craig Anderson,away,Colorado Avalanche,New York Rangers,60.0,1,4.27,20102011
147,147,147,147,147,2010-10-18,Brent Johnson,home,Pittsburgh Penguins,Ottawa Senators,60.0,2,1.9,20102011
148,148,148,148,148,2010-10-18,Brian Elliott,away,Ottawa Senators,Pittsburgh Penguins,30.5333,5,3.02,20102011
149,149,149,149,149,2010-10-18,Robin Lehner,away,Ottawa Senators,Pittsburgh Penguins,29.4667,0,0.61,20102011
150,150,150,150,150,2010-10-18,Mike Smith,home,Tampa Bay Lightning,Dallas Stars,59.9667,4,1.5,20102011
151,151,151,151,151,2010-10-18,Kari Lehtonen,away,Dallas Stars,Tampa Bay Lightning,58.3333,5,3.42,20102011
152,152,152,152,152,2010-10-18,Marty Turco,home,Chicago Blackhawks,St Louis Blues,63.7833,2,2.07,20102011
153,153,153,153,153,2010-10-18,Jaroslav Halak,away,St Louis Blues,Chicago Blackhawks,63.8333,3,2.25,20102011
154,154,154,154,154,2010-10-19,Semyon Varlamov,home,Washington Capitals,Boston Bruins,45.6667,1,0.85,20102011
155,155,155,155,155,2010-10-19,Michal Neuvirth,home,Washington Capitals,Boston Bruins,12.7,2,0.81,20102011
156,156,156,156,156,2010-10-19,Tim Thomas,away,Boston Bruins,Washington Capitals,59.9667,1,2.66,20102011
157,157,157,157,157,2010-10-19,Pekka Rinne,home,Nashville Predators,Calgary Flames,61.7833,1,1.89,20102011
158,158,158,158,158,2010-10-19,Miikka Kiprusoff,away,Calgary Flames,Nashville Predators,62.1667,0,3.05,20102011
159,159,159,159,159,2010-10-19,Niklas Backstrom,home,Minnesota Wild,Vancouver Canucks,60.0,2,1.73,20102011
160,160,160,160,160,2010-10-19,Roberto Luongo,away,Vancouver Canucks,Minnesota Wild,39.95,6,1.13,20102011
161,161,161,161,161,2010-10-19,Cory Schneider,away,Vancouver Canucks,Minnesota Wild,20.0,0,0.48,20102011
162,162,162,162,162,2010-10-19,Antti Niemi,home,San Jose Sharks,Carolina Hurricanes,60.0,5,3.46,20102011
163,163,163,163,163,2010-10-19,Cam Ward,away,Carolina Hurricanes,San Jose Sharks,60.0,2,3.8,20102011
164,164,164,164,164,2010-10-20,Chris Mason,home,Atlanta Thrashers,Buffalo Sabres,60.0,4,3.6,20102011
165,165,165,165,165,2010-10-20,Ryan Miller,away,Buffalo Sabres,Atlanta Thrashers,59.95,1,1.57,20102011
166,166,166,166,166,2010-10-20,Steve Mason,home,Columbus Blue Jackets,Anaheim Ducks,59.9667,1,2.3,20102011
167,167,167,167,167,2010-10-20,Jonas Hiller,away,Anaheim Ducks,Columbus Blue Jackets,58.65,2,1.66,20102011
168,168,168,168,168,2010-10-20,Marty Turco,home,Chicago Blackhawks,Vancouver Canucks,65.0,1,3.82,20102011
169,169,169,169,169,2010-10-20,Roberto Luongo,away,Vancouver Canucks,Chicago Blackhawks,65.0,1,2.84,20102011
170,170,170,170,170,2010-10-20,Jonathan Bernier,home,Los Angeles Kings,Carolina Hurricanes,60.0,3,2.31,20102011
171,171,171,171,171,2010-10-20,Justin Peters,away,Carolina Hurricanes,Los Angeles Kings,59.1333,4,2.43,20102011
172,172,172,172,172,2010-10-21,Tim Thomas,home,Boston Bruins,Washington Capitals,60.0,1,3.82,20102011
173,173,173,173,173,2010-10-21,Semyon Varlamov,away,Washington Capitals,Boston Bruins,57.7667,4,2.62,20102011
174,174,174,174,174,2010-10-21,Michal Neuvirth,away,Washington Capitals,Boston Bruins,0.7833,0,0.0,20102011
175,175,175,175,175,2010-10-21,Jonas Gustavsson,home,Toronto Maple Leafs,New York Rangers,59.25,2,2.3,20102011
176,176,176,176,176,2010-10-21,Martin Biron,away,New York Rangers,Toronto Maple Leafs,60.0,1,2.19,20102011
177,177,177,177,177,2010-10-21,Sergei Bobrovsky,home,Philadelphia Flyers,Anaheim Ducks,57.7667,3,2.01,20102011
178,178,178,178,178,2010-10-21,Curtis McElhinney,away,Anaheim Ducks,Philadelphia Flyers,60.0,2,3.63,20102011
179,179,179,179,179,2010-10-21,Jimmy Howard,home,Detroit Red Wings,Calgary Flames,60.0,2,3.21,20102011
180,180,180,180,180,2010-10-21,Miikka Kiprusoff,away,Calgary Flames,Detroit Red Wings,59.8833,4,2.24,20102011
181,181,181,181,181,2010-10-21,Carey Price,home,Montreal Canadiens,New Jersey Devils,60.0,3,1.29,20102011
182,182,182,182,182,2010-10-21,Martin Brodeur,away,New Jersey Devils,Montreal Canadiens,60.0,0,2.21,20102011
183,183,183,183,183,2010-10-21,Dan Ellis,home,Tampa Bay Lightning,New York Islanders,61.9333,3,2.31,20102011
184,184,184,184,184,2010-10-21,Rick DiPietro,away,New York Islanders,Tampa Bay Lightning,61.9333,2,2.17,20102011
185,185,185,185,185,2010-10-21,Tomas Vokoun,home,Florida Panthers,Dallas Stars,40.0,4,2.49,20102011
186,186,186,186,186,2010-10-21,Scott Clemmensen,home,Florida Panthers,Dallas Stars,19.6167,0,0.34,20102011
187,187,187,187,187,2010-10-21,Kari Lehtonen,away,Dallas Stars,Florida Panthers,60.0,1,2.35,20102011
188,188,188,188,188,2010-10-21,Pekka Rinne,home,Nashville Predators,Pittsburgh Penguins,63.75,4,3.53,20102011
189,189,189,189,189,2010-10-21,Marc-Andre Fleury,away,Pittsburgh Penguins,Nashville Predators,63.8167,3,1.99,20102011
190,190,190,190,190,2010-10-21,Craig Anderson,home,Colorado Avalanche,San Jose Sharks,59.05,3,2.63,20102011
191,191,191,191,191,2010-10-21,Antero Niittymaki,away,San Jose Sharks,Colorado Avalanche,59.8333,2,2.33,20102011
192,192,192,192,192,2010-10-21,Nikolai Khabibulin,home,Edmonton Oilers,Minnesota Wild,58.1333,3,1.94,20102011
193,193,193,193,193,2010-10-21,Niklas Backstrom,away,Minnesota Wild,Edmonton Oilers,60.0,2,2.92,20102011
194,194,194,194,194,2010-10-21,Ilya Bryzgalov,home,Phoenix Coyotes,Los Angeles Kings,59.7333,2,2.15,20102011
195,195,195,195,195,2010-10-21,Jonathan Quick,away,Los Angeles Kings,Phoenix Coyotes,59.1833,3,2.59,20102011
196,196,196,196,196,2010-10-22,Steve Mason,home,Columbus Blue Jackets,Calgary Flames,59.9333,6,2.15,20102011
197,197,197,197,197,2010-10-22,Henrik Karlsson,away,Calgary Flames,Columbus Blue Jackets,60.0,2,2.21,20102011
198,198,198,198,198,2010-10-22,Ryan Miller,home,Buffalo Sabres,Ottawa Senators,59.2333,3,2.4,20102011
199,199,199,199,199,2010-10-22,Brian Elliott,away,Ottawa Senators,Buffalo Sabres,60.0,2,1.79,20102011
200,200,200,200,200,2010-10-22,Peter Mannino,home,Atlanta Thrashers,Tampa Bay Lightning,38.4333,1,1.31,20102011
201,201,201,201,201,2010-10-22,Chris Mason,home,Atlanta Thrashers,Tampa Bay Lightning,19.9,3,1.9,20102011
202,202,202,202,202,2010-10-22,Mike Smith,away,Tampa Bay Lightning,Atlanta Thrashers,60.0,2,2.05,20102011
203,203,203,203,203,2010-10-22,Jaroslav Halak,home,St Louis Blues,Chicago Blackhawks,60.0,2,2.03,20102011
204,204,204,204,204,2010-10-22,Marty Turco,away,Chicago Blackhawks,St Louis Blues,59.9833,4,2.65,20102011
205,205,205,205,205,2010-10-22,Cory Schneider,home,Vancouver Canucks,Minnesota Wild,59.9667,1,1.84,20102011
206,206,206,206,206,2010-10-22,Jose Theodore,away,Minnesota Wild,Vancouver Canucks,60.0,5,3.81,20102011
207,207,207,207,207,2010-10-23,Tuukka Rask,home,Boston Bruins,New York Rangers,58.9,3,2.87,20102011
208,208,208,208,208,2010-10-23,Henrik Lundqvist,away,New York Rangers,Boston Bruins,60.0,2,2.46,20102011
209,209,209,209,209,2010-10-23,Brian Elliott,home,Ottawa Senators,Montreal Canadiens,60.0,3,2.3,20102011
210,210,210,210,210,2010-10-23,Carey Price,away,Montreal Canadiens,Ottawa Senators,60.0,0,2.15,20102011
211,211,211,211,211,2010-10-23,Johan Hedberg,home,New Jersey Devils,Buffalo Sabres,28.2833,4,1.16,20102011
212,212,212,212,212,2010-10-23,Martin Brodeur,home,New Jersey Devils,Buffalo Sabres,31.7167,2,1.45,20102011
213,213,213,213,213,2010-10-23,Ryan Miller,away,Buffalo Sabres,New Jersey Devils,59.5667,1,2.91,20102011
214,214,214,214,214,2010-10-23,Brian Boucher,home,Philadelphia Flyers,Toronto Maple Leafs,59.85,2,1.74,20102011
215,215,215,215,215,2010-10-23,Jean-Sebastien Giguere,away,Toronto Maple Leafs,Philadelphia Flyers,59.8,5,4.19,20102011
216,216,216,216,216,2010-10-23,Michal Neuvirth,home,Washington Capitals,Atlanta Thrashers,61.6167,3,3.11,20102011
217,217,217,217,217,2010-10-23,Chris Mason,away,Atlanta Thrashers,Washington Capitals,60.9833,4,3.58,20102011
218,218,218,218,218,2010-10-23,Tomas Vokoun,home,Florida Panthers,New York Islanders,59.75,3,2.1,20102011
219,219,219,219,219,2010-10-23,Rick DiPietro,away,New York Islanders,Florida Panthers,58.8,4,2.18,20102011
220,220,220,220,220,2010-10-23,Jimmy Howard,home,Detroit Red Wings,Anaheim Ducks,59.8833,4,1.5,20102011
221,221,221,221,221,2010-10-23,Curtis McElhinney,away,Anaheim Ducks,Detroit Red Wings,59.85,5,4.4,20102011
222,222,222,222,222,2010-10-23,Jaroslav Halak,home,St Louis Blues,Pittsburgh Penguins,60.8333,0,3.45,20102011
